infra_id,college_id,classrooms,labs,smart_classrooms,library_books,hostel_capacity,internet_speed_mbps,sports_complex,canteen,medical_center,solar_power
INF05885,COL1177,49,29,16,12614,0,511,No,Yes,Yes,No
INF05886,COL1178,59,29,11,22242,881,390,No,Yes,Yes,No
INF05887,COL1178,61,30,16,23041,903,410,No,Yes,Yes,No
INF05888,COL1178,62,30,20,23369,902,419,No,Yes,Yes,Yes
INF05889,COL1178,64,31,37,26151,950,495,No,Yes,Yes,No
INF05890,COL1178,68,33,50,27270,916,451,No,Yes,Yes,No
INF05891,COL1179,23,13,4,6057,265,150,Yes,Yes,Yes,No
INF05892,COL1179,23,13,7,6382,270,159,Yes,Yes,Yes,Yes
INF05893,COL1179,24,14,11,6465,272,166,Yes,Yes,Yes,Yes
INF05894,COL1179,25,14,12,6925,284,186,Yes,Yes,Yes,Yes
INF05895,COL1179,26,15,14,6918,266,206,Yes,Yes,Yes,Yes
INF05896,COL1180,24,4,4,8557,489,210,Yes,Yes,Yes,Yes
INF05897,COL1180,25,4,8,8941,500,230,Yes,Yes,Yes,No
INF05898,COL1180,25,4,8,9345,503,237,Yes,Yes,Yes,No
INF05899,COL1180,26,4,10,9164,517,257,Yes,Yes,Yes,No
INF05900,COL1180,26,4,17,10417,535,249,Yes,Yes,Yes,No
INF05901,COL1181,13,5,2,3877,0,330,No,Yes,No,No
INF05902,COL1181,13,5,4,3963,0,359,No,Yes,No,No
INF05903,COL1181,13,5,6,4198,0,366,No,Yes,No,Yes
INF05904,COL1181,14,5,6,4203,0,416,No,Yes,No,Yes
INF05905,COL1181,14,5,8,4225,0,462,No,Yes,No,No
INF05906,COL1182,8,4,1,2646,75,270,Yes,Yes,Yes,Yes
INF05907,COL1182,8,4,2,2752,76,281,Yes,Yes,Yes,Yes
INF05908,COL1182,8,4,3,2862,78,287,Yes,Yes,Yes,Yes
INF05909,COL1182,9,4,4,2938,80,304,Yes,Yes,Yes,Yes
INF05910,COL1182,9,4,5,3192,79,331,Yes,Yes,Yes,No
INF05911,COL1183,42,24,8,8473,661,330,Yes,Yes,No,No
INF05912,COL1183,44,25,11,8954,668,351,Yes,Yes,No,No
INF05913,COL1183,45,26,16,9385,693,368,Yes,Yes,No,No
INF05914,COL1183,44,25,22,9049,688,385,Yes,Yes,No,Yes
INF05915,COL1183,47,27,22,9901,712,400,Yes,Yes,No,Yes
INF05916,COL1184,62,7,11,17434,843,210,No,Yes,Yes,No
INF05917,COL1184,64,7,16,18101,857,217,No,Yes,Yes,No
INF05918,COL1184,65,7,22,18377,883,250,No,Yes,Yes,No
INF05919,COL1184,66,7,28,20475,884,262,No,Yes,Yes,No
INF05920,COL1184,65,7,31,19846,854,250,No,Yes,Yes,Yes
INF05921,COL1185,35,15,6,7412,0,150,Yes,Yes,No,No
INF05922,COL1185,36,15,11,7584,0,156,Yes,Yes,No,No
INF05923,COL1185,37,16,12,8186,0,170,Yes,Yes,No,No
INF05924,COL1185,39,17,21,8456,0,168,Yes,Yes,No,No
INF05925,COL1185,37,16,21,8586,0,172,Yes,Yes,No,Yes
INF05926,COL1186,6,4,1,1500,0,210,Yes,Yes,No,No
INF05927,COL1186,6,4,2,1578,0,231,Yes,Yes,No,No
INF05928,COL1186,6,4,2,1628,0,224,Yes,Yes,No,No
INF05929,COL1186,7,4,4,1727,0,243,Yes,Yes,No,No
INF05930,COL1186,6,4,4,1679,0,260,Yes,Yes,No,Yes
INF05931,COL1187,65,10,12,20243,1247,390,No,Yes,No,No
INF05932,COL1187,67,10,20,20745,1268,416,No,Yes,No,Yes
INF05933,COL1187,69,11,21,21591,1287,424,No,Yes,No,No
INF05934,COL1187,69,11,34,22621,1328,438,No,Yes,No,No
INF05935,COL1187,69,11,49,25097,1258,438,No,Yes,No,No
INF05936,COL1188,119,22,21,28282,1503,210,No,Yes,Yes,No
INF05937,COL1188,120,22,34,29483,1541,223,No,Yes,Yes,No
INF05938,COL1188,122,23,51,30815,1577,227,No,Yes,Yes,No
INF05939,COL1188,132,24,77,32226,1548,247,No,Yes,Yes,No
INF05940,COL1188,127,24,77,33728,1604,258,No,Yes,Yes,No
INF05941,COL1189,62,9,5,18518,557,450,No,Yes,No,No
INF05942,COL1189,64,9,10,19270,564,470,No,Yes,No,No
INF05943,COL1189,65,9,19,20573,577,482,No,Yes,No,No
INF05944,COL1189,69,10,27,20442,589,492,No,Yes,No,No
INF05945,COL1189,65,9,36,21781,623,600,No,Yes,No,No
INF05946,COL1190,31,18,6,7986,260,210,Yes,Yes,No,No
INF05947,COL1190,32,19,10,8172,267,217,Yes,Yes,No,No
INF05948,COL1190,33,19,11,8484,265,246,Yes,Yes,No,No
INF05949,COL1190,33,19,14,9272,264,254,Yes,Yes,No,Yes
INF05950,COL1190,36,21,21,9133,286,278,Yes,Yes,No,No
INF05951,COL1191,9,4,2,2350,0,270,No,Yes,Yes,No
INF05952,COL1191,9,4,3,2439,0,291,No,Yes,Yes,No
INF05953,COL1191,10,4,4,2631,0,320,No,Yes,Yes,No
INF05954,COL1191,10,4,5,2498,0,333,No,Yes,Yes,Yes
INF05955,COL1191,10,5,7,2539,0,328,No,Yes,Yes,No
INF05956,COL1192,7,4,1,1651,0,210,No,Yes,Yes,No
INF05957,COL1192,7,4,2,1687,0,229,No,Yes,Yes,No
INF05958,COL1192,7,4,3,1820,0,224,No,Yes,Yes,No
INF05959,COL1192,8,4,4,1846,0,236,No,Yes,Yes,Yes
INF05960,COL1192,8,4,4,1885,0,291,No,Yes,Yes,No
INF05961,COL1193,7,3,1,2289,0,270,No,Yes,Yes,No
INF05962,COL1193,7,3,2,2392,0,291,No,Yes,Yes,No
INF05963,COL1193,7,3,3,2405,0,312,No,Yes,Yes,Yes
INF05964,COL1193,7,3,4,2581,0,344,No,Yes,Yes,No
INF05965,COL1193,7,3,5,2631,0,344,No,Yes,Yes,No
INF05966,COL1194,37,5,7,8410,351,330,Yes,Yes,No,No
INF05967,COL1194,38,5,10,8904,353,351,Yes,Yes,No,No
INF05968,COL1194,40,5,15,8821,352,352,Yes,Yes,No,Yes
INF05969,COL1194,39,5,20,9258,360,377,Yes,Yes,No,No
INF05970,COL1194,40,5,24,9938,363,460,Yes,Yes,No,Yes
INF05971,COL1195,6,3,0,2458,50,270,Yes,Yes,No,Yes
INF05972,COL1195,6,3,1,2560,51,286,Yes,Yes,No,No
INF05973,COL1195,6,3,2,2588,53,308,Yes,Yes,No,No
INF05974,COL1195,6,3,3,2650,53,299,Yes,Yes,No,No
INF05975,COL1195,7,3,3,2689,55,342,Yes,Yes,No,No
INF05976,COL1196,11,6,1,4243,150,150,Yes,Yes,Yes,No
INF05977,COL1196,11,6,2,4374,153,157,Yes,Yes,Yes,No
INF05978,COL1196,11,6,3,4649,155,170,Yes,Yes,Yes,No
INF05979,COL1196,12,6,4,4873,157,186,Yes,Yes,Yes,No
INF05980,COL1196,12,7,5,5076,151,190,Yes,Yes,Yes,Yes
INF05981,COL1197,69,35,6,16054,913,330,Yes,Yes,No,No
INF05982,COL1197,70,36,14,16690,938,341,Yes,Yes,No,No
INF05983,COL1197,73,37,25,17886,942,378,Yes,Yes,No,No
INF05984,COL1197,74,37,29,17738,921,420,Yes,Yes,No,Yes
INF05985,COL1197,76,39,30,18612,1008,392,Yes,Yes,No,Yes
INF05986,COL1198,134,22,11,31482,2493,390,Yes,Yes,No,Yes
INF05987,COL1198,138,23,23,32514,2562,415,Yes,Yes,No,No
INF05988,COL1198,145,24,48,33913,2543,456,Yes,Yes,No,No
INF05989,COL1198,141,23,41,36475,2604,442,Yes,Yes,No,Yes
INF05990,COL1198,143,23,67,37194,2532,541,Yes,Yes,No,No
INF05991,COL1199,20,3,2,9181,0,270,Yes,Yes,No,No
INF05992,COL1199,21,3,5,9441,0,292,Yes,Yes,No,No
INF05993,COL1199,20,3,5,9680,0,317,Yes,Yes,No,No
INF05994,COL1199,21,3,10,10096,0,300,Yes,Yes,No,No
INF05995,COL1199,23,3,9,10855,0,357,Yes,Yes,No,No
INF05996,COL1200,81,30,15,17381,0,450,Yes,Yes,No,No
INF05997,COL1200,83,31,25,18300,0,495,Yes,Yes,No,No
INF05998,COL1200,86,32,28,18310,0,479,Yes,Yes,No,Yes
INF05999,COL1200,89,33,40,20120,0,513,Yes,Yes,No,No
INF06000,COL1200,93,34,68,21534,0,581,Yes,Yes,No,Yes
INF06001,COL1201,17,8,3,4588,0,150,No,Yes,Yes,No
INF06002,COL1201,18,8,5,4741,0,164,No,Yes,Yes,No
INF06003,COL1201,18,8,7,4795,0,175,No,Yes,Yes,No
INF06004,COL1201,19,9,10,5292,0,173,No,Yes,Yes,No
INF06005,COL1201,19,9,8,5597,0,198,No,Yes,Yes,Yes
INF06006,COL1202,24,4,2,13809,236,90,Yes,Yes,No,No
INF06007,COL1202,25,4,4,14531,239,93,Yes,Yes,No,No
INF06008,COL1202,25,4,6,15019,250,103,Yes,Yes,No,Yes
INF06009,COL1202,26,4,10,15295,254,109,Yes,Yes,No,No
INF06010,COL1202,27,5,10,15288,243,105,Yes,Yes,No,Yes
INF06011,COL1203,33,17,6,9293,537,210,Yes,Yes,No,No
INF06012,COL1203,34,18,10,9844,538,218,Yes,Yes,No,No
INF06013,COL1203,35,18,11,10271,555,229,Yes,Yes,No,No
INF06014,COL1203,37,19,20,10151,543,260,Yes,Yes,No,Yes
INF06015,COL1203,36,18,17,10425,548,270,Yes,Yes,No,Yes
INF06016,COL1204,177,29,14,44960,2754,270,Yes,Yes,Yes,No
INF06017,COL1204,183,30,34,47144,2773,283,Yes,Yes,Yes,Yes
INF06018,COL1204,184,30,48,49047,2822,305,Yes,Yes,Yes,No
INF06019,COL1204,197,32,84,49140,2952,336,Yes,Yes,Yes,Yes
INF06020,COL1204,203,33,100,55510,3041,367,Yes,Yes,Yes,Yes
INF06021,COL1205,6,3,1,1534,50,330,No,Yes,Yes,No
INF06022,COL1205,6,3,2,1591,50,359,No,Yes,Yes,Yes
INF06023,COL1205,6,3,3,1620,50,358,No,Yes,Yes,No
INF06024,COL1205,7,3,3,1713,52,391,No,Yes,Yes,No
INF06025,COL1205,7,3,4,1704,50,416,No,Yes,Yes,Yes
INF06026,COL1206,24,9,2,11067,0,270,No,Yes,Yes,No
INF06027,COL1206,24,9,5,11459,0,287,No,Yes,Yes,Yes
INF06028,COL1206,25,9,8,12324,0,317,No,Yes,Yes,Yes
INF06029,COL1206,26,10,7,12100,0,299,No,Yes,Yes,Yes
INF06030,COL1206,28,10,11,13701,0,321,No,Yes,Yes,Yes
INF06031,COL1207,12,4,2,4192,0,210,Yes,Yes,No,No
INF06032,COL1207,12,4,3,4384,0,223,Yes,Yes,No,Yes
INF06033,COL1207,13,4,6,4545,0,246,Yes,Yes,No,No
INF06034,COL1207,13,4,5,4706,0,251,Yes,Yes,No,No
INF06035,COL1207,13,4,8,5018,0,283,Yes,Yes,No,No
INF06036,COL1208,18,10,3,5236,128,150,Yes,Yes,No,No
INF06037,COL1208,19,10,5,5442,131,160,Yes,Yes,No,Yes
INF06038,COL1208,19,10,8,5656,133,165,Yes,Yes,No,Yes
INF06039,COL1208,20,11,11,5656,131,183,Yes,Yes,No,Yes
INF06040,COL1208,20,11,13,6383,138,170,Yes,Yes,No,Yes
INF06041,COL1209,36,20,3,12353,0,30,Yes,Yes,Yes,No
INF06042,COL1209,37,20,7,12993,0,32,Yes,Yes,Yes,Yes
INF06043,COL1209,38,21,10,13577,0,33,Yes,Yes,Yes,Yes
INF06044,COL1209,37,21,13,13699,0,35,Yes,Yes,Yes,Yes
INF06045,COL1209,38,21,20,14467,0,36,Yes,Yes,Yes,Yes
INF06046,COL1210,8,1,1,2259,0,450,No,Yes,Yes,Yes
INF06047,COL1210,8,1,2,2370,0,468,No,Yes,Yes,No
INF06048,COL1210,8,1,3,2403,0,481,No,Yes,Yes,No
INF06049,COL1210,9,1,4,2620,0,536,No,Yes,Yes,No
INF06050,COL1210,9,1,5,2508,0,519,No,Yes,Yes,No
INF06051,COL1211,30,5,2,6893,313,330,No,Yes,No,Yes
INF06052,COL1211,31,5,5,7193,318,346,No,Yes,No,Yes
INF06053,COL1211,31,5,9,7379,323,363,No,Yes,No,No
INF06054,COL1211,33,6,9,8119,326,411,No,Yes,No,Yes
INF06055,COL1211,31,5,11,7485,351,382,No,Yes,No,No
INF06056,COL1212,7,3,1,1861,93,330,No,Yes,Yes,Yes
INF06057,COL1212,7,3,2,1931,95,356,No,Yes,Yes,No
INF06058,COL1212,7,3,3,1961,96,351,No,Yes,Yes,Yes
INF06059,COL1212,8,3,4,1985,94,378,No,Yes,Yes,Yes
INF06060,COL1212,7,3,5,2214,93,389,No,Yes,Yes,Yes
INF06061,COL1213,33,13,6,9054,0,330,No,Yes,Yes,No
INF06062,COL1213,33,13,9,9360,0,342,No,Yes,Yes,No
INF06063,COL1213,35,14,11,9937,0,393,No,Yes,Yes,No
INF06064,COL1213,36,14,14,10443,0,397,No,Yes,Yes,Yes
INF06065,COL1213,38,15,17,9893,0,435,No,Yes,Yes,Yes
INF06066,COL1214,11,6,2,3873,0,210,No,Yes,Yes,No
INF06067,COL1214,11,6,3,4097,0,221,No,Yes,Yes,Yes
INF06068,COL1214,12,6,5,4183,0,225,No,Yes,Yes,Yes
INF06069,COL1214,12,6,5,4120,0,257,No,Yes,Yes,Yes
INF06070,COL1214,13,7,9,4369,0,236,No,Yes,Yes,Yes
INF06071,COL1215,35,13,3,11889,370,450,Yes,Yes,No,No
INF06072,COL1215,36,13,7,12408,379,467,Yes,Yes,No,No
INF06073,COL1215,37,14,8,12931,373,520,Yes,Yes,No,No
INF06074,COL1215,39,14,14,13611,390,584,Yes,Yes,No,No
INF06075,COL1215,40,15,21,13822,410,560,Yes,Yes,No,No
INF06076,COL1216,87,13,16,27439,0,330,No,Yes,Yes,No
INF06077,COL1216,89,13,25,28767,0,354,No,Yes,Yes,No
INF06078,COL1216,93,14,41,29741,0,390,No,Yes,Yes,Yes
INF06079,COL1216,90,13,49,30947,0,410,No,Yes,Yes,No
INF06080,COL1216,95,14,65,30464,0,438,No,Yes,Yes,Yes
INF06081,COL1217,8,1,1,2616,0,210,No,Yes,Yes,No
INF06082,COL1217,8,1,2,2741,0,229,No,Yes,Yes,No
INF06083,COL1217,9,1,4,2816,0,228,No,Yes,Yes,No
INF06084,COL1217,9,1,5,2894,0,265,No,Yes,Yes,No
INF06085,COL1217,8,1,4,3171,0,289,No,Yes,Yes,No
INF06086,COL1218,28,15,2,10153,449,390,Yes,Yes,No,No
INF06087,COL1218,29,15,4,10453,457,402,Yes,Yes,No,Yes
INF06088,COL1218,30,16,11,10877,469,440,Yes,Yes,No,Yes
INF06089,COL1218,30,16,9,11742,473,443,Yes,Yes,No,Yes
INF06090,COL1218,30,16,13,12106,476,507,Yes,Yes,No,Yes
INF06091,COL1219,13,6,1,5435,0,390,Yes,Yes,No,No
INF06092,COL1219,13,6,3,5709,0,424,Yes,Yes,No,No
INF06093,COL1219,14,6,4,5840,0,430,Yes,Yes,No,No
INF06094,COL1219,14,6,6,6266,0,494,Yes,Yes,No,Yes
INF06095,COL1219,14,7,6,6193,0,513,Yes,Yes,No,No
INF06096,COL1220,14,2,1,5503,123,330,Yes,Yes,Yes,No
INF06097,COL1220,14,2,2,5821,124,350,Yes,Yes,Yes,No
INF06098,COL1220,15,2,5,6061,125,370,Yes,Yes,Yes,Yes
INF06099,COL1220,15,2,6,5860,128,373,Yes,Yes,Yes,No
INF06100,COL1220,15,2,9,6236,133,411,Yes,Yes,Yes,No
INF06101,COL1221,127,13,23,24401,0,330,Yes,Yes,No,No
INF06102,COL1221,130,13,35,25275,0,362,Yes,Yes,No,No
INF06103,COL1221,135,14,48,25523,0,364,Yes,Yes,No,Yes
INF06104,COL1221,139,14,83,26698,0,401,Yes,Yes,No,Yes
INF06105,COL1221,132,14,60,26575,0,420,Yes,Yes,No,No
INF06106,COL1222,15,2,3,7443,276,330,Yes,Yes,Yes,Yes
INF06107,COL1222,15,2,4,7730,280,351,Yes,Yes,Yes,No
INF06108,COL1222,16,2,7,7978,284,376,Yes,Yes,Yes,No
INF06109,COL1222,16,2,9,7932,291,375,Yes,Yes,Yes,No
INF06110,COL1222,17,2,12,8893,297,410,Yes,Yes,Yes,Yes
INF06111,COL1223,133,18,11,36410,1700,330,Yes,Yes,Yes,No
INF06112,COL1223,136,18,28,37656,1707,348,Yes,Yes,Yes,Yes
INF06113,COL1223,140,19,35,39442,1792,387,Yes,Yes,Yes,No
INF06114,COL1223,144,20,68,42308,1769,406,Yes,Yes,Yes,Yes
INF06115,COL1223,141,19,72,39692,1748,374,Yes,Yes,Yes,Yes
INF06116,COL1224,87,32,7,25246,1261,390,Yes,Yes,No,No
INF06117,COL1224,89,33,16,25976,1284,422,Yes,Yes,No,No
INF06118,COL1224,93,34,20,27701,1275,449,Yes,Yes,No,No
INF06119,COL1224,90,33,30,28559,1322,478,Yes,Yes,No,No
INF06120,COL1224,92,34,35,28879,1273,541,Yes,Yes,No,Yes
INF06121,COL1225,12,2,2,3584,252,210,No,Yes,No,No
INF06122,COL1225,12,2,3,3679,258,221,No,Yes,No,No
INF06123,COL1225,12,2,4,3893,257,239,No,Yes,No,No
INF06124,COL1225,13,2,7,3928,260,242,No,Yes,No,No
INF06125,COL1225,14,2,8,3982,258,287,No,Yes,No,Yes
INF06126,COL1226,47,28,4,15338,0,450,Yes,Yes,Yes,No
INF06127,COL1226,48,28,9,16080,0,471,Yes,Yes,Yes,Yes
INF06128,COL1226,50,30,12,16540,0,506,Yes,Yes,Yes,No
INF06129,COL1226,53,31,22,17723,0,557,Yes,Yes,Yes,No
INF06130,COL1226,52,31,32,16751,0,512,Yes,Yes,Yes,No
INF06131,COL1227,18,2,3,7539,248,270,No,Yes,Yes,No
INF06132,COL1227,19,2,5,7722,254,290,No,Yes,Yes,No
INF06133,COL1227,19,2,7,8117,251,321,No,Yes,Yes,No
INF06134,COL1227,19,2,8,8313,263,332,No,Yes,Yes,No
INF06135,COL1227,20,2,11,8681,248,328,No,Yes,Yes,No
INF06136,COL1228,6,1,1,2068,50,390,No,Yes,No,No
INF06137,COL1228,6,1,2,2192,50,423,No,Yes,No,No
INF06138,COL1228,6,1,2,2223,52,452,No,Yes,No,No
INF06139,COL1228,7,1,4,2231,53,482,No,Yes,No,No
INF06140,COL1228,7,1,3,2408,54,513,No,Yes,No,No
INF06141,COL1229,61,22,11,13998,0,150,No,Yes,Yes,No
INF06142,COL1229,62,22,18,14365,0,159,No,Yes,Yes,No
INF06143,COL1229,63,23,27,14928,0,172,No,Yes,Yes,No
INF06144,COL1229,67,24,31,15257,0,189,No,Yes,Yes,No
INF06145,COL1229,67,24,36,15702,0,174,No,Yes,Yes,Yes
INF06146,COL1230,38,7,7,10292,720,390,Yes,Yes,Yes,No
INF06147,COL1230,39,7,10,10590,730,420,Yes,Yes,Yes,No
INF06148,COL1230,40,7,17,10984,721,458,Yes,Yes,Yes,No
INF06149,COL1230,41,8,24,11843,736,505,Yes,Yes,Yes,Yes
INF06150,COL1230,42,8,22,11773,801,469,Yes,Yes,Yes,Yes
INF06151,COL1231,51,25,9,10713,552,390,Yes,Yes,No,Yes
INF06152,COL1231,53,26,16,11128,566,423,Yes,Yes,No,Yes
INF06153,COL1231,53,26,18,11347,582,443,Yes,Yes,No,Yes
INF06154,COL1231,57,28,27,12450,586,454,Yes,Yes,No,Yes
INF06155,COL1231,57,28,36,12027,607,439,Yes,Yes,No,Yes
INF06156,COL1232,24,14,4,5522,194,270,Yes,Yes,No,Yes
INF06157,COL1232,25,14,7,5788,198,295,Yes,Yes,No,No
INF06158,COL1232,25,15,8,6057,204,301,Yes,Yes,No,Yes
INF06159,COL1232,27,16,11,5963,202,319,Yes,Yes,No,Yes
INF06160,COL1232,26,15,15,6388,196,374,Yes,Yes,No,Yes
INF06161,COL1233,111,63,20,19444,931,210,Yes,Yes,No,Yes
INF06162,COL1233,112,64,33,19924,955,223,Yes,Yes,No,No
INF06163,COL1233,116,66,41,21271,971,234,Yes,Yes,No,No
INF06164,COL1233,120,68,64,21729,945,270,Yes,Yes,No,No
INF06165,COL1233,122,69,58,22444,1001,292,Yes,Yes,No,Yes
INF06166,COL1234,7,1,1,3861,84,390,No,Yes,No,No
INF06167,COL1234,7,1,1,3965,87,428,No,Yes,No,No
INF06168,COL1234,7,1,3,4258,88,424,No,Yes,No,Yes
INF06169,COL1234,7,1,2,4217,88,507,No,Yes,No,No
INF06170,COL1234,8,1,5,4384,94,471,No,Yes,No,No
INF06171,COL1235,6,1,0,2505,50,390,No,No,No,No
INF06172,COL1235,6,1,1,2640,50,426,No,No,No,No
INF06173,COL1235,6,1,2,2665,53,432,No,No,No,No
INF06174,COL1235,7,1,2,2864,53,486,No,No,No,Yes
INF06175,COL1235,7,1,2,2770,54,540,No,No,No,No
INF06176,COL1236,32,5,6,8817,0,330,No,Yes,No,No
INF06177,COL1236,33,5,9,9249,0,348,No,Yes,No,No
INF06178,COL1236,33,5,15,9735,0,360,No,Yes,No,No
INF06179,COL1236,34,5,20,9550,0,387,No,Yes,No,No
INF06180,COL1236,35,6,22,10909,0,391,No,Yes,No,No
INF06181,COL1237,27,4,5,9199,0,210,No,Yes,Yes,No
INF06182,COL1237,28,4,9,9663,0,225,No,Yes,Yes,No
INF06183,COL1237,28,4,12,9584,0,227,No,Yes,Yes,No
INF06184,COL1237,29,4,15,10704,0,262,No,Yes,Yes,Yes
INF06185,COL1237,31,5,16,10321,0,248,No,Yes,Yes,No
INF06186,COL1238,10,4,2,3181,94,330,No,Yes,Yes,No
INF06187,COL1238,10,4,3,3319,96,359,No,Yes,Yes,No
INF06188,COL1238,10,4,4,3309,98,381,No,Yes,Yes,No
INF06189,COL1238,11,4,6,3559,98,389,No,Yes,Yes,No
INF06190,COL1238,10,4,6,3633,97,373,No,Yes,Yes,Yes
INF06191,COL1239,136,11,11,49110,1145,330,No,Yes,Yes,No
INF06192,COL1239,139,11,30,51062,1149,344,No,Yes,Yes,No
INF06193,COL1239,140,11,50,52120,1188,365,No,Yes,Yes,No
INF06194,COL1239,148,12,59,56527,1221,393,No,Yes,Yes,Yes
INF06195,COL1239,148,12,94,59994,1151,443,No,Yes,Yes,No
INF06196,COL1240,48,6,9,10789,0,330,No,Yes,No,No
INF06197,COL1240,49,6,15,11432,0,360,No,Yes,No,No
INF06198,COL1240,50,6,19,11313,0,354,No,Yes,No,No
INF06199,COL1240,53,7,22,12397,0,361,No,Yes,No,Yes
INF06200,COL1240,51,6,26,12743,0,460,No,Yes,No,No
INF06201,COL1241,37,18,3,8321,391,330,No,Yes,Yes,No
INF06202,COL1241,38,18,7,8545,403,347,No,Yes,Yes,No
INF06203,COL1241,39,19,11,9297,404,388,No,Yes,Yes,No
INF06204,COL1241,39,19,16,8863,410,388,No,Yes,Yes,No
INF06205,COL1241,40,19,25,9116,425,407,No,Yes,Yes,Yes
INF06206,COL1242,36,7,6,10497,343,210,No,No,No,Yes
INF06207,COL1242,37,7,11,10738,351,222,No,No,No,No
INF06208,COL1242,38,7,15,11486,344,233,No,No,No,No
INF06209,COL1242,40,8,21,12198,370,246,No,No,No,Yes
INF06210,COL1242,40,8,19,11774,344,270,No,No,No,No
INF06211,COL1243,6,1,0,2869,67,390,No,Yes,No,Yes
INF06212,COL1243,6,1,1,2936,69,403,No,Yes,No,No
INF06213,COL1243,6,1,2,3054,70,433,No,Yes,No,No
INF06214,COL1243,6,1,3,3068,73,441,No,Yes,No,No
INF06215,COL1243,6,1,3,3523,67,438,No,Yes,No,Yes
INF06216,COL1244,7,4,1,2359,72,270,No,No,Yes,No
INF06217,COL1244,7,4,2,2493,74,278,No,No,Yes,No
INF06218,COL1244,7,4,2,2620,74,313,No,No,Yes,No
INF06219,COL1244,7,4,3,2577,76,347,No,No,Yes,No
INF06220,COL1244,8,4,5,2761,73,336,No,No,Yes,No
INF06221,COL1245,6,3,0,2198,50,210,Yes,Yes,No,Yes
INF06222,COL1245,6,3,1,2309,51,230,Yes,Yes,No,Yes
INF06223,COL1245,6,3,2,2359,51,244,Yes,Yes,No,Yes
INF06224,COL1245,7,3,3,2330,53,232,Yes,Yes,No,Yes
INF06225,COL1245,7,3,3,2534,52,284,Yes,Yes,No,Yes
INF06226,COL1246,15,8,3,5507,0,150,No,No,No,No
INF06227,COL1246,16,8,4,5728,0,162,No,No,No,No
INF06228,COL1246,16,8,5,6160,0,170,No,No,No,No
INF06229,COL1246,16,9,9,5846,0,186,No,No,No,No
INF06230,COL1246,17,9,12,6590,0,179,No,No,No,No
INF06231,COL1247,18,9,3,4941,193,450,No,Yes,Yes,No
INF06232,COL1247,18,9,6,5109,198,478,No,Yes,Yes,No
INF06233,COL1247,19,10,8,5286,199,498,No,Yes,Yes,No
INF06234,COL1247,20,10,11,5337,197,531,No,Yes,Yes,Yes
INF06235,COL1247,19,10,11,5438,199,542,No,Yes,Yes,No
INF06236,COL1248,44,7,8,13483,0,210,Yes,Yes,No,No
INF06237,COL1248,45,7,13,13831,0,221,Yes,Yes,No,No
INF06238,COL1248,46,7,19,15088,0,230,Yes,Yes,No,No
INF06239,COL1248,49,8,28,14514,0,245,Yes,Yes,No,Yes
INF06240,COL1248,46,7,21,16395,0,248,Yes,Yes,No,Yes
INF06241,COL1249,32,12,6,8389,339,390,Yes,Yes,Yes,No
INF06242,COL1249,33,12,10,8881,346,402,Yes,Yes,Yes,No
INF06243,COL1249,34,13,13,8993,349,464,Yes,Yes,Yes,No
INF06244,COL1249,36,13,21,9593,359,454,Yes,Yes,Yes,No
INF06245,COL1249,36,14,16,9344,357,438,Yes,Yes,Yes,Yes
INF06246,COL1250,18,3,3,5275,0,330,No,Yes,Yes,No
INF06247,COL1250,18,3,5,5519,0,358,No,Yes,Yes,No
INF06248,COL1250,18,3,6,5547,0,389,No,Yes,Yes,No
INF06249,COL1250,20,3,12,6055,0,370,No,Yes,Yes,No
INF06250,COL1250,20,3,12,5886,0,430,No,Yes,Yes,No
INF06251,COL1251,49,7,9,13387,527,390,Yes,No,No,No
INF06252,COL1251,50,7,14,13916,543,405,Yes,No,No,No
INF06253,COL1251,52,7,23,14770,543,420,Yes,No,No,No
INF06254,COL1251,51,7,25,15658,542,466,Yes,No,No,No
INF06255,COL1251,56,8,31,14847,540,470,Yes,No,No,No
INF06256,COL1252,9,1,1,3576,0,390,No,Yes,No,No
INF06257,COL1252,9,1,1,3743,0,411,No,Yes,No,No
INF06258,COL1252,10,1,2,3998,0,460,No,Yes,No,No
INF06259,COL1252,10,1,3,3816,0,485,No,Yes,No,No
INF06260,COL1252,10,1,5,3959,0,470,No,Yes,No,Yes
INF06261,COL1253,7,1,1,2957,0,330,No,Yes,No,No
INF06262,COL1253,7,1,2,3101,0,355,No,Yes,No,No
INF06263,COL1253,7,1,2,3174,0,395,No,Yes,No,No
INF06264,COL1253,7,1,3,3452,0,408,No,Yes,No,Yes
INF06265,COL1253,8,1,4,3438,0,444,No,Yes,No,No
INF06266,COL1254,75,10,6,22159,1200,150,Yes,Yes,Yes,No
INF06267,COL1254,78,10,11,23394,1230,161,Yes,Yes,Yes,No
INF06268,COL1254,78,10,28,23093,1235,159,Yes,Yes,Yes,Yes
INF06269,COL1254,84,11,24,24740,1263,194,Yes,Yes,Yes,Yes
INF06270,COL1254,80,11,42,25199,1218,187,Yes,Yes,Yes,Yes
INF06271,COL1255,66,12,12,19966,0,150,No,Yes,Yes,No
INF06272,COL1255,68,12,20,20963,0,157,No,Yes,Yes,No
INF06273,COL1255,69,13,22,21011,0,163,No,Yes,Yes,Yes
INF06274,COL1255,68,12,31,23331,0,176,No,Yes,Yes,No
INF06275,COL1255,72,13,34,21760,0,203,No,Yes,Yes,No
