research_id,college_id,department,publications,citations,patents,funded_projects,research_funding,international_collaborations
RES02829,COL1514,Mathematics,0,0,0,0,0,3
RES02830,COL1063,Electrical Engineering,1,7,0,1,343000,3
RES02831,COL0101,Commerce,50,246,2,8,15319000,2
RES02832,COL0438,Computer Engineering,17,111,2,2,2297000,1
RES02833,COL0784,Economics,14,69,5,5,4682000,2
RES02834,COL0214,Business Administration,3,22,1,0,250000,2
RES02835,COL0484,Mathematics,1,8,0,2,1383000,0
RES02836,COL0784,Commerce,64,551,5,17,47815000,1
RES02837,COL0032,Chemistry,2,11,0,1,1747000,1
RES02838,COL0210,Mechanical Engineering,1,2,3,0,567000,1
RES02839,COL1003,Computer Science,2,20,4,2,4320000,1
RES02840,COL0796,English,12,71,6,11,7219000,0
RES02841,COL0188,English,4,21,4,6,12808000,1
RES02842,COL1326,Computer Science,44,417,5,12,39591000,1
RES02843,COL1766,Commerce,4,26,0,0,0,2
RES02844,COL1188,Physics,1,6,0,0,0,1
RES02845,COL0619,Computer Engineering,0,0,3,0,898000,0
RES02846,COL1621,Computer Science,32,175,4,7,16470000,1
RES02847,COL1093,Physics,16,100,5,5,14314000,3
RES02848,COL1262,Banking & Finance,9,76,1,4,3742000,1
RES02849,COL0862,Business Analytics,0,0,1,1,1643000,1
RES02850,COL1852,Physics,0,0,0,0,0,3
RES02851,COL0407,Economics,1,9,0,2,4300000,2
RES02852,COL0425,Electrical Engineering,2,11,2,3,5152000,2
RES02853,COL1670,Information Technology,0,0,2,0,403000,0
RES02854,COL0146,Mathematics,4,35,1,7,5195000,2
RES02855,COL1059,Electronics & Telecommunication,2,12,3,3,6201000,3
RES02856,COL1946,Information Technology,8,66,4,4,5560000,3
RES02857,COL0226,Information Technology,37,171,6,9,5790000,1
RES02858,COL0037,Criminal Law,1,5,1,1,2818000,0
RES02859,COL1866,Chemistry,5,23,2,5,8239000,1
RES02860,COL1524,Community Health Nursing,12,71,0,5,16109000,2
RES02861,COL0505,Civil Engineering,0,0,0,0,0,1
RES02862,COL1028,Chemistry,1,2,1,0,107000,0
RES02863,COL1819,Marathi,12,60,1,5,11474000,0
RES02864,COL1154,Physics,2,16,4,2,6045000,2
RES02865,COL0991,Chemistry,0,0,0,1,2495000,4
RES02866,COL1270,Medicine,3,16,3,1,1901000,0
RES02867,COL1786,Computer Engineering,1,6,2,1,4077000,2
RES02868,COL1854,Commerce,0,0,0,1,2392000,1
RES02869,COL0716,Curriculum & Pedagogy,1,7,0,2,5192000,3
RES02870,COL1443,Computer Science,2,7,1,2,5109000,4
RES02871,COL0885,Political Science,11,63,2,7,8723000,1
RES02872,COL0213,Horticulture,2,11,2,1,2937000,2
RES02873,COL0087,Physics,6,37,2,8,20445000,2
RES02874,COL0707,Business Administration,3,21,1,4,12383000,1
RES02875,COL0483,Chemistry,84,653,0,8,17127000,2
RES02876,COL1773,Agronomy,0,0,0,2,5356000,4
RES02877,COL1615,Business Analytics,3,8,1,2,3500000,0
RES02878,COL1466,Computer Science,31,196,5,4,11146000,1
RES02879,COL0936,Marketing,41,323,3,9,14976000,3
RES02880,COL1391,Economics,8,54,2,4,2485000,0
RES02881,COL1094,Economics,0,0,0,1,919000,0
RES02882,COL0414,Economics,30,250,3,5,9580000,1
RES02883,COL0067,Commerce,0,0,2,0,125000,1
RES02884,COL0347,Business Analytics,1,5,1,1,2490000,3
RES02885,COL0232,Chemistry,51,397,8,6,18649000,3
RES02886,COL1787,Electronics & Telecommunication,23,167,14,7,12877000,1
RES02887,COL1025,Commerce,0,0,1,0,248000,0
RES02888,COL1257,Mathematics,1,8,0,0,0,2
RES02889,COL1741,Educational Administration,0,0,0,0,0,2
RES02890,COL1636,Mechanical Engineering,3,23,4,0,746000,2
RES02891,COL1593,Economics,1,7,1,1,3205000,3
RES02892,COL1674,Marathi,0,0,0,0,0,3
RES02893,COL0561,Business Administration,1,7,0,0,0,1
RES02894,COL1562,Community Health Nursing,2,16,1,3,9442000,2
RES02895,COL1074,Marathi,1,3,0,3,2011000,0
RES02896,COL1013,Commerce,1,6,0,0,0,1
RES02897,COL0193,Mechanical Engineering,8,40,0,4,3184000,1
RES02898,COL1003,Chemistry,3,18,7,5,3774000,1
RES02899,COL1027,History,0,0,0,0,0,1
RES02900,COL1802,Economics,12,76,5,8,19002000,2
RES02901,COL1043,Banking & Finance,0,0,2,0,201000,0
RES02902,COL0666,Mathematics,13,86,1,5,5007000,2
RES02903,COL0187,Pharmaceutical Chemistry,14,148,3,6,19072000,2
RES02904,COL1895,Computer Science,9,78,5,7,16871000,1
RES02905,COL1786,Electrical Engineering,7,65,10,7,19096000,2
RES02906,COL0658,Electrical Engineering,0,0,1,1,1774000,1
RES02907,COL0281,Marathi,10,40,1,8,9089000,0
RES02908,COL1879,Educational Administration,0,0,1,1,1458000,0
RES02909,COL1393,Mechanical Engineering,0,0,1,1,623000,1
RES02910,COL1938,Computer Science,10,34,6,5,2227000,1
RES02911,COL1692,Mathematics,3,30,2,1,3589000,2
RES02912,COL0968,Chemistry,1,4,3,1,2696000,1
RES02913,COL0784,Computer Science,2,12,0,2,3303000,3
RES02914,COL1749,Mechanical Engineering,5,24,0,4,8148000,2
RES02915,COL1899,Economics,1,4,0,0,0,3
RES02916,COL1993,Computer Science,4,21,5,3,5375000,0
RES02917,COL0787,Marathi,8,76,1,8,24043000,2
RES02918,COL0214,Economics,20,145,5,4,5372000,0
RES02919,COL1957,Educational Administration,0,0,0,0,0,0
RES02920,COL1815,English,2,9,1,1,2376000,0
RES02921,COL0533,Computer Engineering,1,6,2,1,1624000,1
RES02922,COL0193,Electrical Engineering,58,250,3,11,16231000,0
RES02923,COL0370,Chemistry,5,25,3,2,1990000,1
RES02924,COL0846,Civil Engineering,2,5,0,1,325000,2
RES02925,COL0468,Commerce,34,244,4,13,13878000,0
RES02926,COL0751,Mathematics,7,40,4,1,2335000,1
RES02927,COL0258,Physics,8,36,3,3,7733000,2
RES02928,COL1233,Mechanical Engineering,7,40,4,5,2678000,1
RES02929,COL1487,Pathology,1,11,0,0,0,3
RES02930,COL0081,English,0,0,0,0,0,2
RES02931,COL0032,Computer Science,0,0,0,1,1571000,1
RES02932,COL0594,Electrical Engineering,0,0,0,0,0,3
RES02933,COL0183,Information Technology,4,27,4,2,5216000,1
RES02934,COL0342,Criminal Law,4,29,1,1,1933000,0
RES02935,COL0193,Civil Engineering,7,35,2,2,4356000,1
RES02936,COL1435,Electronics & Telecommunication,11,62,4,5,9484000,1
RES02937,COL1719,Marathi,8,46,3,8,21706000,1
RES02938,COL1640,English,0,0,0,0,0,0
RES02939,COL1544,Physics,1,10,0,2,6148000,3
RES02940,COL0044,Computer Science,3,10,6,2,2134000,1
RES02941,COL1884,Marathi,1,6,3,0,189000,2
RES02942,COL0587,Economics,22,107,4,5,10033000,3
RES02943,COL0244,English,1,4,1,0,114000,1
RES02944,COL1680,Business Administration,0,0,2,0,135000,1
RES02945,COL1821,Computer Engineering,0,0,0,1,2654000,2
RES02946,COL1482,Information Technology,1,9,0,0,0,3
RES02947,COL0718,Electrical Engineering,1,5,4,0,804000,0
RES02948,COL0933,Sociology,2,12,0,2,6542000,1
RES02949,COL0204,Computer Engineering,0,0,0,0,0,0
RES02950,COL0508,Accountancy,3,25,2,2,2423000,2
RES02951,COL1082,Chemistry,10,79,0,3,4881000,1
RES02952,COL0832,Computer Science,1,5,1,1,620000,0
RES02953,COL0294,Electronics & Telecommunication,0,0,1,0,62000,0
RES02954,COL0997,Electronics & Telecommunication,10,98,6,0,1601000,1
RES02955,COL1810,Electronics & Telecommunication,1,8,1,2,3495000,3
RES02956,COL0200,Computer Engineering,12,95,7,12,32639000,3
RES02957,COL1369,English,3,12,2,4,2710000,0
RES02958,COL1528,Educational Psychology,8,73,0,2,7112000,1
RES02959,COL0031,Urban Planning,1,7,0,1,1568000,3
RES02960,COL0310,Civil Engineering,15,126,6,9,25233000,2
RES02961,COL1790,Mathematics,1,8,0,4,14884000,1
RES02962,COL0358,Pharmaceutics,46,384,5,6,17845000,3
RES02963,COL1904,Electrical Engineering,1,6,2,1,2448000,1
RES02964,COL1442,Mechanical Engineering,16,144,5,8,7711000,0
RES02965,COL1019,Economics,0,0,1,0,267000,1
RES02966,COL0544,English,3,29,2,4,10300000,1
RES02967,COL1220,Human Resources,0,0,0,0,0,2
RES02968,COL0345,Horticulture,3,17,4,4,2811000,3
RES02969,COL1336,Pharmaceutical Chemistry,5,30,4,3,7066000,3
RES02970,COL0315,Mathematics,8,72,2,2,5614000,4
RES02971,COL1454,Chemistry,1,9,2,0,141000,2
RES02972,COL0379,Economics,1,7,0,0,0,1
RES02973,COL1483,Physics,0,0,0,4,2890000,4
RES02974,COL0206,Criminal Law,24,180,1,4,5573000,0
RES02975,COL1268,Civil Engineering,0,0,0,1,1842000,1
RES02976,COL0895,Mechanical Engineering,14,79,5,5,5816000,2
RES02977,COL1407,English,1,5,0,2,1596000,0
RES02978,COL0372,Zoology,1,5,0,0,0,3
RES02979,COL0721,English,0,0,1,1,1037000,0
RES02980,COL0779,Marathi,37,366,2,8,22297000,3
RES02981,COL1216,English,1,6,2,4,11711000,1
RES02982,COL0849,Electronics & Telecommunication,32,305,6,4,11941000,2
RES02983,COL0725,Pharmaceutics,0,0,0,0,0,1
RES02984,COL0786,Mechanical Engineering,1,8,1,0,158000,2
RES02985,COL0902,Criminal Law,1,5,1,0,125000,2
RES02986,COL0556,Computer Engineering,0,0,1,1,1250000,0
RES02987,COL0285,Mathematics,10,78,1,7,4621000,1
RES02988,COL1505,Botany,2,10,1,1,1797000,2
RES02989,COL1809,Educational Psychology,2,12,3,1,2388000,2
RES02990,COL1200,Computer Engineering,14,140,6,2,9554000,3
RES02991,COL0378,Electrical Engineering,12,69,6,2,3695000,0
RES02992,COL1449,History,4,29,1,6,7152000,1
RES02993,COL0181,Mathematics,2,11,0,2,1011000,1
RES02994,COL1582,Marketing,0,0,0,0,0,0
RES02995,COL0552,Marathi,72,537,5,27,40424000,3
RES02996,COL1032,Pharmaceutics,2,12,1,0,275000,0
RES02997,COL1944,Physics,0,0,0,0,0,1
RES02998,COL1175,Physics,5,60,0,1,1328000,3
RES02999,COL0300,Electrical Engineering,15,109,3,2,3654000,3
RES03000,COL1129,Marathi,21,190,1,10,32559000,0
RES03001,COL1305,Information Technology,59,396,10,20,60406000,2
RES03002,COL1660,Computer Engineering,38,294,11,16,31727000,2
RES03003,COL1292,Economics,16,138,3,9,20088000,2
RES03004,COL1345,Accountancy,1,10,1,1,2579000,3
RES03005,COL1985,Physics,6,27,2,4,9696000,2
RES03006,COL1638,Civil Engineering,2,11,0,3,5461000,1
RES03007,COL0180,Chemistry,1,8,1,1,874000,2
RES03008,COL1958,Mechanical Engineering,18,94,5,7,18176000,2
RES03009,COL0440,Commerce,8,64,1,6,11537000,0
RES03010,COL0757,Economics,2,8,0,1,2469000,0
RES03011,COL0029,Economics,6,45,0,0,0,2
RES03012,COL1074,Commerce,1,6,1,4,7368000,0
RES03013,COL0097,Commerce,22,201,6,10,25686000,1
RES03014,COL0091,Commerce,2,14,3,2,3524000,2
RES03015,COL1407,Economics,6,30,2,5,8899000,1
RES03016,COL1308,Economics,1,9,3,1,2127000,2
RES03017,COL0965,Physics,6,35,0,5,8651000,2
RES03018,COL1142,Pharmacology,32,88,1,9,12055000,2
RES03019,COL0659,Information Technology,0,0,0,1,2217000,3
RES03020,COL1446,Criminal Law,0,0,0,0,0,1
RES03021,COL1854,English,113,516,6,18,14622000,1
RES03022,COL0337,Computer Engineering,2,9,4,3,1482000,0
RES03023,COL1133,Marathi,1,6,0,3,7583000,3
RES03024,COL1170,Physics,0,0,0,1,2266000,0
RES03025,COL1595,Chemistry,10,65,2,4,10533000,0
RES03026,COL0456,Business Analytics,38,239,3,7,5698000,2
RES03027,COL1095,Chemistry,1,7,2,1,1198000,1
RES03028,COL0681,Economics,1,8,1,2,5958000,2
RES03029,COL0091,Physics,1,5,1,1,1403000,2
RES03030,COL1599,Business Administration,0,0,0,0,0,1
RES03031,COL0792,Banking & Finance,1,7,0,1,2193000,2
RES03032,COL0122,Electrical Engineering,2,16,3,2,2420000,2
RES03033,COL1665,Civil Engineering,0,0,1,0,57000,3
RES03034,COL0817,Civil Engineering,2,15,1,5,8899000,3
RES03035,COL0356,Mathematics,1,9,0,2,4982000,2
RES03036,COL1276,Pharmaceutical Chemistry,2,12,0,1,3587000,2
RES03037,COL0917,Civil Engineering,35,144,3,12,19533000,2
RES03038,COL1307,Horticulture,1,8,2,1,3236000,4
RES03039,COL1206,Botany,1,6,0,2,3492000,2
RES03040,COL0590,Civil Law,2,9,0,4,11015000,2
RES03041,COL1187,Accountancy,2,10,2,2,4263000,3
RES03042,COL1193,Urban Planning,33,137,0,6,17113000,2
RES03043,COL0430,Electrical Engineering,15,116,9,7,24029000,2
RES03044,COL0210,Civil Engineering,0,0,0,0,0,2
RES03045,COL0253,Business Administration,6,18,1,4,2613000,1
RES03046,COL0911,Electrical Engineering,0,0,1,1,1464000,2
RES03047,COL1643,Pharmacognosy,0,0,0,0,0,1
RES03048,COL0638,Electrical Engineering,1,10,1,0,168000,2
RES03049,COL0145,Marathi,0,0,0,2,2913000,0
RES03050,COL0695,Marathi,0,0,5,1,3542000,2
RES03051,COL1902,Physics,35,224,1,6,5715000,1
RES03052,COL1502,Mathematics,2,4,3,4,2820000,0
RES03053,COL1837,Civil Law,1,2,0,1,272000,1
RES03054,COL1640,Physics,1,6,0,0,0,1
RES03055,COL1325,Banking & Finance,1,4,0,2,801000,0
RES03056,COL1372,Accountancy,2,13,1,2,6752000,0
RES03057,COL0226,Computer Engineering,4,23,4,2,3083000,0
RES03058,COL1822,Mathematics,2,15,0,0,0,1
RES03059,COL1095,Computer Science,8,64,5,4,5687000,1
RES03060,COL0954,Computer Engineering,15,49,2,6,10124000,2
RES03061,COL1525,Educational Administration,0,0,0,1,1873000,3
RES03062,COL0583,Mathematics,1,6,1,1,3305000,3
RES03063,COL1066,Urban Planning,3,15,0,3,1512000,1
RES03064,COL0125,History,1,9,0,2,3300000,2
RES03065,COL1759,Information Technology,2,7,3,2,3672000,3
RES03066,COL1668,Information Technology,1,7,2,1,2824000,1
RES03067,COL1241,Computer Engineering,1,9,0,1,1186000,1
RES03068,COL0244,Economics,1,3,2,0,517000,1
RES03069,COL1363,Information Technology,2,9,2,2,3377000,2
RES03070,COL0377,Economics,31,181,7,6,7451000,1
RES03071,COL1800,Commerce,1,3,3,1,1679000,0
RES03072,COL1233,Electronics & Telecommunication,5,19,0,3,4988000,2
RES03073,COL0715,Electronics & Telecommunication,12,70,3,2,5926000,1
RES03074,COL0800,Business Administration,6,46,3,5,18640000,3
RES03075,COL0779,Economics,1,9,2,2,4231000,3
RES03076,COL1137,Marathi,1,7,2,1,1686000,2
RES03077,COL1720,Accountancy,0,0,0,0,0,0
RES03078,COL1795,Physics,1,5,0,1,1524000,3
RES03079,COL1009,English,38,257,2,12,42505000,2
RES03080,COL1383,Physics,1,5,0,1,1767000,0
RES03081,COL0984,Criminal Law,1,5,0,0,0,2
RES03082,COL1888,Physics,43,258,1,12,37536000,1
RES03083,COL0039,English,0,0,0,1,1836000,3
RES03084,COL1176,Pharmacology,0,0,1,0,246000,0
RES03085,COL0180,Mathematics,0,0,0,1,1500000,1
RES03086,COL0414,Chemistry,8,82,2,4,2321000,1
RES03087,COL0571,Pediatrics,1,6,0,0,0,1
RES03088,COL1627,Computer Engineering,0,0,0,3,4649000,1
RES03089,COL0447,Civil Engineering,6,41,3,6,16459000,2
RES03090,COL1040,Business Administration,0,0,0,2,5199000,2
RES03091,COL1671,Accountancy,3,23,1,2,6961000,2
RES03092,COL1401,Mechanical Engineering,1,8,0,1,477000,0
RES03093,COL0154,Economics,14,73,3,7,10550000,1
RES03094,COL1513,Physics,1,8,0,1,633000,0
RES03095,COL0514,Pharmacology,1,6,0,1,1930000,2
RES03096,COL0866,Zoology,6,45,2,2,4375000,3
RES03097,COL1594,Electronics & Telecommunication,0,0,2,1,2256000,1
RES03098,COL1941,Electronics & Telecommunication,0,0,0,2,990000,2
RES03099,COL1267,Banking & Finance,1,6,0,1,1201000,0
RES03100,COL0121,Civil Engineering,41,379,2,6,16679000,1
RES03101,COL1461,Chemistry,3,14,2,3,6225000,1
RES03102,COL0318,Computer Science,1,6,2,0,140000,1
RES03103,COL1065,Physics,5,31,0,3,4740000,1
RES03104,COL1950,Information Technology,1,6,1,1,890000,2
RES03105,COL1898,Criminal Law,14,68,3,3,6511000,1
RES03106,COL0039,Chemistry,5,28,5,5,5514000,2
RES03107,COL1621,Marathi,0,0,3,3,2766000,1
RES03108,COL1282,Commerce,1,7,0,3,2869000,0
RES03109,COL1816,Computer Engineering,0,0,2,1,1923000,1
RES03110,COL0498,Physics,1,10,0,0,0,1
RES03111,COL1980,Civil Engineering,2,12,0,0,0,1
RES03112,COL0637,Economics,16,143,0,3,4833000,0
RES03113,COL0611,Computer Engineering,17,158,0,2,2675000,2
RES03114,COL1521,Criminal Law,15,76,4,9,16700000,0
RES03115,COL1840,Civil Engineering,2,7,2,2,4414000,2
RES03116,COL0258,English,0,0,0,0,0,1
RES03117,COL1812,Curriculum & Pedagogy,0,0,1,0,130000,2
RES03118,COL1003,Physics,1,7,1,2,1716000,1
RES03119,COL0463,Mechanical Engineering,1,6,1,2,6209000,2
RES03120,COL0770,Community Health Nursing,0,0,0,1,2557000,1
RES03121,COL0414,Physics,0,0,0,0,0,2
RES03122,COL0469,Mechanical Engineering,0,0,0,0,0,1
RES03123,COL0373,Electrical Engineering,2,7,3,2,3791000,0
RES03124,COL0838,Commerce,0,0,0,1,1393000,1
RES03125,COL0496,English,2,9,0,0,0,0
RES03126,COL1572,Electrical Engineering,12,66,5,9,29374000,1
RES03127,COL1639,English,3,17,2,1,1637000,0
RES03128,COL1332,Computer Science,49,464,11,7,11753000,2
RES03129,COL0945,Soil Science,7,27,0,2,1688000,1
RES03130,COL1405,Electrical Engineering,1,8,6,2,4570000,1
RES03131,COL0699,Curriculum & Pedagogy,1,7,1,2,4877000,0
RES03132,COL1722,Finance,3,16,1,1,930000,1
RES03133,COL1557,Business Analytics,23,83,2,4,2554000,0
RES03134,COL0513,Marathi,31,216,5,7,22592000,0
RES03135,COL1800,Physics,0,0,1,2,932000,0
RES03136,COL1561,Obstetrics & Gynaecological Nursing,1,11,0,2,7526000,0
RES03137,COL0859,Educational Psychology,13,90,1,5,11655000,1
RES03138,COL0969,Mechanical Engineering,9,76,4,4,2636000,2
RES03139,COL0201,Economics,1,7,0,1,3040000,2
RES03140,COL1648,Business Administration,3,33,0,2,7802000,2
RES03141,COL0643,Marathi,13,89,5,6,7861000,2
RES03142,COL1404,Commerce,0,0,1,2,4994000,1
RES03143,COL1103,Commerce,1,8,1,3,2324000,1
RES03144,COL1146,Mathematics,1,7,0,1,1629000,3
RES03145,COL1366,Physics,9,75,1,7,16726000,2
RES03146,COL1868,Sociology,2,15,1,0,98000,3
RES03147,COL0830,Mathematics,20,156,2,3,4193000,2
RES03148,COL0928,Electronics & Telecommunication,0,0,2,1,1435000,3
RES03149,COL1805,Mechanical Engineering,2,15,1,0,248000,0
RES03150,COL1686,Pharmaceutical Chemistry,1,9,0,3,8925000,3
RES03151,COL1832,Chemistry,3,20,1,3,6630000,0
RES03152,COL0305,Pharmaceutics,7,27,5,3,2271000,1
RES03153,COL1606,Physics,1,9,0,1,3064000,2
RES03154,COL1967,English,7,19,1,4,5466000,0
RES03155,COL0067,Marathi,27,155,1,5,8441000,2
RES03156,COL0817,Computer Engineering,5,35,7,4,7163000,1
RES03157,COL1821,Civil Engineering,1,8,0,2,1403000,1
RES03158,COL1447,Marathi,0,0,0,1,1699000,2
RES03159,COL0507,Business Administration,5,45,1,4,3511000,3
RES03160,COL0665,Building Construction & Materials,33,109,2,7,17099000,0
RES03161,COL0008,Electrical Engineering,2,12,7,1,1654000,0
RES03162,COL0225,English,1,6,0,2,1935000,2
RES03163,COL0916,Chemistry,2,9,0,6,12540000,2
RES03164,COL1600,Pediatrics,1,6,0,1,485000,2
RES03165,COL1436,Electronics & Telecommunication,0,0,5,0,510000,1
RES03166,COL1443,Mathematics,2,14,2,4,7204000,1
RES03167,COL0744,English,0,0,0,2,865000,0
RES03168,COL1981,Mathematics,0,0,1,0,122000,2
RES03169,COL0437,Information Technology,0,0,2,1,2216000,0
RES03170,COL0387,Electrical Engineering,19,134,4,7,13205000,1
RES03171,COL0247,Business Administration,1,7,2,1,2250000,1
RES03172,COL0309,Corporate Law,18,93,2,6,13138000,2
RES03173,COL1724,Electrical Engineering,0,0,0,0,0,1
RES03174,COL0604,Computer Engineering,2,19,1,1,2405000,3
RES03175,COL1425,Banking & Finance,1,5,1,2,3190000,2
RES03176,COL1933,Physics,0,0,0,1,2067000,1
RES03177,COL0207,Information Technology,4,31,6,0,572000,3
RES03178,COL1343,Civil Engineering,7,46,1,1,1194000,2
RES03179,COL1765,Economics,0,0,1,3,6480000,1
RES03180,COL1946,Computer Engineering,2,11,6,1,2669000,1
RES03181,COL1437,Civil Engineering,2,14,3,3,7146000,1
RES03182,COL1583,Mechanical Engineering,0,0,1,1,1936000,2
RES03183,COL1104,Marketing,0,0,0,1,1308000,0
RES03184,COL1361,Mathematics,4,28,0,2,2907000,1
RES03185,COL1823,Business Analytics,0,0,0,0,0,2
RES03186,COL1372,Business Administration,5,49,1,3,6665000,1
RES03187,COL1028,Commerce,8,40,4,4,4658000,2
RES03188,COL0430,Civil Engineering,48,388,3,9,16813000,3
RES03189,COL0498,Computer Science,6,47,2,5,12921000,4
RES03190,COL1651,Information Technology,3,16,3,0,466000,1
RES03191,COL0633,Mechanical Engineering,3,18,3,1,1499000,2
RES03192,COL0069,Accountancy,0,0,1,2,3474000,0
RES03193,COL0079,Economics,0,0,0,0,0,1
RES03194,COL0923,Urban Planning,3,24,3,2,3430000,2
RES03195,COL0179,Physics,1,7,0,0,0,2
RES03196,COL0728,English,33,268,4,7,25163000,2
RES03197,COL0377,Business Administration,4,31,3,1,1008000,0
RES03198,COL0248,English,7,34,2,1,1095000,1
RES03199,COL1514,Economics,1,4,0,0,0,1
RES03200,COL1266,Electrical Engineering,3,17,5,1,1461000,2
RES03201,COL1705,Commerce,8,62,0,5,12957000,3
RES03202,COL0344,Mathematics,19,96,2,6,9679000,0
RES03203,COL1373,Zoology,0,0,0,0,0,1
RES03204,COL1092,Finance,2,15,1,1,2652000,0
RES03205,COL0270,Commerce,1,4,1,4,3239000,1
RES03206,COL1212,Pharmaceutics,3,13,2,0,506000,3
RES03207,COL0378,Civil Engineering,15,92,2,6,2466000,0
RES03208,COL1152,Mathematics,3,23,1,5,11628000,1
RES03209,COL0952,Economics,1,6,0,0,0,0
RES03210,COL1141,Electrical Engineering,2,14,3,2,4413000,1
RES03211,COL0827,Mathematics,29,246,2,6,4360000,1
RES03212,COL0925,Civil Engineering,0,0,0,2,3194000,2
RES03213,COL0877,Botany,5,25,0,2,1187000,1
RES03214,COL1798,Architectural Design,1,7,0,0,0,1
RES03215,COL0027,Sociology,2,12,1,1,2410000,1
RES03216,COL0204,Electrical Engineering,1,6,0,0,0,1
RES03217,COL0441,Electrical Engineering,1,4,2,3,4577000,0
RES03218,COL0619,Mechanical Engineering,26,128,5,7,8354000,2
RES03219,COL0137,Commerce,26,236,4,7,7134000,3
RES03220,COL1434,Civil Engineering,4,8,2,1,809000,1
RES03221,COL0307,Computer Science,0,0,1,1,628000,0
RES03222,COL1527,English,4,28,2,2,3194000,1
RES03223,COL0777,Computer Engineering,1,9,8,2,3463000,2
RES03224,COL1664,Information Technology,4,30,0,2,1659000,0
RES03225,COL1366,Commerce,5,25,1,7,22162000,2
RES03226,COL0165,Marathi,1,5,0,1,2985000,2
RES03227,COL0817,Information Technology,17,91,16,7,8185000,1
RES03228,COL0622,Marketing,3,20,0,1,2358000,3
RES03229,COL1533,Computer Science,23,120,3,10,19509000,2
RES03230,COL0762,Chemistry,48,385,7,6,17441000,2
RES03231,COL1094,Banking & Finance,1,7,0,1,2205000,1
RES03232,COL1487,Medicine,1,12,1,0,203000,2
RES03233,COL0619,Electronics & Telecommunication,1,5,0,1,1321000,2
RES03234,COL1213,Civil Engineering,1,6,0,1,1784000,2
RES03235,COL1500,Mechanical Engineering,4,17,7,5,4778000,3
RES03236,COL0481,Civil Engineering,19,109,0,6,8017000,2
RES03237,COL1454,Physics,1,8,0,0,0,2
RES03238,COL0845,Physics,46,382,0,4,2766000,2
RES03239,COL0007,Business Administration,1,6,2,0,388000,1
RES03240,COL0700,Computer Engineering,3,19,5,1,1604000,1
RES03241,COL1124,Economics,62,275,6,22,66812000,1
RES03242,COL1937,Zoology,24,144,2,3,3794000,1
RES03243,COL1683,Educational Administration,1,10,0,1,1766000,2
RES03244,COL1202,Marathi,6,28,0,3,1477000,0
RES03245,COL1598,Mathematics,2,11,0,1,2629000,2
RES03246,COL1915,Civil Engineering,1,6,2,1,1212000,1
RES03247,COL0616,Pharmacognosy,0,0,0,1,1097000,2
RES03248,COL0359,Operations Management,1,6,1,3,4995000,1
RES03249,COL0808,Economics,20,205,3,9,15068000,0
RES03250,COL0609,Computer Engineering,0,0,0,0,0,4
RES03251,COL1409,Human Resources,2,14,0,1,3467000,3
RES03252,COL1429,Educational Administration,18,87,4,6,3463000,1
RES03253,COL1021,English,1,4,2,3,1715000,1
RES03254,COL0891,Zoology,1,9,0,1,1084000,1
RES03255,COL0743,Business Analytics,3,16,3,1,907000,1
RES03256,COL0179,English,1,10,0,0,0,1
RES03257,COL0272,Pharmacology,43,197,3,8,9258000,1
