complaint_id,college_id,category,priority,status,days_to_resolve,reported_date,resolved_date
CMP03115,COL0253,Hostel,Medium,Resolved,6,2022-10-29,2022-11-04
CMP03116,COL0357,Transport,Low,In Progress,,2023-09-07,
CMP03117,COL0300,Scholarship,High,Resolved,11,2024-05-26,2024-06-06
CMP03118,COL1304,Scholarship,High,Resolved,15,2025-08-19,2025-09-03
CMP03119,COL1201,Library,Low,Resolved,13,2023-08-18,2023-08-31
CMP03120,COL0334,Hostel,High,Resolved,4,2021-01-17,2021-01-21
CMP03121,COL1349,Internet,Medium,Resolved,7,2026-03-02,2026-03-09
CMP03122,COL0518,Infrastructure,Medium,Resolved,6,2026-03-10,2026-03-16
CMP03123,COL0283,Library,Medium,Pending,,2026-04-24,
CMP03124,COL0710,Hostel,Medium,Resolved,4,2021-04-11,2021-04-15
CMP03125,COL1763,Internet,Low,Resolved,2,2021-05-05,2021-05-07
CMP03126,COL0681,Exam,Medium,Resolved,10,2021-01-26,2021-02-05
CMP03127,COL1464,Internet,Medium,Escalated,,2023-09-07,
CMP03128,COL0850,Exam,Medium,Resolved,5,2023-07-23,2023-07-28
CMP03129,COL1804,Internet,Low,Resolved,9,2023-04-18,2023-04-27
CMP03130,COL1466,Infrastructure,Medium,Resolved,22,2024-02-03,2024-02-25
CMP03131,COL1508,Library,Medium,Resolved,8,2024-07-05,2024-07-13
CMP03132,COL1779,Faculty,Medium,Resolved,28,2021-05-27,2021-06-24
CMP03133,COL1369,Scholarship,Medium,Resolved,44,2025-12-16,2026-01-29
CMP03134,COL0462,Transport,Low,Resolved,13,2025-10-04,2025-10-17
CMP03135,COL0200,Transport,Low,Resolved,8,2021-05-13,2021-05-21
CMP03136,COL1366,Faculty,High,Resolved,12,2022-02-02,2022-02-14
CMP03137,COL0962,Scholarship,Medium,Resolved,45,2025-01-03,2025-02-17
CMP03138,COL0361,Hostel,High,Resolved,5,2023-03-09,2023-03-14
CMP03139,COL1693,Internet,Medium,Resolved,2,2026-03-19,2026-03-21
CMP03140,COL0560,Transport,Medium,Resolved,7,2023-02-04,2023-02-11
CMP03141,COL0871,Exam,Low,Resolved,9,2026-01-29,2026-02-07
CMP03142,COL1543,Scholarship,High,Resolved,28,2023-03-04,2023-04-01
CMP03143,COL1091,Faculty,High,Resolved,8,2023-01-23,2023-01-31
CMP03144,COL0377,Faculty,Medium,Resolved,6,2023-02-16,2023-02-22
CMP03145,COL1145,Infrastructure,High,Resolved,17,2023-09-09,2023-09-26
CMP03146,COL1154,Internet,High,Resolved,3,2021-02-16,2021-02-19
CMP03147,COL1946,Internet,Medium,Resolved,2,2024-01-27,2024-01-29
CMP03148,COL1415,Scholarship,High,Resolved,24,2025-06-11,2025-07-05
CMP03149,COL0393,Scholarship,High,Resolved,21,2024-01-09,2024-01-30
CMP03150,COL1212,Library,Medium,Resolved,8,2021-06-05,2021-06-13
CMP03151,COL1363,Hostel,Low,Resolved,25,2024-01-31,2024-02-25
CMP03152,COL0258,Scholarship,Medium,Resolved,38,2022-08-30,2022-10-07
CMP03153,COL1092,Transport,Low,Resolved,17,2023-12-07,2023-12-24
CMP03154,COL1484,Faculty,Medium,Resolved,16,2023-04-05,2023-04-21
CMP03155,COL0855,Transport,Medium,Resolved,2,2025-01-16,2025-01-18
CMP03156,COL0022,Infrastructure,Medium,Resolved,22,2021-07-23,2021-08-14
CMP03157,COL1427,Hostel,Medium,Resolved,15,2022-10-30,2022-11-14
CMP03158,COL0361,Scholarship,High,Resolved,29,2024-09-11,2024-10-10
CMP03159,COL1385,Infrastructure,Medium,Escalated,,2024-04-15,
CMP03160,COL1463,Internet,Low,Resolved,6,2021-07-28,2021-08-03
CMP03161,COL1077,Exam,Medium,In Progress,,2025-12-22,
CMP03162,COL0808,Faculty,Low,Resolved,32,2024-02-07,2024-03-10
CMP03163,COL0777,Library,Medium,Resolved,6,2024-11-29,2024-12-05
CMP03164,COL0239,Library,Medium,Resolved,9,2024-10-29,2024-11-07
CMP03165,COL1647,Faculty,Low,Resolved,23,2022-12-31,2023-01-23
CMP03166,COL0270,Infrastructure,Low,Resolved,38,2024-09-17,2024-10-25
CMP03167,COL1612,Scholarship,Medium,Resolved,21,2022-04-26,2022-05-17
CMP03168,COL1152,Hostel,Medium,Resolved,4,2025-05-27,2025-05-31
CMP03169,COL1119,Hostel,Medium,Resolved,15,2025-08-17,2025-09-01
CMP03170,COL0697,Library,Medium,Resolved,5,2024-10-15,2024-10-20
CMP03171,COL1496,Exam,Medium,Resolved,9,2025-01-17,2025-01-26
CMP03172,COL0165,Scholarship,Medium,Resolved,57,2023-07-21,2023-09-16
CMP03173,COL0300,Transport,Low,Escalated,,2026-05-05,
CMP03174,COL0918,Hostel,Medium,Resolved,13,2022-06-02,2022-06-15
CMP03175,COL0652,Infrastructure,Low,Resolved,14,2023-04-05,2023-04-19
CMP03176,COL1057,Infrastructure,Low,Resolved,57,2022-04-05,2022-06-01
CMP03177,COL1901,Scholarship,Low,Escalated,,2024-02-13,
CMP03178,COL0501,Infrastructure,Low,Resolved,52,2024-11-11,2025-01-02
CMP03179,COL0410,Library,Low,Resolved,4,2025-09-05,2025-09-09
CMP03180,COL1332,Faculty,Low,Resolved,25,2023-05-09,2023-06-03
CMP03181,COL1829,Internet,Medium,Resolved,7,2021-08-02,2021-08-09
CMP03182,COL1866,Scholarship,Medium,Resolved,52,2022-05-18,2022-07-09
CMP03183,COL1403,Exam,Medium,Escalated,,2023-03-06,
CMP03184,COL0208,Library,Low,Resolved,6,2022-03-05,2022-03-11
CMP03185,COL1287,Scholarship,High,Escalated,,2023-12-05,
CMP03186,COL0035,Scholarship,Medium,Resolved,26,2025-08-10,2025-09-05
CMP03187,COL0150,Scholarship,Medium,Resolved,43,2025-02-14,2025-03-29
CMP03188,COL1337,Infrastructure,Medium,Resolved,10,2022-03-18,2022-03-28
CMP03189,COL1860,Infrastructure,High,Resolved,23,2022-01-25,2022-02-17
CMP03190,COL1536,Exam,High,Resolved,7,2024-01-09,2024-01-16
CMP03191,COL0282,Hostel,High,Resolved,9,2025-10-14,2025-10-23
CMP03192,COL1883,Transport,Medium,Resolved,8,2025-04-18,2025-04-26
CMP03193,COL1734,Internet,Low,Resolved,4,2023-06-30,2023-07-04
CMP03194,COL0756,Faculty,Medium,Escalated,,2022-12-18,
CMP03195,COL0645,Transport,High,Resolved,8,2022-05-16,2022-05-24
CMP03196,COL0953,Scholarship,Medium,Resolved,42,2026-04-14,2026-05-26
CMP03197,COL0328,Transport,Medium,Resolved,11,2023-09-13,2023-09-24
CMP03198,COL0142,Hostel,Medium,Resolved,16,2024-05-03,2024-05-19
CMP03199,COL1057,Faculty,Low,Resolved,33,2025-10-06,2025-11-08
CMP03200,COL1219,Internet,Medium,Resolved,6,2021-04-02,2021-04-08
CMP03201,COL0588,Internet,High,Resolved,1,2022-04-10,2022-04-11
CMP03202,COL1119,Scholarship,Medium,In Progress,,2026-06-01,
CMP03203,COL1660,Faculty,Low,Resolved,5,2024-06-14,2024-06-19
CMP03204,COL0389,Faculty,Medium,Resolved,9,2022-01-09,2022-01-18
CMP03205,COL1169,Faculty,Medium,Resolved,11,2025-11-24,2025-12-05
CMP03206,COL0116,Hostel,Low,Resolved,16,2021-11-13,2021-11-29
CMP03207,COL1387,Internet,Medium,Resolved,5,2021-08-18,2021-08-23
CMP03208,COL0714,Exam,High,Pending,,2024-10-03,
CMP03209,COL0869,Exam,High,Resolved,1,2023-09-06,2023-09-07
CMP03210,COL0118,Infrastructure,Low,Resolved,38,2024-12-10,2025-01-17
CMP03211,COL1912,Exam,Medium,Resolved,15,2021-03-22,2021-04-06
CMP03212,COL1254,Scholarship,Medium,Resolved,45,2025-07-25,2025-09-08
CMP03213,COL1831,Library,Medium,Resolved,10,2024-10-21,2024-10-31
CMP03214,COL1929,Hostel,Low,Resolved,11,2024-02-21,2024-03-03
CMP03215,COL0948,Exam,High,Resolved,6,2025-12-04,2025-12-10
CMP03216,COL0712,Library,Medium,Resolved,8,2024-09-23,2024-10-01
CMP03217,COL0113,Exam,High,Resolved,6,2026-04-01,2026-04-07
CMP03218,COL0453,Infrastructure,High,Pending,,2025-09-23,
CMP03219,COL1500,Hostel,High,Resolved,5,2025-08-17,2025-08-22
CMP03220,COL0197,Transport,Medium,Resolved,4,2023-05-24,2023-05-28
CMP03221,COL1744,Faculty,Medium,Resolved,26,2024-01-14,2024-02-09
CMP03222,COL0230,Hostel,High,Resolved,7,2025-09-24,2025-10-01
CMP03223,COL0886,Transport,Low,Resolved,10,2023-05-11,2023-05-21
CMP03224,COL0111,Exam,High,Resolved,8,2021-05-04,2021-05-12
CMP03225,COL1658,Transport,Low,In Progress,,2022-10-30,
CMP03226,COL1042,Transport,High,Resolved,2,2025-09-12,2025-09-14
CMP03227,COL0821,Infrastructure,Medium,In Progress,,2021-05-06,
CMP03228,COL1750,Exam,Low,Resolved,15,2022-05-01,2022-05-16
CMP03229,COL1897,Faculty,Medium,Resolved,9,2025-01-21,2025-01-30
CMP03230,COL0552,Hostel,Low,Resolved,14,2021-01-06,2021-01-20
CMP03231,COL0230,Transport,Medium,Resolved,10,2022-05-19,2022-05-29
CMP03232,COL1661,Transport,Medium,Resolved,2,2024-09-29,2024-10-01
CMP03233,COL1126,Transport,Low,Resolved,6,2026-07-17,2026-07-23
CMP03234,COL1541,Internet,High,Escalated,,2024-01-04,
CMP03235,COL0032,Faculty,High,Escalated,,2022-11-22,
CMP03236,COL1253,Faculty,Medium,Resolved,17,2024-12-06,2024-12-23
CMP03237,COL0146,Internet,Medium,Resolved,1,2024-02-21,2024-02-22
CMP03238,COL0409,Faculty,Low,Resolved,31,2026-05-12,2026-06-12
CMP03239,COL0634,Scholarship,High,Resolved,20,2026-05-14,2026-06-03
CMP03240,COL1512,Internet,Medium,Resolved,1,2021-02-10,2021-02-11
CMP03241,COL0875,Infrastructure,Medium,Resolved,15,2025-01-18,2025-02-02
CMP03242,COL0079,Faculty,High,Resolved,11,2025-05-22,2025-06-02
CMP03243,COL0737,Internet,Medium,Resolved,7,2026-01-09,2026-01-16
CMP03244,COL0889,Exam,High,Resolved,7,2022-08-14,2022-08-21
CMP03245,COL1327,Library,Low,Resolved,3,2021-06-04,2021-06-07
CMP03246,COL1153,Library,Low,Resolved,2,2024-03-18,2024-03-20
CMP03247,COL0188,Library,High,Escalated,,2023-04-02,
CMP03248,COL0612,Infrastructure,Medium,Resolved,5,2023-07-26,2023-07-31
CMP03249,COL0875,Faculty,Medium,Resolved,6,2025-10-27,2025-11-02
CMP03250,COL1930,Scholarship,Medium,Resolved,37,2023-05-25,2023-07-01
CMP03251,COL1988,Transport,Low,Resolved,7,2026-05-27,2026-06-03
CMP03252,COL0856,Library,High,Resolved,5,2025-07-05,2025-07-10
CMP03253,COL0177,Transport,Medium,Resolved,12,2024-01-17,2024-01-29
CMP03254,COL1503,Hostel,Medium,Escalated,,2024-12-06,
CMP03255,COL0818,Internet,Medium,Resolved,7,2022-01-05,2022-01-12
CMP03256,COL1104,Infrastructure,High,Escalated,,2023-08-31,
CMP03257,COL0378,Exam,Medium,Resolved,11,2025-04-20,2025-05-01
CMP03258,COL1643,Library,High,Resolved,1,2025-07-15,2025-07-16
CMP03259,COL0687,Library,Low,Resolved,6,2024-10-27,2024-11-02
CMP03260,COL1534,Faculty,Low,Escalated,,2025-12-08,
CMP03261,COL1234,Hostel,Low,Resolved,21,2024-10-18,2024-11-08
CMP03262,COL1384,Library,Low,Escalated,,2025-09-05,
CMP03263,COL0650,Hostel,High,Resolved,6,2022-07-18,2022-07-24
CMP03264,COL0509,Internet,High,Resolved,1,2023-03-04,2023-03-05
CMP03265,COL0952,Infrastructure,High,Resolved,11,2023-10-16,2023-10-27
CMP03266,COL0051,Faculty,Medium,Resolved,26,2022-05-07,2022-06-02
CMP03267,COL1272,Infrastructure,High,Resolved,14,2025-07-09,2025-07-23
CMP03268,COL0428,Transport,High,Pending,,2021-07-20,
CMP03269,COL0980,Internet,Medium,Escalated,,2024-03-31,
CMP03270,COL1517,Transport,High,Resolved,1,2024-09-10,2024-09-11
CMP03271,COL1086,Internet,Low,In Progress,,2021-08-08,
CMP03272,COL1807,Library,Low,In Progress,,2024-08-18,
CMP03273,COL0631,Internet,Medium,Resolved,4,2022-03-21,2022-03-25
CMP03274,COL1284,Transport,Medium,Resolved,6,2026-04-10,2026-04-16
CMP03275,COL0267,Faculty,Medium,In Progress,,2023-01-12,
CMP03276,COL1102,Scholarship,Low,Resolved,55,2022-06-06,2022-07-31
CMP03277,COL1657,Transport,High,Resolved,5,2025-01-20,2025-01-25
CMP03278,COL0124,Transport,Low,In Progress,,2022-10-14,
CMP03279,COL0501,Transport,Low,Resolved,5,2026-03-09,2026-03-14
CMP03280,COL1209,Library,Medium,Resolved,4,2025-06-23,2025-06-27
CMP03281,COL0202,Library,Low,Resolved,5,2024-05-12,2024-05-17
CMP03282,COL0328,Infrastructure,Medium,Escalated,,2021-04-26,
CMP03283,COL1343,Scholarship,Low,Resolved,25,2025-12-04,2025-12-29
CMP03284,COL1421,Scholarship,Medium,Resolved,21,2024-06-25,2024-07-16
CMP03285,COL0908,Internet,High,Resolved,2,2022-09-10,2022-09-12
CMP03286,COL1784,Exam,Medium,Pending,,2021-05-19,
CMP03287,COL1003,Hostel,Low,Resolved,12,2021-09-16,2021-09-28
CMP03288,COL0720,Hostel,Medium,Resolved,5,2024-06-06,2024-06-11
CMP03289,COL0849,Scholarship,Medium,Resolved,43,2023-02-20,2023-04-04
CMP03290,COL1967,Exam,High,Resolved,1,2021-05-01,2021-05-02
CMP03291,COL1427,Library,Low,Resolved,3,2023-01-30,2023-02-02
CMP03292,COL0973,Scholarship,Low,Resolved,14,2024-04-30,2024-05-14
CMP03293,COL1021,Internet,High,Resolved,1,2026-03-25,2026-03-26
CMP03294,COL0270,Exam,Medium,Resolved,13,2021-06-17,2021-06-30
CMP03295,COL1454,Faculty,Medium,Resolved,8,2024-06-21,2024-06-29
CMP03296,COL0299,Transport,Low,Resolved,12,2022-04-19,2022-05-01
CMP03297,COL0534,Library,Medium,Resolved,8,2024-11-05,2024-11-13
CMP03298,COL1469,Hostel,Low,In Progress,,2025-02-22,
CMP03299,COL1316,Infrastructure,High,Resolved,10,2025-08-11,2025-08-21
CMP03300,COL0251,Library,Low,Escalated,,2024-05-08,
CMP03301,COL0019,Library,Medium,Resolved,4,2026-05-22,2026-05-26
CMP03302,COL0728,Transport,High,Resolved,7,2024-01-16,2024-01-23
CMP03303,COL0411,Exam,Medium,In Progress,,2025-04-07,
CMP03304,COL0052,Hostel,Medium,Resolved,6,2023-07-30,2023-08-05
CMP03305,COL0739,Faculty,Medium,In Progress,,2025-10-17,
CMP03306,COL0145,Exam,High,Escalated,,2024-04-18,
CMP03307,COL0834,Internet,Medium,Resolved,6,2021-12-28,2022-01-03
CMP03308,COL1178,Scholarship,Medium,Resolved,49,2024-03-31,2024-05-19
CMP03309,COL1473,Library,High,Resolved,2,2025-09-27,2025-09-29
CMP03310,COL1756,Infrastructure,Medium,Resolved,17,2022-12-08,2022-12-25
CMP03311,COL0842,Infrastructure,Low,Resolved,16,2021-04-21,2021-05-07
CMP03312,COL0700,Transport,Low,Resolved,17,2022-04-03,2022-04-20
CMP03313,COL1108,Scholarship,Medium,In Progress,,2023-08-21,
CMP03314,COL1162,Hostel,Medium,In Progress,,2021-09-20,
CMP03315,COL0243,Exam,High,Resolved,5,2021-08-29,2021-09-03
CMP03316,COL1060,Hostel,Low,Resolved,18,2024-06-19,2024-07-07
CMP03317,COL1408,Scholarship,High,Pending,,2022-04-23,
CMP03318,COL0039,Internet,Low,Resolved,6,2021-05-09,2021-05-15
CMP03319,COL0684,Transport,Low,Resolved,9,2025-11-03,2025-11-12
CMP03320,COL0038,Scholarship,Medium,Resolved,52,2025-10-04,2025-11-25
CMP03321,COL1510,Faculty,Low,Resolved,13,2026-02-15,2026-02-28
CMP03322,COL0475,Infrastructure,Low,In Progress,,2021-12-02,
CMP03323,COL1500,Scholarship,High,Escalated,,2021-11-13,
CMP03324,COL1008,Faculty,High,Resolved,4,2024-09-15,2024-09-19
CMP03325,COL1940,Hostel,Medium,Pending,,2025-12-31,
CMP03326,COL0230,Internet,Low,Resolved,2,2023-01-08,2023-01-10
CMP03327,COL0364,Scholarship,High,Escalated,,2022-05-11,
CMP03328,COL0895,Internet,Low,Resolved,4,2025-02-13,2025-02-17
CMP03329,COL0733,Library,High,Resolved,3,2024-03-15,2024-03-18
CMP03330,COL0803,Library,Low,Resolved,8,2021-10-11,2021-10-19
CMP03331,COL0207,Infrastructure,Low,Resolved,9,2021-03-24,2021-04-02
CMP03332,COL0182,Library,Low,Resolved,3,2021-09-16,2021-09-19
CMP03333,COL1125,Library,High,Escalated,,2022-04-24,
CMP03334,COL0390,Faculty,Medium,Resolved,10,2021-02-28,2021-03-10
CMP03335,COL0318,Exam,Medium,In Progress,,2026-01-24,
CMP03336,COL1883,Faculty,High,Resolved,5,2021-06-26,2021-07-01
CMP03337,COL1005,Transport,High,Escalated,,2022-07-02,
CMP03338,COL0260,Library,High,Resolved,5,2021-09-05,2021-09-10
CMP03339,COL0592,Exam,High,Resolved,2,2021-01-11,2021-01-13
CMP03340,COL1978,Transport,Medium,Resolved,1,2024-03-08,2024-03-09
CMP03341,COL1170,Library,High,In Progress,,2021-10-04,
CMP03342,COL1482,Infrastructure,Medium,Resolved,21,2025-04-07,2025-04-28
CMP03343,COL0248,Infrastructure,Medium,Resolved,14,2022-07-09,2022-07-23
CMP03344,COL1242,Library,Low,Resolved,12,2024-02-06,2024-02-18
CMP03345,COL0345,Transport,Low,Resolved,9,2024-12-21,2024-12-30
CMP03346,COL1087,Infrastructure,High,Pending,,2025-04-09,
CMP03347,COL0468,Internet,Low,Resolved,9,2021-08-25,2021-09-03
CMP03348,COL1769,Faculty,Low,Resolved,6,2025-09-27,2025-10-03
CMP03349,COL1772,Faculty,High,Resolved,4,2021-11-26,2021-11-30
CMP03350,COL1732,Exam,Medium,Resolved,6,2023-03-02,2023-03-08
CMP03351,COL0568,Transport,Medium,Resolved,7,2022-06-13,2022-06-20
CMP03352,COL1812,Exam,Medium,Escalated,,2022-11-27,
CMP03353,COL0854,Hostel,High,Resolved,7,2021-07-27,2021-08-03
CMP03354,COL1519,Exam,Medium,Resolved,2,2024-11-28,2024-11-30
CMP03355,COL1819,Internet,Medium,Resolved,7,2025-11-05,2025-11-12
CMP03356,COL0709,Library,Low,Resolved,3,2021-06-05,2021-06-08
CMP03357,COL1845,Transport,Low,Resolved,15,2023-04-16,2023-05-01
CMP03358,COL0390,Transport,Low,In Progress,,2024-06-07,
CMP03359,COL1207,Scholarship,Medium,In Progress,,2026-05-24,
CMP03360,COL1588,Exam,High,Resolved,1,2025-09-19,2025-09-20
CMP03361,COL1095,Transport,Medium,Resolved,1,2022-03-02,2022-03-03
CMP03362,COL1713,Scholarship,High,Resolved,28,2024-09-15,2024-10-13
CMP03363,COL0087,Infrastructure,Medium,Resolved,7,2023-11-13,2023-11-20
CMP03364,COL1672,Transport,Low,Resolved,15,2025-10-28,2025-11-12
CMP03365,COL0750,Exam,High,Resolved,1,2025-12-27,2025-12-28
CMP03366,COL1391,Library,Medium,Escalated,,2024-12-15,
CMP03367,COL0230,Internet,High,Resolved,2,2022-01-28,2022-01-30
CMP03368,COL1019,Faculty,Low,Pending,,2024-01-22,
CMP03369,COL0208,Scholarship,Low,Resolved,22,2021-09-29,2021-10-21
CMP03370,COL0220,Faculty,Low,Pending,,2021-08-06,
CMP03371,COL0852,Library,Medium,Resolved,10,2023-07-22,2023-08-01
CMP03372,COL1190,Library,Low,Resolved,5,2021-03-06,2021-03-11
CMP03373,COL1436,Infrastructure,Medium,Resolved,23,2024-11-14,2024-12-07
CMP03374,COL1815,Internet,Low,Resolved,3,2021-03-29,2021-04-01
CMP03375,COL0369,Transport,Medium,Resolved,6,2022-08-06,2022-08-12
CMP03376,COL1657,Transport,Low,Resolved,14,2024-10-06,2024-10-20
CMP03377,COL0077,Exam,Medium,Resolved,15,2025-05-02,2025-05-17
CMP03378,COL1908,Infrastructure,Low,In Progress,,2024-07-13,
CMP03379,COL0767,Exam,Medium,In Progress,,2022-04-28,
CMP03380,COL0814,Transport,Medium,Resolved,12,2022-05-12,2022-05-24
CMP03381,COL1873,Faculty,Medium,Resolved,6,2021-10-18,2021-10-24
CMP03382,COL0183,Internet,Medium,Resolved,5,2023-06-05,2023-06-10
CMP03383,COL1784,Exam,Medium,Resolved,2,2026-04-30,2026-05-02
CMP03384,COL0418,Exam,High,Resolved,2,2024-08-26,2024-08-28
CMP03385,COL1576,Internet,Low,Resolved,8,2026-05-04,2026-05-12
CMP03386,COL1621,Library,Low,Resolved,8,2021-11-07,2021-11-15
CMP03387,COL0378,Faculty,Medium,Resolved,8,2023-03-30,2023-04-07
CMP03388,COL0886,Library,High,Resolved,6,2022-09-27,2022-10-03
CMP03389,COL1010,Scholarship,High,Resolved,34,2023-03-24,2023-04-27
CMP03390,COL1705,Hostel,Low,Resolved,25,2024-08-08,2024-09-02
CMP03391,COL1979,Library,Low,Escalated,,2022-07-24,
CMP03392,COL1580,Scholarship,Medium,Resolved,26,2023-10-12,2023-11-07
CMP03393,COL1321,Scholarship,High,Pending,,2023-11-06,
CMP03394,COL0319,Internet,Medium,Resolved,7,2023-03-03,2023-03-10
CMP03395,COL0625,Library,Medium,Resolved,4,2021-03-05,2021-03-09
CMP03396,COL1129,Internet,Low,Resolved,5,2022-06-16,2022-06-21
CMP03397,COL1195,Exam,High,Resolved,4,2023-11-26,2023-11-30
CMP03398,COL0364,Faculty,Low,Resolved,37,2024-10-08,2024-11-14
CMP03399,COL0997,Infrastructure,High,Resolved,22,2023-04-30,2023-05-22
CMP03400,COL1382,Scholarship,High,Resolved,12,2023-11-15,2023-11-27
CMP03401,COL0444,Faculty,Medium,Resolved,12,2021-07-12,2021-07-24
CMP03402,COL0725,Exam,Medium,Resolved,2,2024-03-20,2024-03-22
CMP03403,COL0280,Transport,Medium,Resolved,11,2023-08-14,2023-08-25
CMP03404,COL0625,Faculty,High,Resolved,15,2026-06-21,2026-07-06
CMP03405,COL1124,Internet,Low,Resolved,4,2022-06-17,2022-06-21
CMP03406,COL0533,Infrastructure,Low,In Progress,,2021-11-05,
CMP03407,COL0786,Transport,Low,Resolved,16,2022-09-20,2022-10-06
CMP03408,COL0523,Transport,Medium,Escalated,,2021-01-28,
CMP03409,COL1363,Internet,High,Resolved,2,2022-10-21,2022-10-23
CMP03410,COL0689,Infrastructure,High,Resolved,21,2025-06-28,2025-07-19
CMP03411,COL1257,Infrastructure,Low,Resolved,12,2022-06-07,2022-06-19
CMP03412,COL1239,Scholarship,Low,Resolved,34,2023-04-29,2023-06-02
CMP03413,COL0652,Internet,Medium,Resolved,7,2021-12-19,2021-12-26
CMP03414,COL1128,Internet,Medium,Resolved,2,2024-11-15,2024-11-17
CMP03415,COL0486,Transport,Low,Resolved,15,2023-03-30,2023-04-14
CMP03416,COL0052,Faculty,High,Resolved,6,2024-08-19,2024-08-25
CMP03417,COL1735,Library,Low,Pending,,2023-05-31,
CMP03418,COL1289,Infrastructure,High,Pending,,2022-05-02,
CMP03419,COL0546,Internet,High,Resolved,3,2023-10-02,2023-10-05
CMP03420,COL1312,Infrastructure,High,Resolved,23,2022-09-06,2022-09-29
CMP03421,COL0582,Transport,Low,Resolved,4,2023-12-30,2024-01-03
CMP03422,COL1235,Internet,Medium,Pending,,2022-01-24,
CMP03423,COL1251,Exam,High,Resolved,1,2023-04-01,2023-04-02
CMP03424,COL0586,Hostel,High,Resolved,6,2023-05-18,2023-05-24
CMP03425,COL1299,Infrastructure,Low,Escalated,,2025-08-09,
CMP03426,COL1856,Faculty,Low,Resolved,8,2023-08-31,2023-09-08
CMP03427,COL1950,Internet,Low,Resolved,9,2022-01-22,2022-01-31
CMP03428,COL1997,Transport,Medium,Resolved,3,2022-02-03,2022-02-06
CMP03429,COL1005,Transport,High,Resolved,5,2023-10-21,2023-10-26
CMP03430,COL1367,Exam,High,Resolved,7,2024-01-03,2024-01-10
CMP03431,COL0760,Exam,Medium,Resolved,3,2026-02-09,2026-02-12
CMP03432,COL0061,Exam,High,Resolved,6,2026-04-12,2026-04-18
CMP03433,COL1862,Faculty,Low,In Progress,,2024-06-17,
CMP03434,COL1303,Transport,Low,In Progress,,2025-12-08,
CMP03435,COL0904,Library,Low,Resolved,9,2025-09-09,2025-09-18
CMP03436,COL1990,Library,Medium,Resolved,6,2022-03-27,2022-04-02
CMP03437,COL1500,Internet,Medium,Resolved,2,2024-03-05,2024-03-07
CMP03438,COL0056,Infrastructure,High,Resolved,25,2026-05-22,2026-06-16
CMP03439,COL0876,Exam,High,Resolved,7,2021-03-24,2021-03-31
CMP03440,COL0072,Internet,Medium,Resolved,4,2025-08-07,2025-08-11
CMP03441,COL0913,Infrastructure,Low,Resolved,30,2024-10-09,2024-11-08
CMP03442,COL0315,Scholarship,High,Resolved,34,2021-06-07,2021-07-11
CMP03443,COL1854,Exam,Low,Resolved,14,2021-07-02,2021-07-16
CMP03444,COL0775,Library,Medium,Escalated,,2025-02-23,
CMP03445,COL0268,Faculty,Medium,Resolved,4,2023-12-24,2023-12-28
CMP03446,COL1159,Library,Medium,Resolved,8,2022-10-15,2022-10-23
CMP03447,COL1598,Exam,Medium,Resolved,12,2024-10-30,2024-11-11
CMP03448,COL1432,Infrastructure,Low,Resolved,14,2023-06-30,2023-07-14
CMP03449,COL1552,Scholarship,High,Resolved,9,2025-07-30,2025-08-08
CMP03450,COL0524,Scholarship,High,Resolved,12,2026-04-17,2026-04-29
CMP03451,COL0158,Infrastructure,High,Resolved,19,2021-10-25,2021-11-13
CMP03452,COL0575,Infrastructure,Medium,Resolved,42,2024-03-17,2024-04-28
CMP03453,COL0746,Hostel,Low,Resolved,12,2025-08-02,2025-08-14
CMP03454,COL1654,Exam,High,Resolved,8,2023-03-22,2023-03-30
CMP03455,COL1145,Faculty,Low,In Progress,,2023-12-31,
CMP03456,COL0208,Faculty,Medium,Escalated,,2021-01-23,
CMP03457,COL1743,Exam,Medium,Resolved,7,2026-01-27,2026-02-03
CMP03458,COL1971,Infrastructure,Medium,Resolved,21,2026-01-14,2026-02-04
CMP03459,COL1286,Transport,Low,Resolved,15,2021-04-10,2021-04-25
CMP03460,COL1073,Transport,Medium,Resolved,3,2025-09-02,2025-09-05
CMP03461,COL1987,Transport,Low,Resolved,2,2023-04-06,2023-04-08
CMP03462,COL0133,Scholarship,Low,Resolved,20,2023-02-16,2023-03-08
