exam_id,student_id,semester,subject,marks,grade,result,exam_year,attempt
EXM022051,STU095540,3,Mathematics,79,A,Pass,2026,1
EXM022052,STU018473,2,Environmental Science,50,B,Pass,2025,1
EXM022053,STU050760,3,Building Construction,50,B,Pass,2025,2
EXM022054,STU042725,1,Digital Electronics,62,B+,Pass,2026,1
EXM022055,STU026439,1,Sociology,63,B+,Pass,2025,1
EXM022056,STU016227,4,Criminal Law,76,A,Pass,2026,1
EXM022057,STU073302,1,History,85,A+,Pass,2026,1
EXM022058,STU045685,1,Computer Science,80,A+,Pass,2026,1
EXM022059,STU063491,3,Environmental Science,62,B+,Pass,2026,1
EXM022060,STU068625,1,Physics,73,A,Pass,2026,1
EXM022061,STU044066,1,Operating Systems,70,A,Pass,2026,1
EXM022062,STU069368,1,Physics,27,F,Fail,2026,1
EXM022063,STU066454,2,Zoology,38,F,Fail,2026,2
EXM022064,STU088651,1,Business Economics,42,D,Pass,2026,1
EXM022065,STU011242,7,Object Oriented Programming,75,A,Pass,2026,1
EXM022066,STU053193,2,Auditing,88,A+,Pass,2026,1
EXM022067,STU071112,1,Computer Science,50,B,Pass,2026,2
EXM022068,STU058420,1,Financial Accounting,54,B,Pass,2025,1
EXM022069,STU079904,3,History,51,B,Pass,2025,1
EXM022070,STU065728,3,Biotechnology,48,C,Pass,2026,1
EXM022071,STU078834,1,Electrical Circuits,84,A+,Pass,2026,1
EXM022072,STU085729,1,Computer Science,23,F,Fail,2026,3
EXM022073,STU086002,1,Engineering Drawing,87,A+,Pass,2025,1
EXM022074,STU018721,2,Financial Management,57,B,Pass,2026,1
EXM022075,STU014425,1,Control Systems,54,B,Pass,2025,1
EXM022076,STU008212,1,Biotechnology,61,B+,Pass,2026,1
EXM022077,STU091466,3,Auditing,47,C,Pass,2025,1
EXM022078,STU007017,4,Auditing,49,C,Pass,2026,1
EXM022079,STU054344,2,Income Tax Law,100,O,Pass,2025,1
EXM022080,STU004947,1,Biotechnology,34,F,Fail,2026,2
EXM022081,STU066452,2,Biotechnology,86,A+,Pass,2026,1
EXM022082,STU029324,1,English Literature,81,A+,Pass,2026,1
EXM022083,STU004815,5,Computer Networks,45,C,Pass,2026,1
EXM022084,STU008188,1,Financial Accounting,64,B+,Pass,2025,1
EXM022085,STU064543,1,Structural Analysis,58,B,Pass,2026,1
EXM022086,STU042164,2,Botany,53,B,Pass,2025,1
EXM022087,STU057560,1,Zoology,51,B,Pass,2026,1
EXM022088,STU096876,1,Computer Science,51,B,Pass,2026,1
EXM022089,STU023177,1,Sociology,36,F,Fail,2026,3
EXM022090,STU003141,3,History,64,B+,Pass,2026,1
EXM022091,STU073682,1,Business Statistics,54,B,Pass,2026,1
EXM022092,STU042544,4,Environmental Science,57,B,Pass,2026,1
EXM022093,STU003215,3,Income Tax Law,58,B,Pass,2026,1
EXM022094,STU088582,2,Marathi Literature,73,A,Pass,2024,2
EXM022095,STU067482,2,Botany,40,D,Pass,2025,1
EXM022096,STU069282,1,Business Statistics,54,B,Pass,2026,1
EXM022097,STU050192,3,Financial Accounting,68,B+,Pass,2026,1
EXM022098,STU042162,3,Income Tax Law,32,F,Fail,2025,3
EXM022099,STU059618,4,Zoology,91,O,Pass,2025,1
EXM022100,STU085318,4,Anatomy,36,F,Fail,2025,1
EXM022101,STU013648,1,Financial Accounting,78,A,Pass,2025,1
EXM022102,STU067340,1,Structural Analysis,64,B+,Pass,2026,2
EXM022103,STU038787,1,Workshop Technology,84,A+,Pass,2025,1
EXM022104,STU031820,3,Financial Accounting,70,A,Pass,2026,1
EXM022105,STU071603,1,Cost Accounting,47,C,Pass,2026,2
EXM022106,STU026321,1,Zoology,70,A,Pass,2026,2
EXM022107,STU079214,1,Electrical Circuits,56,B,Pass,2026,1
EXM022108,STU030859,1,Structural Analysis,90,O,Pass,2025,1
EXM022109,STU062963,1,Economics,63,B+,Pass,2026,1
EXM022110,STU010871,1,Psychology,73,A,Pass,2025,1
EXM022111,STU006038,1,Financial Accounting,96,O,Pass,2026,1
EXM022112,STU033547,2,Chemistry,52,B,Pass,2026,1
EXM022113,STU048940,2,Zoology,77,A,Pass,2025,1
EXM022114,STU050987,1,Business Economics,74,A,Pass,2026,1
EXM022115,STU072074,1,Surveying,34,F,Fail,2024,1
EXM022116,STU044306,1,Psychology,27,F,Fail,2026,3
EXM022117,STU046009,1,Computer Science,86,A+,Pass,2025,1
EXM022118,STU065702,2,Business Law,74,A,Pass,2025,1
EXM022119,STU003723,2,Business Statistics,56,B,Pass,2024,1
EXM022120,STU046082,1,Object Oriented Programming,57,B,Pass,2026,1
EXM022121,STU072396,2,Business Statistics,60,B+,Pass,2025,1
EXM022122,STU023315,2,Cost Accounting,40,D,Pass,2026,1
EXM022123,STU020999,1,Biotechnology,56,B,Pass,2026,1
EXM022124,STU088258,3,Business Law,43,D,Pass,2025,1
EXM022125,STU043361,1,Financial Accounting,78,A,Pass,2026,1
EXM022126,STU006771,2,Sociology,98,O,Pass,2025,2
EXM022127,STU050265,1,Computer Science,38,F,Fail,2026,1
EXM022128,STU076536,3,Human Resource Management,56,B,Pass,2026,1
EXM022129,STU036274,3,Sociology,71,A,Pass,2026,1
EXM022130,STU078811,4,Fluid Mechanics,62,B+,Pass,2026,1
EXM022131,STU084826,4,Marathi Literature,86,A+,Pass,2026,1
EXM022132,STU013481,1,Cost Accounting,60,B+,Pass,2025,1
EXM022133,STU034145,2,Operating Systems,56,B,Pass,2025,1
EXM022134,STU047529,1,Political Science,86,A+,Pass,2026,1
EXM022135,STU063168,3,Financial Accounting,49,C,Pass,2025,1
EXM022136,STU040564,4,Business Law,74,A,Pass,2026,1
EXM022137,STU000729,3,Cost Accounting,38,F,Fail,2026,1
EXM022138,STU060187,2,Software Engineering,20,F,Fail,2026,1
EXM022139,STU035558,3,Chemistry,53,B,Pass,2026,1
EXM022140,STU078307,1,Mathematics,65,B+,Pass,2025,1
EXM022141,STU020115,1,Biochemistry,75,A,Pass,2026,1
EXM022142,STU047999,2,Computer Science,61,B+,Pass,2024,1
EXM022143,STU031328,1,Structural Analysis,58,B,Pass,2025,1
EXM022144,STU011647,6,Microprocessors,98,O,Pass,2026,2
EXM022145,STU049637,5,Political Science,51,B,Pass,2026,1
EXM022146,STU096084,4,Business Law,68,B+,Pass,2026,1
EXM022147,STU073879,1,Biotechnology,56,B,Pass,2026,1
EXM022148,STU027850,1,Cost Accounting,88,A+,Pass,2025,1
EXM022149,STU082705,2,Pharmaceutical Analysis,68,B+,Pass,2025,1
EXM022150,STU085486,4,Psychology,69,B+,Pass,2026,1
EXM022151,STU009222,6,Biotechnology,94,O,Pass,2026,1
EXM022152,STU042335,3,Environmental Science,71,A,Pass,2026,1
EXM022153,STU009424,3,Computer Science,61,B+,Pass,2026,1
EXM022154,STU020277,1,Income Tax Law,66,B+,Pass,2026,1
EXM022155,STU036755,4,Financial Accounting,31,F,Fail,2025,1
EXM022156,STU062612,5,Auditing,79,A,Pass,2026,1
EXM022157,STU055685,2,Cost Accounting,32,F,Fail,2026,1
EXM022158,STU013029,2,Sociology,53,B,Pass,2026,1
EXM022159,STU021936,3,Digital Electronics,53,B,Pass,2026,1
EXM022160,STU063860,4,History,41,D,Pass,2026,1
EXM022161,STU081506,1,Income Tax Law,36,F,Fail,2025,2
EXM022162,STU076934,3,Political Science,40,D,Pass,2026,1
EXM022163,STU084469,1,Cost Accounting,66,B+,Pass,2026,1
EXM022164,STU087678,2,Workshop Technology,74,A,Pass,2025,1
EXM022165,STU098865,1,Control Systems,80,A+,Pass,2025,1
EXM022166,STU005277,4,Chemistry,57,B,Pass,2026,1
EXM022167,STU081815,4,Design of Machine Elements,56,B,Pass,2026,1
EXM022168,STU084547,1,Psychology,79,A,Pass,2026,1
EXM022169,STU081511,4,Sociology,66,B+,Pass,2025,1
EXM022170,STU092504,1,Auditing,41,D,Pass,2025,2
EXM022171,STU097900,2,Environmental Science,40,D,Pass,2025,1
EXM022172,STU024270,1,Computer Science,64,B+,Pass,2026,1
EXM022173,STU057830,1,Political Science,72,A,Pass,2026,1
EXM022174,STU033009,6,Surveying,73,A,Pass,2026,1
EXM022175,STU005656,1,Cost Accounting,86,A+,Pass,2026,1
EXM022176,STU098329,1,Object Oriented Programming,64,B+,Pass,2026,1
EXM022177,STU099229,3,Strength of Materials,19,F,Fail,2026,2
EXM022178,STU002120,3,Political Science,80,A+,Pass,2026,1
EXM022179,STU012820,1,English Literature,64,B+,Pass,2026,1
EXM022180,STU093277,1,English Literature,65,B+,Pass,2026,1
EXM022181,STU032728,1,Database Management Systems,63,B+,Pass,2025,1
EXM022182,STU077380,1,Medicine,46,C,Pass,2023,2
EXM022183,STU056054,1,Surgery,32,F,Fail,2026,1
EXM022184,STU020894,2,Business Law,65,B+,Pass,2025,1
EXM022185,STU033778,2,English Literature,54,B,Pass,2025,1
EXM022186,STU091037,1,Economics,68,B+,Pass,2025,1
EXM022187,STU058825,1,Cost Accounting,76,A,Pass,2026,1
EXM022188,STU096980,1,Financial Accounting,63,B+,Pass,2024,1
EXM022189,STU078038,2,Auditing,74,A,Pass,2026,1
EXM022190,STU073865,3,Engineering Chemistry,25,F,Fail,2026,1
EXM022191,STU008804,4,Database Management Systems,69,B+,Pass,2026,1
EXM022192,STU007590,1,Mathematics,63,B+,Pass,2026,2
EXM022193,STU069460,1,Business Law,44,D,Pass,2026,2
EXM022194,STU033897,2,Chemistry,75,A,Pass,2025,1
EXM022195,STU026038,1,Auditing,68,B+,Pass,2026,1
EXM022196,STU066555,4,Environmental Science,66,B+,Pass,2026,1
EXM022197,STU047247,2,Plant Pathology,47,C,Pass,2025,2
EXM022198,STU078744,3,Engineering Mathematics,19,F,Fail,2026,1
EXM022199,STU087418,2,Auditing,59,B,Pass,2025,1
EXM022200,STU000624,4,Engineering Physics,63,B+,Pass,2025,1
EXM022201,STU015812,1,Financial Accounting,66,B+,Pass,2026,1
EXM022202,STU013275,2,Banking & Insurance,50,B,Pass,2025,1
EXM022203,STU052319,3,Business Law,70,A,Pass,2026,1
EXM022204,STU064489,2,Thermodynamics,33,F,Fail,2025,3
EXM022205,STU019511,1,Income Tax Law,73,A,Pass,2026,1
EXM022206,STU029550,1,Financial Accounting,41,D,Pass,2026,1
EXM022207,STU098306,3,Database Management Systems,76,A,Pass,2026,1
EXM022208,STU052047,3,Fluid Mechanics,57,B,Pass,2026,1
EXM022209,STU064195,2,Psychology,73,A,Pass,2026,1
EXM022210,STU089341,1,Engineering Mathematics,95,O,Pass,2026,1
EXM022211,STU065794,1,Income Tax Law,65,B+,Pass,2026,1
EXM022212,STU012825,1,History,65,B+,Pass,2026,1
EXM022213,STU000011,1,Financial Accounting,71,A,Pass,2025,1
EXM022214,STU020659,2,Microprocessors,61,B+,Pass,2025,2
EXM022215,STU055190,1,Object Oriented Programming,67,B+,Pass,2026,1
EXM022216,STU028006,1,Zoology,96,O,Pass,2026,1
EXM022217,STU049414,1,Business Law,45,C,Pass,2025,1
EXM022218,STU035599,3,Business Economics,37,F,Fail,2026,2
EXM022219,STU004615,1,Fluid Mechanics,62,B+,Pass,2026,1
EXM022220,STU014660,2,Sociology,45,C,Pass,2026,1
EXM022221,STU084579,1,English Literature,83,A+,Pass,2026,1
EXM022222,STU038278,1,Marathi Literature,64,B+,Pass,2026,1
EXM022223,STU061966,1,Business Statistics,57,B,Pass,2025,1
EXM022224,STU038450,1,Environmental Science,42,D,Pass,2026,1
EXM022225,STU083469,1,Microprocessors,49,C,Pass,2025,1
EXM022226,STU056202,1,Medical Surgical Nursing,50,B,Pass,2026,1
EXM022227,STU073261,4,Political Science,57,B,Pass,2025,1
EXM022228,STU083970,1,Cost Accounting,67,B+,Pass,2026,1
EXM022229,STU086357,1,Environmental Science,55,B,Pass,2026,2
EXM022230,STU058417,2,Business Statistics,48,C,Pass,2025,1
EXM022231,STU087159,4,Sociology,60,B+,Pass,2026,2
EXM022232,STU000643,2,Electrical Circuits,69,B+,Pass,2026,1
EXM022233,STU092032,3,Marathi Literature,49,C,Pass,2026,1
EXM022234,STU080683,1,Surgery,96,O,Pass,2026,1
EXM022235,STU071882,4,Digital Electronics,47,C,Pass,2026,1
EXM022236,STU093604,2,Financial Management,68,B+,Pass,2026,1
EXM022237,STU067146,1,Banking & Insurance,91,O,Pass,2026,1
EXM022238,STU048774,1,History,44,D,Pass,2026,1
EXM022239,STU063019,2,Constitutional Law,70,A,Pass,2026,1
EXM022240,STU009761,2,Strength of Materials,58,B,Pass,2026,1
EXM022241,STU017369,3,Computer Networks,73,A,Pass,2026,1
EXM022242,STU056652,1,Data Structures,70,A,Pass,2026,1
EXM022243,STU096449,2,Biopharmaceutics,67,B+,Pass,2025,1
EXM022244,STU082691,4,Hospital Pharmacy,44,D,Pass,2026,1
EXM022245,STU079629,1,Financial Accounting,69,B+,Pass,2026,1
EXM022246,STU087059,2,Financial Accounting,52,B,Pass,2026,1
EXM022247,STU008060,1,Economics,69,B+,Pass,2026,1
EXM022248,STU022474,1,Structural Analysis,56,B,Pass,2026,1
EXM022249,STU051194,1,Income Tax Law,88,A+,Pass,2026,1
EXM022250,STU036607,1,Chemistry,55,B,Pass,2026,1
EXM022251,STU001381,2,Financial Accounting,47,C,Pass,2026,1
EXM022252,STU070369,1,Mathematics,73,A,Pass,2026,1
EXM022253,STU033711,4,Physics,37,F,Fail,2026,1
EXM022254,STU035946,3,Psychology,66,B+,Pass,2026,1
EXM022255,STU061088,1,History,64,B+,Pass,2026,1
EXM022256,STU020173,1,Chemistry,36,F,Fail,2026,2
EXM022257,STU002005,1,Engineering Mathematics,65,B+,Pass,2026,1
EXM022258,STU066120,2,Auditing,61,B+,Pass,2026,1
EXM022259,STU013584,2,Physics,44,D,Pass,2026,1
EXM022260,STU081175,1,Physics,69,B+,Pass,2026,1
EXM022261,STU086482,2,Sociology,76,A,Pass,2025,1
EXM022262,STU039031,1,Business Economics,86,A+,Pass,2025,1
EXM022263,STU064557,2,History,60,B+,Pass,2026,1
EXM022264,STU096767,1,English Literature,39,F,Fail,2025,2
EXM022265,STU044603,1,Theory of Computation,73,A,Pass,2026,1
EXM022266,STU060198,1,Data Structures,87,A+,Pass,2025,1
EXM022267,STU012215,1,Business Economics,44,D,Pass,2026,1
EXM022268,STU077742,4,Computer Science,76,A,Pass,2025,1
EXM022269,STU047415,1,Business Law,56,B,Pass,2026,1
EXM022270,STU070139,3,Economics,63,B+,Pass,2025,1
EXM022271,STU046991,2,Botany,60,B+,Pass,2026,1
EXM022272,STU039962,2,Applied Mathematics,75,A,Pass,2026,1
EXM022273,STU074862,3,History,53,B,Pass,2026,1
EXM022274,STU003673,2,Building Construction,87,A+,Pass,2026,1
EXM022275,STU016392,1,Strength of Materials,64,B+,Pass,2026,1
EXM022276,STU049328,1,Chemistry,53,B,Pass,2026,1
EXM022277,STU080811,5,Pharmacology,52,B,Pass,2025,1
EXM022278,STU097806,2,Design of Machine Elements,47,C,Pass,2023,1
EXM022279,STU021336,1,Banking & Insurance,64,B+,Pass,2026,1
EXM022280,STU009510,2,Environmental Science,56,B,Pass,2026,1
EXM022281,STU099568,1,Design of Machine Elements,69,B+,Pass,2026,1
EXM022282,STU057257,2,Operating Systems,37,F,Fail,2025,1
EXM022283,STU048246,1,Sociology,49,C,Pass,2026,1
EXM022284,STU069796,5,Microprocessors,51,B,Pass,2026,1
EXM022285,STU070946,2,Biotechnology,72,A,Pass,2024,1
EXM022286,STU099726,1,Building Construction,50,B,Pass,2026,1
EXM022287,STU080843,3,Microprocessors,52,B,Pass,2026,1
EXM022288,STU023431,2,Data Structures,68,B+,Pass,2025,1
EXM022289,STU017250,1,Workshop Technology,45,C,Pass,2026,1
EXM022290,STU033089,1,Mathematics,78,A,Pass,2026,1
EXM022291,STU079384,2,Basic Electrical Engineering,49,C,Pass,2026,1
EXM022292,STU008608,2,Marathi Literature,87,A+,Pass,2025,1
EXM022293,STU033980,3,Cost Accounting,63,B+,Pass,2026,1
EXM022294,STU048036,4,Control Systems,81,A+,Pass,2026,1
EXM022295,STU017273,1,Design of Machine Elements,38,F,Fail,2026,1
EXM022296,STU069431,1,Anatomy,86,A+,Pass,2026,1
EXM022297,STU084465,1,Computer Science,67,B+,Pass,2026,1
EXM022298,STU067829,1,Economics,33,F,Fail,2026,3
EXM022299,STU098485,1,Operating Systems,43,D,Pass,2025,1
EXM022300,STU091045,3,Auditing,78,A,Pass,2025,1
EXM022301,STU052093,3,Strength of Materials,9,F,Fail,2026,3
EXM022302,STU089739,1,Biotechnology,67,B+,Pass,2026,1
EXM022303,STU054469,1,Botany,74,A,Pass,2025,1
EXM022304,STU039704,2,Data Structures,75,A,Pass,2026,1
EXM022305,STU043097,2,Control Systems,78,A,Pass,2026,1
EXM022306,STU047379,2,Engineering Mathematics,53,B,Pass,2023,1
EXM022307,STU046758,2,Engineering Chemistry,49,C,Pass,2025,1
EXM022308,STU073761,3,Physics,67,B+,Pass,2026,1
EXM022309,STU008425,3,Pharmacognosy,55,B,Pass,2026,1
EXM022310,STU019654,3,Human Resource Management,25,F,Fail,2026,2
EXM022311,STU013717,1,Psychology,46,C,Pass,2025,2
EXM022312,STU006916,2,Applied Physics,68,B+,Pass,2025,1
EXM022313,STU031996,1,Cost Accounting,76,A,Pass,2025,1
EXM022314,STU019687,4,Strength of Materials,55,B,Pass,2026,1
EXM022315,STU093476,2,English Literature,55,B,Pass,2026,1
EXM022316,STU088544,4,English Literature,85,A+,Pass,2026,1
EXM022317,STU005913,1,Strength of Materials,49,C,Pass,2025,1
EXM022318,STU028987,2,Machine Drawing,56,B,Pass,2026,1
EXM022319,STU030221,2,Botany,62,B+,Pass,2026,1
EXM022320,STU044082,1,Biotechnology,52,B,Pass,2025,1
EXM022321,STU096871,1,Political Science,68,B+,Pass,2026,1
EXM022322,STU039982,1,Financial Accounting,53,B,Pass,2026,1
EXM022323,STU033762,1,Business Law,32,F,Fail,2026,1
EXM022324,STU078932,1,Psychology,20,F,Fail,2026,3
EXM022325,STU042815,1,Engineering Chemistry,45,C,Pass,2025,1
EXM022326,STU068168,3,Auditing,45,C,Pass,2026,1
EXM022327,STU046232,4,Financial Accounting,23,F,Fail,2025,2
EXM022328,STU055005,1,Business Statistics,32,F,Fail,2026,3
EXM022329,STU026447,1,Pharmacology,63,B+,Pass,2025,1
EXM022330,STU060880,1,English Literature,43,D,Pass,2026,1
EXM022331,STU048026,5,Fluid Mechanics,79,A,Pass,2025,1
EXM022332,STU092204,1,Anatomy,76,A,Pass,2026,1
EXM022333,STU087710,2,Income Tax Law,69,B+,Pass,2026,1
EXM022334,STU014945,1,Business Law,77,A,Pass,2026,1
EXM022335,STU041274,1,Physics,77,A,Pass,2026,2
EXM022336,STU096970,1,Cost Accounting,67,B+,Pass,2026,1
EXM022337,STU080453,1,Surgery,43,D,Pass,2026,1
EXM022338,STU072077,1,Microprocessors,89,A+,Pass,2024,2
EXM022339,STU035900,1,Operating Systems,71,A,Pass,2026,1
EXM022340,STU034705,1,Psychology,89,A+,Pass,2026,1
EXM022341,STU051218,2,Auditing,59,B,Pass,2025,1
EXM022342,STU050911,2,Economics,62,B+,Pass,2025,1
EXM022343,STU055529,2,Auditing,33,F,Fail,2025,2
EXM022344,STU074765,4,Income Tax Law,69,B+,Pass,2026,1
EXM022345,STU029506,2,Mathematics,60,B+,Pass,2026,1
EXM022346,STU045351,1,Pharmaceutical Analysis,70,A,Pass,2026,1
EXM022347,STU039148,4,Psychology,53,B,Pass,2025,1
EXM022348,STU072411,1,Economics,40,D,Pass,2025,1
EXM022349,STU094548,1,Zoology,60,B+,Pass,2026,1
EXM022350,STU020349,3,Business Statistics,54,B,Pass,2026,1
EXM022351,STU061654,3,Design of Machine Elements,37,F,Fail,2026,1
EXM022352,STU006676,5,Operating Systems,52,B,Pass,2025,1
EXM022353,STU070502,1,Fluid Mechanics,59,B,Pass,2026,1
EXM022354,STU078357,4,Electrical Circuits,48,C,Pass,2026,1
EXM022355,STU007362,2,Cost Accounting,77,A,Pass,2025,2
EXM022356,STU015302,1,Zoology,63,B+,Pass,2026,1
EXM022357,STU028105,4,Object Oriented Programming,36,F,Fail,2026,1
EXM022358,STU085295,3,Surgery,55,B,Pass,2026,1
EXM022359,STU046679,1,Theory of Computation,76,A,Pass,2026,1
EXM022360,STU059769,2,Financial Accounting,58,B,Pass,2025,1
EXM022361,STU070261,2,Strength of Materials,49,C,Pass,2026,1
EXM022362,STU011740,1,Botany,60,B+,Pass,2026,1
EXM022363,STU011785,4,Cost Accounting,46,C,Pass,2025,1
EXM022364,STU081549,2,Strength of Materials,77,A,Pass,2025,1
EXM022365,STU014284,1,Control Systems,28,F,Fail,2025,2
EXM022366,STU042177,1,English Literature,82,A+,Pass,2025,2
EXM022367,STU000870,3,Banking & Insurance,89,A+,Pass,2026,1
EXM022368,STU007208,2,Political Science,45,C,Pass,2026,1
EXM022369,STU073179,1,Business Economics,58,B,Pass,2026,1
EXM022370,STU013889,1,Computer Networks,72,A,Pass,2026,1
EXM022371,STU051858,1,Income Tax Law,29,F,Fail,2026,2
EXM022372,STU012178,1,Zoology,33,F,Fail,2026,3
EXM022373,STU032017,2,Psychology,66,B+,Pass,2026,1
EXM022374,STU099922,4,Financial Accounting,61,B+,Pass,2026,1
EXM022375,STU098411,2,Environmental Science,49,C,Pass,2026,1
EXM022376,STU024943,2,Mathematics,52,B,Pass,2026,1
EXM022377,STU066789,1,Sociology,51,B,Pass,2026,1
EXM022378,STU006660,3,Strength of Materials,29,F,Fail,2026,2
EXM022379,STU009777,1,Computer Programming,76,A,Pass,2026,1
EXM022380,STU093449,3,Auditing,70,A,Pass,2026,1
EXM022381,STU067066,1,Building Services,100,O,Pass,2026,1
EXM022382,STU031133,1,Political Science,63,B+,Pass,2026,1
EXM022383,STU029326,1,Business Statistics,85,A+,Pass,2026,1
EXM022384,STU058156,2,Sociology,85,A+,Pass,2026,1
EXM022385,STU014536,2,Auditing,42,D,Pass,2026,1
EXM022386,STU007753,1,Marathi Literature,71,A,Pass,2025,2
EXM022387,STU008019,8,Database Management Systems,42,D,Pass,2026,1
EXM022388,STU075385,3,Agronomy,60,B+,Pass,2026,1
EXM022389,STU035963,1,Business Economics,67,B+,Pass,2026,1
EXM022390,STU008927,1,Physics,53,B,Pass,2026,2
EXM022391,STU071285,1,Applied Mathematics,38,F,Fail,2026,1
EXM022392,STU005350,1,Zoology,58,B,Pass,2026,1
EXM022393,STU001770,4,Design of Machine Elements,49,C,Pass,2026,1
EXM022394,STU093904,2,Business Law,40,D,Pass,2025,1
EXM022395,STU073608,2,Cost Accounting,53,B,Pass,2025,1
EXM022396,STU056012,2,Economics,58,B,Pass,2025,1
EXM022397,STU035815,3,Fluid Mechanics,42,D,Pass,2026,1
EXM022398,STU038038,1,Data Structures,37,F,Fail,2026,1
EXM022399,STU035143,2,Database Management Systems,82,A+,Pass,2026,1
EXM022400,STU023037,2,Banking & Insurance,51,B,Pass,2025,1
EXM022401,STU084906,8,Pediatrics,86,A+,Pass,2026,1
EXM022402,STU067615,1,Income Tax Law,50,B,Pass,2026,1
EXM022403,STU025592,1,Structural Analysis,62,B+,Pass,2026,1
EXM022404,STU012332,5,Computer Science,86,A+,Pass,2026,1
EXM022405,STU080545,2,Computer Science,43,D,Pass,2025,1
EXM022406,STU015906,2,Auditing,62,B+,Pass,2026,1
EXM022407,STU088036,1,Pharmacology,53,B,Pass,2026,1
EXM022408,STU097969,1,Mathematics,35,F,Fail,2025,1
EXM022409,STU025942,1,Business Law,33,F,Fail,2026,1
EXM022410,STU071427,2,Auditing,53,B,Pass,2025,2
EXM022411,STU033083,1,Financial Accounting,54,B,Pass,2026,1
EXM022412,STU011347,1,Pharmaceutical Analysis,28,F,Fail,2025,2
EXM022413,STU061383,1,Marketing Management,47,C,Pass,2026,1
EXM022414,STU074042,1,Database Management Systems,20,F,Fail,2025,2
EXM022415,STU011117,3,Chemistry,38,F,Fail,2026,1
EXM022416,STU081095,1,Engineering Chemistry,76,A,Pass,2025,2
EXM022417,STU050580,2,Computer Science,99,O,Pass,2026,1
EXM022418,STU075147,3,Zoology,49,C,Pass,2026,1
EXM022419,STU016876,1,Business Statistics,82,A+,Pass,2026,1
EXM022420,STU056784,1,Sociology,57,B,Pass,2026,1
EXM022421,STU068271,1,Biopharmaceutics,48,C,Pass,2026,1
EXM022422,STU012431,1,Banking & Insurance,55,B,Pass,2026,1
EXM022423,STU066940,1,Marathi Literature,63,B+,Pass,2026,1
EXM022424,STU037683,1,Political Science,39,F,Fail,2026,3
EXM022425,STU059016,1,Mathematics,50,B,Pass,2026,1
EXM022426,STU048553,1,Structural Analysis,68,B+,Pass,2026,1
EXM022427,STU052651,1,Financial Accounting,44,D,Pass,2026,1
EXM022428,STU070457,6,Physiology,62,B+,Pass,2025,1
EXM022429,STU078485,1,Applied Mathematics,38,F,Fail,2026,1
EXM022430,STU083991,2,English Literature,63,B+,Pass,2025,2
EXM022431,STU085841,4,Auditing,68,B+,Pass,2026,1
EXM022432,STU088675,6,Zoology,61,B+,Pass,2026,1
EXM022433,STU023130,4,Banking & Insurance,33,F,Fail,2026,2
EXM022434,STU092065,3,Economics,20,F,Fail,2026,1
EXM022435,STU076254,3,Income Tax Law,45,C,Pass,2026,1
EXM022436,STU016190,1,Business Law,47,C,Pass,2026,1
EXM022437,STU012370,2,Medicine,62,B+,Pass,2026,1
