college_id,year,student_satisfaction,placement_rate,graduation_rate,dropout_rate,faculty_student_ratio,research_score,infrastructure_score,financial_health_score,overall_state_rank
COL1139,2024,76.0,69.2,87.5,9.3,17,76.1,72.4,76.1,1558
COL1139,2025,82.4,72.9,82.5,11.0,16,72.9,76.4,70.8,1655
COL1140,2021,91.2,84.1,97.7,4.6,11,85.3,92.2,89.1,770
COL1140,2022,95.6,85.4,97.6,4.4,10,89.9,95.4,94.6,498
COL1140,2023,86.9,84.4,100,5.1,9,83.6,85.7,84.5,843
COL1140,2024,91.5,87.0,100,2.6,11,87.1,92.5,93.6,596
COL1140,2025,87.8,83.9,100,2.4,9,83.0,92.5,82.4,801
COL1141,2021,78.6,65.8,82.2,9.9,17,71.6,73.9,79.0,1603
COL1141,2022,83.1,77.3,86.1,10.0,14,76.6,82.1,79.0,1396
COL1141,2023,82.6,71.2,81.4,7.3,16,75.4,78.2,82.5,1426
COL1141,2024,88.2,79.1,92.4,6.8,13,86.7,85.1,78.7,1075
COL1141,2025,79.7,72.4,84.6,8.4,16,75.9,77.8,74.5,1558
COL1142,2021,88.4,76.3,89.9,8.2,15,78.2,84.6,79.8,1216
COL1142,2022,81.0,71.3,87.3,10.1,14,78.3,73.8,80.8,1460
COL1142,2023,80.8,70.7,86.9,9.6,16,79.0,77.3,82.4,1402
COL1142,2024,84.5,74.0,85.1,7.9,16,87.0,76.9,77.2,1274
COL1142,2025,83.6,78.9,89.7,6.3,16,83.7,80.1,76.0,1174
COL1143,2021,91.1,89.7,100,0.8,11,88.5,93.6,95.7,417
COL1143,2022,94.0,94.6,100,2.2,10,100,100,95.2,204
COL1143,2023,97.2,95.3,100,1.1,11,96.3,94.3,93.6,282
COL1143,2024,97.6,97.1,100,1.5,10,98.1,100,92.1,102
COL1143,2025,95.6,98,100,0,8,100,100,98.4,13
COL1144,2021,73.0,54.7,71.0,14.7,19,44.9,69.1,64.6,1979
COL1144,2022,73.8,61.0,75.4,12.0,19,43.4,70.5,68.8,1903
COL1144,2023,74.2,55.4,64.8,11.4,19,48.3,71.4,64.5,1947
COL1144,2024,74.8,56.4,70.4,13.8,19,49.0,72.2,66.9,1970
COL1144,2025,77.4,63.2,72.4,13.7,17,59.4,69.8,75.3,1890
COL1145,2021,85.7,67.5,81.4,8.6,15,66.0,78.9,82.7,1427
COL1145,2022,82.4,71.8,84.9,9.2,16,66.5,78.2,76.6,1569
COL1145,2023,84.9,74.7,92.4,9.6,17,68.3,81.2,72.7,1487
COL1145,2024,77.3,63.3,82.4,8.8,17,57.1,80.4,76.3,1740
COL1145,2025,75.8,63.1,80.9,9.6,17,62.0,73.1,76.0,1773
COL1146,2021,86.0,79.3,96.8,8.4,15,75.0,79.1,81.7,1202
COL1146,2022,81.0,71.3,90.5,9.3,16,71.8,79.1,77.7,1472
COL1146,2023,81.1,77.4,86.1,10.0,13,74.4,80.9,73.7,1485
COL1146,2024,82.3,78.3,88.9,8.7,14,82.0,82.1,74.6,1279
COL1146,2025,82.0,81.1,94.5,6.0,16,80.6,83.6,74.4,1235
COL1147,2021,73.6,62.8,72.0,11.8,19,56.0,69.9,72.5,1836
COL1147,2022,72.9,64.3,78.5,13.3,17,59.7,73.9,67.3,1874
COL1147,2023,75.3,58.7,76.1,13.2,16,53.9,72.7,66.8,1934
COL1147,2024,77.5,63.9,77.0,9.6,19,61.4,73.5,68.0,1809
COL1147,2025,76.4,64.2,79.1,10.5,19,58.2,77.1,74.7,1796
COL1148,2021,81.1,64.2,81.7,9.0,18,60.9,77.8,77.8,1607
COL1148,2022,81.2,70.7,90.5,7.7,17,60.6,75.6,78.2,1548
COL1148,2023,83.5,68.0,84.1,10.5,17,61.4,77.7,81.4,1678
COL1148,2024,80.1,76.8,94.8,7.8,17,66.3,84.0,77.5,1386
COL1148,2025,84.2,75.8,90.0,8.0,16,63.4,82.6,79.9,1483
COL1149,2021,89.2,84.8,97.5,4.7,12,88.4,83.5,80.7,794
COL1149,2022,87.0,76.5,93.8,5.4,14,78.5,81.4,80.6,1172
COL1149,2023,85.3,86.2,99.6,6.6,11,89.9,87.3,87.7,860
COL1149,2024,85.4,82.1,95.2,5.3,11,88.4,85.2,83.1,897
COL1149,2025,83.5,72.4,90.4,6.0,14,79.7,79.0,86.0,1309
COL1150,2021,96.3,91.0,100,2.7,11,91.3,92.9,87.7,393
COL1150,2022,96.4,93.1,100,2.5,12,90.1,92.3,91.8,372
COL1150,2023,97.9,98,100,1.0,11,97.6,96.3,88.6,264
COL1150,2024,95.0,96.5,100,1.9,8,100,97.5,90.9,190
COL1150,2025,94.2,98,100,0,9,93.2,99.3,97.7,199
COL1151,2021,82.8,74.8,85.7,9.4,15,72.7,79.8,79.9,1408
COL1151,2022,80.5,75.6,85.1,9.4,16,72.7,74.4,76.6,1461
COL1151,2023,78.0,78.5,98.0,6.9,13,74.0,77.4,77.8,1288
COL1151,2024,87.7,77.1,86.7,9.0,13,66.2,82.3,74.3,1466
COL1151,2025,84.1,75.6,87.4,6.1,13,71.1,84.4,77.2,1303
COL1152,2021,83.7,80.0,96.7,7.1,12,75.9,84.7,82.3,1193
COL1152,2022,87.2,76.8,94.2,5.7,12,73.3,80.2,81.6,1141
COL1152,2023,89.8,79.4,97.4,5.3,15,80.2,85.1,88.9,987
COL1152,2024,82.1,79.6,88.5,6.7,11,71.6,81.4,88.1,1310
COL1152,2025,85.6,79.5,94.2,6.7,14,82.7,88.4,81.9,1142
COL1153,2021,70.2,60.1,67.1,15.1,18,51.8,64.1,72.6,1949
COL1153,2022,79.7,62.6,78.6,9.3,18,57.5,77.4,76.0,1677
COL1153,2023,76.9,61.4,70.7,12.4,19,51.2,70.0,74.1,1904
COL1153,2024,78.0,60.1,70.5,10.4,17,53.5,67.4,74.0,1874
COL1153,2025,75.0,64.2,81.4,12.8,19,60.6,73.8,77.9,1812
COL1154,2021,91.0,79.6,89.9,5.2,12,74.2,88.5,81.1,1093
COL1154,2022,85.8,81.6,99.0,6.0,12,81.7,80.9,81.9,1065
COL1154,2023,84.8,83.9,100,8.0,14,76.5,85.7,85.5,1153
COL1154,2024,86.3,84.0,100,6.0,14,78.9,85.4,88.9,953
COL1154,2025,89.4,85.9,97.4,4.7,11,76.7,87.7,92.2,909
COL1155,2021,71.9,55.8,72.3,14.0,20,53.7,67.1,62.9,1962
COL1155,2022,70.1,52.1,63.8,13.2,21,54.5,63.5,68.9,1957
COL1155,2023,73.5,63.5,76.0,12.5,19,57.1,71.7,69.6,1874
COL1155,2024,73.4,58.1,68.2,15.3,19,47.0,62.7,62.0,1991
COL1155,2025,72.0,53.0,65.3,14.2,23,48.6,60.3,66.8,1990
COL1156,2021,88.3,95.9,100,2.1,10,100,91.1,90.2,402
COL1156,2022,90.1,91.3,100,3.7,12,100,86.0,87.1,535
COL1156,2023,92.8,90.5,100,4.0,10,100,90.4,95.2,457
COL1156,2024,93.2,87.5,99.7,4.3,12,100,91.9,88.6,619
COL1156,2025,88.0,93.2,100,3.3,10,97.7,93.5,84.1,509
COL1157,2021,75.5,58.4,77.5,13.0,18,46.3,72.5,64.2,1911
COL1157,2022,78.6,57.7,65.3,9.3,18,50.6,72.4,66.3,1868
COL1157,2023,72.9,67.4,80.8,10.7,18,60.8,69.8,70.6,1776
COL1157,2024,79.3,66.8,83.7,11.9,19,59.7,76.1,71.6,1754
COL1157,2025,79.5,63.9,73.4,11.0,19,51.6,69.5,77.3,1864
COL1158,2021,94.3,98,100,1.0,11,98.9,98.6,98.5,20
COL1158,2022,93.7,96.7,100,2.9,8,97.4,97.6,91.5,226
COL1158,2023,96.9,97.7,100,2.7,8,93.0,93.4,95.3,323
COL1158,2024,99.0,93.4,100,1.7,10,93.9,94.4,91.3,340
COL1158,2025,92.4,92.6,100,2.9,8,100,91.3,95.4,483
COL1159,2021,93.2,88.8,100,4.4,9,86.6,94.5,91.0,576
COL1159,2022,89.7,88.0,100,4.4,12,90.5,91.8,90.6,544
COL1159,2023,89.0,86.0,100,2.0,10,86.2,94.1,93.2,590
COL1159,2024,98.2,95.0,100,1.4,11,97.3,94.7,91.9,261
COL1159,2025,99.6,96.0,100,2.3,8,93.3,97.4,96.2,357
COL1160,2021,94.0,89.8,100,0.6,9,94.8,94.1,91.0,276
COL1160,2022,98.2,93.7,100,0.3,8,100,98.4,89.7,168
COL1160,2023,96.0,92.6,100,1.5,8,96.1,98.2,100,229
COL1160,2024,98.2,98,100,0.7,9,100,97.2,96.2,22
COL1160,2025,94.0,98,100,1.7,8,100,100,97.4,151
COL1161,2021,93.1,97.3,100,0.3,10,98.9,93.8,98.7,29
COL1161,2022,92.9,91.5,100,1.1,8,96.0,97.2,89.9,288
COL1161,2023,90.2,89.9,100,4.1,11,86.8,94.3,87.0,658
COL1161,2024,89.4,82.0,100,5.9,9,83.5,86.1,92.9,924
COL1161,2025,88.3,82.1,98.8,4.1,9,83.4,89.3,90.1,904
COL1162,2021,79.6,63.6,74.9,11.5,16,64.2,74.9,70.8,1753
COL1162,2022,81.0,59.8,74.5,10.0,19,55.0,72.9,76.0,1807
COL1162,2023,76.9,60.7,71.6,10.8,17,54.0,73.3,73.5,1820
COL1162,2024,74.5,68.1,86.3,12.5,18,62.8,73.0,69.8,1823
COL1162,2025,76.2,59.3,75.0,11.7,18,50.5,75.2,66.2,1912
COL1163,2021,80.9,64.8,80.0,10.1,17,49.9,76.7,67.4,1766
COL1163,2022,79.0,67.8,87.0,9.0,18,60.5,69.7,78.6,1617
COL1163,2023,76.6,66.6,74.1,11.5,18,58.6,70.7,67.9,1879
COL1163,2024,79.0,67.8,81.2,10.2,18,63.4,77.4,77.1,1669
COL1163,2025,74.3,61.6,72.0,13.9,18,56.1,67.3,66.7,1919
COL1164,2021,77.5,61.4,68.9,12.3,19,59.6,67.8,72.4,1855
COL1164,2022,79.2,70.5,80.7,10.3,15,57.1,76.7,77.8,1707
COL1164,2023,77.4,68.7,84.8,10.8,18,64.2,70.6,69.1,1704
COL1164,2024,81.4,67.1,85.9,11.5,15,57.3,78.6,72.1,1789
COL1164,2025,76.0,57.4,69.8,10.8,16,52.9,69.1,77.5,1870
COL1165,2021,74.2,61.6,80.2,10.8,17,68.6,72.2,69.2,1777
COL1165,2022,80.7,63.2,78.8,11.6,18,69.3,74.8,70.5,1752
COL1165,2023,80.9,70.1,84.8,10.2,18,69.3,76.3,75.5,1569
COL1165,2024,79.8,63.3,73.2,12.5,16,66.3,71.7,71.6,1829
COL1165,2025,79.3,76.8,92.1,8.8,16,71.7,81.4,79.8,1493
COL1166,2021,97.6,88.9,100,3.5,9,100,95.2,91.7,407
COL1166,2022,97.8,90.5,100,2.8,9,100,97.8,90.7,343
COL1166,2023,93.8,96.5,100,4.0,10,100,95.9,92.6,353
COL1166,2024,98.7,93.9,100,0,8,100,98.1,97.0,38
COL1166,2025,98.1,92.4,100,0.0,8,100,96.4,100,34
COL1167,2021,92.2,87.7,100,3.1,12,94.9,87.6,93.0,514
COL1167,2022,92.5,87.5,100,3.4,10,97.8,94.1,89.6,442
COL1167,2023,94.8,87.8,100,4.3,12,100,95.5,91.7,525
COL1167,2024,88.1,84.2,100,3.6,9,93.2,92.5,84.7,676
COL1167,2025,93.9,85.1,100,5.3,12,96.0,91.4,88.9,678
COL1168,2021,77.8,68.0,80.6,11.8,15,72.6,74.2,73.6,1621
COL1168,2022,81.8,64.3,73.7,8.3,17,69.0,76.4,68.7,1680
COL1168,2023,74.1,66.2,82.7,13.0,18,61.1,75.8,70.8,1816
COL1168,2024,76.4,61.6,74.7,11.1,20,64.3,74.9,65.3,1825
COL1168,2025,76.6,66.2,82.7,9.6,19,61.3,73.1,66.3,1751
COL1169,2021,97.0,92.6,100,0.7,8,100,98.0,94.2,82
COL1169,2022,93.3,93.3,100,2.3,8,100,93.6,98.7,235
COL1169,2023,94.7,90.9,100,1.1,10,100,93.2,98.4,201
COL1169,2024,97.2,91.6,100,1.2,8,100,97.4,92.3,289
COL1169,2025,95.8,96.0,100,0.0,9,100,98.8,96.2,33
COL1170,2021,80.7,62.9,82.1,10.2,17,56.1,71.4,73.8,1793
COL1170,2022,81.9,65.4,78.5,10.6,17,54.1,77.2,69.8,1754
COL1170,2023,80.7,62.8,76.0,9.7,17,54.9,77.4,77.4,1743
COL1170,2024,79.0,72.3,85.7,10.2,15,66.8,75.3,72.3,1690
COL1170,2025,85.0,74.7,83.6,7.2,14,64.3,81.9,74.6,1498
COL1171,2021,83.0,76.5,86.7,5.0,14,69.8,84.3,80.2,1239
COL1171,2022,81.7,76.4,85.2,8.8,14,73.2,82.0,78.7,1342
COL1171,2023,85.4,75.5,88.9,7.5,15,72.7,79.2,85.8,1259
COL1171,2024,79.5,69.4,80.7,10.3,17,70.1,75.3,80.3,1572
COL1171,2025,77.6,67.5,82.2,8.1,16,64.6,75.1,78.5,1673
COL1172,2021,93.5,95.5,100,2.9,9,100,91.8,95.3,252
COL1172,2022,95.4,97.1,100,1.9,8,96.8,96.1,93.1,244
COL1172,2023,94.1,90.1,100,0.8,11,94.7,91.7,91.0,406
COL1172,2024,92.9,96.8,100,1.3,9,95.3,95.3,90.9,325
COL1172,2025,96.0,96.5,100,0,8,95.1,94.5,99.4,137
COL1173,2021,97.8,92.1,100,0,10,100,93.2,96.1,46
COL1173,2022,100,96.5,100,1.1,8,100,98.0,97.5,36
COL1173,2023,99.2,93.4,100,0,9,100,99.9,99.3,41
COL1173,2024,93.7,94.3,100,0.3,9,100,93.8,91.0,254
COL1173,2025,93.3,98,100,0,10,100,94.1,100,15
COL1174,2021,81.6,63.6,78.0,8.2,15,58.9,74.7,76.1,1680
COL1174,2022,82.8,68.4,84.0,8.1,16,67.8,75.7,75.0,1508
COL1174,2023,84.8,77.2,87.3,9.0,14,69.5,83.4,76.0,1460
COL1174,2024,84.2,71.4,86.2,9.1,16,66.2,78.2,80.7,1527
COL1174,2025,83.4,75.3,94.9,5.7,15,74.4,85.1,77.2,1212
COL1175,2021,94.9,98,100,1.5,8,100,100,98.0,69
COL1175,2022,96.1,97.4,100,0,9,98.3,97.7,100,31
COL1175,2023,99.1,93.4,100,0.8,8,96.6,93.5,100,190
COL1175,2024,99.3,98,100,2.5,8,100,96.9,100,225
COL1175,2025,100,98,100,1.1,9,97.2,100,100,18
COL1176,2021,92.3,93.9,100,3.3,11,100,90.1,85.8,440
COL1176,2022,90.4,85.4,100,3.4,12,98.6,90.8,83.4,610
COL1176,2023,87.4,91.8,100,6.6,12,98.5,89.2,91.4,646
COL1176,2024,85.4,89.4,100,4.0,13,96.0,86.3,86.4,623
COL1176,2025,91.2,89.1,100,6.2,10,95.4,87.9,86.2,707
COL1177,2021,95.8,91.9,100,0.6,9,94.4,92.8,92.5,249
COL1177,2022,95.9,94.1,100,0.9,10,93.2,95.9,92.4,269
COL1177,2023,98.0,91.7,100,0,8,98.6,92.7,96.4,93
COL1177,2024,100,92.9,100,0.1,8,95.9,100,97.1,88
COL1177,2025,97.5,93.7,100,2.4,10,96.1,95.7,95.3,369
COL1178,2021,91.9,91.9,100,5.0,13,100,86.8,83.3,560
COL1178,2022,94.2,87.7,100,1.9,12,96.0,89.2,86.7,503
COL1178,2023,97.2,91.6,100,2.3,12,100,97.3,90.2,303
COL1178,2024,90.6,89.9,100,2.2,12,100,90.8,98.0,444
COL1178,2025,94.7,90.5,100,0.6,10,100,92.2,96.6,255
COL1179,2021,72.9,66.5,77.8,11.0,18,69.2,71.2,76.7,1752
COL1179,2022,75.6,65.2,81.1,9.0,19,68.2,75.0,68.4,1616
COL1179,2023,77.2,63.0,71.8,10.0,16,67.9,72.3,71.3,1767
COL1179,2024,76.2,68.6,78.6,11.8,19,66.0,71.3,75.9,1801
COL1179,2025,79.6,74.2,91.0,10.7,16,70.1,78.4,71.6,1608
COL1180,2021,74.1,69.4,79.0,11.0,18,57.6,71.4,79.9,1729
COL1180,2022,75.7,71.2,86.5,8.9,17,56.9,76.7,75.3,1615
COL1180,2023,82.8,70.3,82.5,6.3,16,65.7,83.6,81.4,1355
COL1180,2024,77.1,64.8,81.8,7.9,16,60.5,76.5,80.1,1647
COL1180,2025,80.1,69.5,86.7,9.8,16,70.3,74.9,81.9,1625
COL1181,2021,89.5,79.4,92.2,8.2,14,89.4,83.3,80.4,1061
COL1181,2022,85.0,81.8,100,3.5,13,93.3,89.5,81.4,663
COL1181,2023,86.9,85.2,100,7.1,11,88.0,83.6,84.4,975
COL1181,2024,83.0,82.7,94.7,7.4,12,96.2,83.2,88.2,982
COL1181,2025,90.7,85.1,99.9,3.4,11,98.6,88.5,89.7,578
COL1182,2021,79.9,78.2,92.3,9.9,15,78.8,80.4,79.1,1373
COL1182,2022,84.1,73.7,82.8,6.7,16,74.6,78.3,80.5,1279
COL1182,2023,79.4,69.2,84.6,9.9,14,76.1,75.6,82.3,1469
COL1182,2024,81.7,73.0,91.9,9.3,13,79.1,80.1,75.6,1398
COL1182,2025,86.7,79.9,89.3,7.7,12,83.5,82.6,80.0,1258
COL1183,2021,84.0,75.6,89.4,6.5,12,67.7,83.8,79.9,1333
COL1183,2022,90.6,78.5,88.3,3.8,11,74.3,85.8,89.7,924
COL1183,2023,85.3,77.2,92.4,8.0,12,83.1,81.3,90.1,1120
COL1183,2024,88.5,79.5,97.8,5.5,11,82.3,88.2,91.2,910
COL1183,2025,88.7,87.1,100,4.2,13,85.2,88.4,81.1,877
COL1184,2021,77.7,67.8,81.6,8.9,16,56.8,76.7,71.4,1699
COL1184,2022,75.2,59.4,76.3,11.6,19,51.3,70.4,70.2,1857
COL1184,2023,77.1,61.4,77.9,10.3,16,62.6,69.7,69.4,1785
COL1184,2024,78.6,58.7,70.1,13.8,17,54.9,68.0,69.9,1906
COL1184,2025,74.6,70.0,83.3,9.0,19,59.8,75.0,69.5,1703
COL1185,2021,81.7,72.1,84.4,7.3,16,77.8,74.8,73.6,1435
COL1185,2022,84.5,69.2,82.2,7.7,14,77.0,76.7,78.9,1441
COL1185,2023,76.4,73.3,86.9,11.0,16,70.2,74.0,77.0,1662
COL1185,2024,81.0,77.0,88.9,7.1,15,73.0,78.0,76.3,1359
COL1185,2025,78.8,66.8,75.7,9.1,15,74.9,74.1,73.1,1678
COL1186,2021,77.0,67.1,76.8,9.5,16,55.7,73.2,69.4,1745
COL1186,2022,80.2,72.5,82.3,9.0,18,65.6,74.5,77.2,1544
COL1186,2023,78.7,66.4,77.5,9.8,17,64.2,79.7,75.1,1691
COL1186,2024,82.3,72.7,82.0,8.1,17,70.3,77.8,77.9,1513
COL1186,2025,79.5,72.5,83.5,9.7,16,71.5,81.6,72.7,1612
COL1187,2021,84.2,80.6,100,7.0,11,81.1,85.1,80.4,1037
COL1187,2022,88.8,82.6,100,3.4,13,81.9,85.8,82.0,775
COL1187,2023,91.8,87.4,99.5,6.1,12,86.9,84.2,83.6,892
COL1187,2024,92.1,83.9,99.9,3.9,11,85.4,87.6,92.4,752
COL1187,2025,90.4,85.6,100,3.9,12,91.4,86.2,84.6,713
COL1188,2021,72.4,62.7,79.7,13.2,17,48.7,67.3,70.8,1896
COL1188,2022,77.8,66.4,74.4,9.4,16,57.2,73.7,68.1,1799
COL1188,2023,80.7,65.4,81.9,10.9,18,51.1,74.9,73.0,1830
COL1188,2024,77.4,60.4,77.5,12.3,16,55.2,71.1,76.0,1884
COL1188,2025,75.5,59.7,75.3,10.7,17,56.5,73.8,67.2,1853
COL1189,2021,96.5,95.9,100,0,9,94.3,100,90.7,195
COL1189,2022,99.2,96.9,100,0.2,10,91.8,98.8,94.5,101
COL1189,2023,96.0,90.7,100,0,8,93.2,100,94.5,114
COL1189,2024,92.6,89.3,100,2.1,9,91.3,92.7,95.3,417
COL1189,2025,94.1,97.5,100,2.6,8,100,94.0,91.1,348
COL1190,2021,79.0,66.2,75.5,10.3,15,70.2,73.1,75.4,1619
COL1190,2022,77.2,74.3,94.1,11.3,14,65.3,75.3,82.2,1585
COL1190,2023,84.3,70.2,89.0,9.5,16,69.4,81.2,70.9,1549
COL1190,2024,85.8,68.8,84.9,9.2,17,69.5,81.6,70.9,1569
COL1190,2025,77.9,65.0,84.5,10.4,16,65.5,74.3,77.4,1731
COL1191,2021,83.2,78.6,97.8,7.7,15,79.3,79.9,85.3,1209
COL1191,2022,84.0,82.1,99.0,5.4,15,78.6,86.2,78.4,991
COL1191,2023,88.3,76.6,90.1,4.9,15,76.2,81.9,83.5,1027
COL1191,2024,86.5,87.8,100,5.4,14,82.6,87.9,89.3,790
COL1191,2025,84.8,82.8,99.1,5.7,11,80.6,86.2,89.7,961
COL1192,2021,76.1,68.6,79.5,10.1,16,70.3,72.6,69.3,1661
COL1192,2022,73.8,70.3,81.7,10.2,15,65.1,70.7,79.0,1714
COL1192,2023,79.3,66.3,81.4,11.5,16,73.3,78.1,74.0,1687
COL1192,2024,76.0,69.5,83.5,9.3,18,64.4,75.3,69.7,1710
COL1192,2025,75.9,64.2,81.9,8.6,16,65.3,78.3,74.2,1624
COL1193,2021,86.9,77.6,87.4,8.6,13,81.5,85.3,81.4,1185
COL1193,2022,83.5,85.3,100,6.2,14,86.9,87.0,83.8,862
COL1193,2023,85.4,73.6,86.0,5.7,14,85.6,77.9,86.0,1110
COL1193,2024,89.8,81.2,90.9,6.0,15,90.9,82.2,79.5,1065
COL1193,2025,89.3,78.2,95.0,4.7,12,83.1,82.7,82.8,1058
COL1194,2021,91.6,88.3,100,4.6,9,84.3,94.3,87.4,606
COL1194,2022,90.9,83.2,95.5,5.6,11,91.6,88.1,90.5,802
COL1194,2023,91.5,85.2,100,6.2,11,84.0,88.4,83.5,946
COL1194,2024,92.4,83.0,95.6,4.7,10,83.8,92.8,91.6,730
COL1194,2025,88.5,85.7,100,4.4,13,91.1,86.1,83.7,808
COL1195,2021,88.7,76.5,93.7,7.2,13,73.2,82.6,82.5,1188
COL1195,2022,88.7,78.1,90.1,6.1,12,75.5,81.5,78.0,1177
COL1195,2023,82.5,73.0,89.7,8.2,14,72.8,84.7,84.0,1307
COL1195,2024,84.1,80.5,93.1,7.2,14,71.7,84.1,85.9,1165
COL1195,2025,84.7,74.5,94.0,6.4,15,74.7,85.7,83.0,1251
COL1196,2021,80.8,71.2,88.1,9.2,15,58.4,81.3,82.1,1552
COL1196,2022,83.0,68.6,81.7,9.8,15,68.7,80.1,77.2,1576
COL1196,2023,78.5,74.3,86.4,7.3,14,68.8,78.5,76.0,1419
COL1196,2024,84.4,74.2,86.0,7.3,16,72.1,77.3,75.7,1399
COL1196,2025,85.8,79.6,97.6,6.4,14,71.8,83.2,87.1,1244
COL1197,2021,92.4,95.2,100,1.6,12,100,88.7,92.5,199
COL1197,2022,94.2,89.8,100,4.6,9,100,89.8,88.1,461
COL1197,2023,96.5,97.6,100,0.1,11,100,96.7,92.5,105
COL1197,2024,92.0,94.7,100,2.3,9,100,90.9,95.7,350
COL1197,2025,96.5,90.5,100,3.1,11,100,94.5,88.5,475
COL1198,2021,95.7,92.5,100,3.1,8,88.8,98.7,92.0,429
COL1198,2022,98.3,94.3,100,2.5,10,100,97.8,89.4,294
COL1198,2023,94.2,90.6,100,0.8,10,98.2,93.5,95.3,330
COL1198,2024,92.2,97.1,100,0.1,9,92.0,95.5,92.6,234
COL1198,2025,95.4,94.7,100,0.8,11,90.7,99.0,91.5,393
COL1199,2021,83.6,82.9,98.2,6.4,14,80.4,87.5,88.1,906
COL1199,2022,87.0,80.8,96.2,7.6,14,78.3,83.6,80.8,1167
COL1199,2023,85.4,81.7,95.4,6.5,10,85.6,88.3,81.3,1007
COL1199,2024,86.6,87.3,100,2.9,10,77.2,91.7,80.5,844
COL1199,2025,91.1,88.1,100,6.7,14,86.3,85.7,82.5,925
COL1200,2021,87.7,93.1,100,3.3,9,97.3,88.8,92.5,472
COL1200,2022,89.7,89.3,100,5.5,10,96.4,92.1,90.3,658
COL1200,2023,92.8,84.6,100,5.4,10,95.7,91.0,86.8,653
COL1200,2024,88.7,86.0,100,1.8,9,100,88.9,92.3,403
COL1200,2025,88.5,88.2,100,5.7,12,97.8,90.9,93.3,724
COL1201,2021,78.7,74.4,94.0,9.9,16,68.2,74.2,75.0,1558
COL1201,2022,81.3,71.2,89.0,9.4,16,71.6,77.4,71.1,1527
COL1201,2023,79.5,71.5,86.7,9.6,18,74.1,69.9,71.0,1553
COL1201,2024,81.5,65.3,84.0,8.4,19,65.7,77.1,69.4,1628
COL1201,2025,76.2,65.4,73.9,12.7,19,65.1,73.9,72.3,1829
COL1202,2021,77.5,69.3,83.5,7.9,13,73.6,76.5,77.6,1430
COL1202,2022,82.3,69.2,87.1,8.1,15,67.2,78.3,85.7,1476
COL1202,2023,80.3,72.6,93.1,6.1,17,71.4,83.9,73.8,1319
COL1202,2024,79.0,74.5,92.0,9.5,14,69.9,78.4,73.3,1531
COL1202,2025,87.4,72.5,87.1,8.0,13,69.3,83.0,81.8,1413
COL1203,2021,82.2,82.0,97.0,7.2,14,82.1,83.4,84.0,1106
COL1203,2022,84.6,77.4,97.8,8.0,16,78.5,80.7,86.7,1222
COL1203,2023,85.7,79.0,97.3,7.7,14,78.5,85.9,79.0,1224
COL1203,2024,87.1,76.7,94.7,6.4,12,85.9,80.3,79.3,1196
COL1203,2025,89.1,78.3,94.1,4.4,14,82.7,86.0,78.7,1087
COL1204,2021,81.8,75.2,94.6,6.7,14,74.8,81.9,84.9,1156
COL1204,2022,90.0,79.9,92.2,5.4,13,75.5,87.6,86.3,1020
COL1204,2023,92.5,81.7,96.9,3.6,12,75.6,90.1,81.6,877
COL1204,2024,88.1,80.8,100,5.1,12,83.0,83.9,83.2,914
COL1204,2025,89.7,82.8,98.0,4.0,13,84.9,88.4,85.2,847
COL1205,2021,89.0,82.0,100,3.6,11,83.5,90.4,84.8,809
COL1205,2022,91.4,92.1,100,4.2,10,82.8,91.9,85.5,664
COL1205,2023,94.3,86.9,100,1.4,10,82.6,91.9,95.1,533
COL1205,2024,89.5,87.2,100,3.1,9,85.8,93.0,84.5,686
COL1205,2025,96.6,90.2,100,3.0,10,83.4,95.0,86.1,626
COL1206,2021,94.5,89.1,100,4.3,9,100,92.1,85.6,476
COL1206,2022,91.0,88.3,99.9,2.6,11,100,88.1,88.2,423
COL1206,2023,89.9,90.4,100,5.2,11,100,89.4,93.1,517
COL1206,2024,94.9,95.0,100,0.4,9,100,95.9,98.8,103
COL1206,2025,98.3,98.0,100,0,9,100,99.8,90.6,124
COL1207,2021,76.7,62.8,80.3,9.1,17,58.9,76.7,78.2,1726
COL1207,2022,78.3,63.6,74.7,9.6,18,61.3,72.2,78.5,1687
COL1207,2023,78.6,63.5,80.8,8.2,17,55.7,79.3,74.9,1659
COL1207,2024,78.4,60.0,68.2,10.3,15,55.1,70.3,79.0,1852
COL1207,2025,80.2,69.0,87.2,10.8,17,66.0,71.7,79.0,1641
COL1208,2021,77.3,60.8,79.5,10.6,19,53.5,73.7,70.6,1810
COL1208,2022,77.1,65.8,76.0,11.4,18,51.8,77.6,76.2,1778
COL1208,2023,78.3,59.7,70.6,12.8,17,51.6,73.9,68.9,1905
COL1208,2024,75.9,68.0,83.7,10.2,18,59.8,72.0,70.5,1784
COL1208,2025,74.5,65.6,74.7,11.9,17,57.1,70.8,64.6,1875
COL1209,2021,79.0,66.0,84.2,10.7,18,69.1,72.9,69.8,1638
COL1209,2022,73.7,69.0,77.1,10.2,16,61.1,73.2,75.0,1713
COL1209,2023,72.7,59.5,75.5,13.6,17,63.3,71.5,74.1,1893
COL1209,2024,78.8,62.1,81.1,11.4,18,60.0,70.3,76.2,1814
COL1209,2025,80.4,65.1,82.0,10.8,19,63.1,76.4,70.0,1738
COL1210,2021,94.2,93.2,100,0.4,8,92.6,91.4,98.7,183
COL1210,2022,100,96.8,100,0.4,8,100,100,94.5,43
