college_id,branch,district,year,applications,sanctioned_seats,filled_seats,vacant_seats,cutoff_percentile,placement_rate,graduation_rate,filled_seats_next_year
COL1190,Diploma in Civil Engineering,Thane,2022,101,50,37,13,59.13,74.3,94.1,37
COL1190,Diploma in Civil Engineering,Thane,2023,104,50,37,13,63.3,70.2,89.0,40
COL1190,Diploma in Civil Engineering,Thane,2024,112,50,40,10,63.06,68.8,84.9,46
COL1191,B.Sc Nursing,Mumbai Suburban,2021,120,50,38,12,63.6,78.6,97.8,37
COL1191,B.Sc Nursing,Mumbai Suburban,2022,115,50,37,13,65.02,82.1,99.0,48
COL1191,B.Sc Nursing,Mumbai Suburban,2023,151,60,48,12,67.18,76.6,90.1,41
COL1191,B.Sc Nursing,Mumbai Suburban,2024,131,50,41,9,64.37,87.8,100.0,52
COL1192,B.Pharm,Dharashiv,2021,77,50,33,17,65.64,68.6,79.5,35
COL1192,B.Pharm,Dharashiv,2022,81,50,35,15,64.09,70.3,81.7,36
COL1192,B.Pharm,Dharashiv,2023,86,50,36,14,61.62,66.3,81.4,43
COL1192,B.Pharm,Dharashiv,2024,109,60,43,17,62.66,69.5,83.5,28
COL1193,B.Arch,Latur,2021,116,50,39,11,79.34,77.6,87.4,36
COL1193,B.Arch,Latur,2022,101,50,36,14,75.93,85.3,100.0,38
COL1193,B.Arch,Latur,2023,113,50,38,12,80.84,73.6,86.0,45
COL1193,B.Arch,Latur,2024,142,60,45,15,77.86,81.2,90.9,50
COL1194,BCom,Bhandara,2021,555,200,159,41,60.33,88.3,100.0,163
COL1194,BCom,Bhandara,2022,558,200,163,37,62.19,83.2,95.5,170
COL1194,BCom,Bhandara,2023,616,200,170,30,63.7,85.2,100.0,196
COL1194,BCom,Bhandara,2024,706,220,196,24,63.73,83.0,95.6,171
COL1195,GNM,Nashik,2021,110,50,37,13,66.15,76.5,93.7,40
COL1195,GNM,Nashik,2022,122,50,40,10,63.37,78.1,90.1,39
COL1195,GNM,Nashik,2023,121,50,39,11,65.5,73.0,89.7,41
COL1195,GNM,Nashik,2024,137,50,41,9,66.81,80.5,93.1,39
COL1196,B.Sc Nursing,Wardha,2021,89,50,37,13,55.27,71.2,88.1,37
COL1196,B.Sc Nursing,Wardha,2022,91,50,37,13,57.18,68.6,81.7,38
COL1196,B.Sc Nursing,Wardha,2023,94,50,38,12,56.19,74.3,86.4,38
COL1196,B.Sc Nursing,Wardha,2024,102,50,38,12,60.32,74.2,86.0,46
COL1197,BE Computer Engineering,Kolhapur,2021,164,60,48,12,92.07,95.2,100.0,48
COL1197,BE Computer Engineering,Kolhapur,2022,170,60,48,12,92.06,89.8,100.0,52
COL1197,BE Computer Engineering,Kolhapur,2023,178,60,52,8,92.91,97.6,100.0,56
COL1197,BE Computer Engineering,Kolhapur,2024,202,70,56,14,89.86,94.7,100.0,41
COL1198,BA,Sindhudurg,2021,680,210,177,33,67.5,92.5,100.0,184
COL1198,BA,Sindhudurg,2022,724,210,184,26,66.63,94.3,100.0,173
COL1198,BA,Sindhudurg,2023,678,190,173,17,69.11,90.6,100.0,211
COL1198,BA,Sindhudurg,2024,880,230,211,19,65.01,97.1,100.0,213
COL1199,BSc,Hingoli,2021,879,310,253,57,63.83,82.9,98.2,246
COL1199,BSc,Hingoli,2022,910,300,246,54,61.35,80.8,96.2,261
COL1199,BSc,Hingoli,2023,996,300,261,39,61.42,81.7,95.4,261
COL1199,BSc,Hingoli,2024,1025,320,261,59,63.05,87.3,100.0,315
COL1200,BE Computer Engineering,Nagpur,2021,422,140,113,27,97.28,93.1,100.0,127
COL1200,BE Computer Engineering,Nagpur,2022,508,150,127,23,98.34,89.3,100.0,132
COL1200,BE Computer Engineering,Nagpur,2023,533,150,132,18,98.55,84.6,100.0,124
COL1200,BE Computer Engineering,Nagpur,2024,495,140,124,16,99.95,86.0,100.0,148
COL1201,D.Pharm,Chhatrapati Sambhajinagar,2021,48,50,29,21,51.97,74.4,94.0,30
COL1201,D.Pharm,Chhatrapati Sambhajinagar,2022,55,50,30,20,53.7,71.2,89.0,33
COL1201,D.Pharm,Chhatrapati Sambhajinagar,2023,61,50,33,17,51.46,71.5,86.7,33
COL1201,D.Pharm,Chhatrapati Sambhajinagar,2024,55,50,33,17,50.68,65.3,84.0,31
COL1202,BSc,Pune,2021,262,200,125,75,41.81,69.3,83.5,134
COL1202,BSc,Pune,2022,303,210,134,76,46.07,69.2,87.1,127
COL1202,BSc,Pune,2023,277,190,127,63,44.93,72.6,93.1,129
COL1202,BSc,Pune,2024,298,190,129,61,44.65,74.5,92.0,146
COL1203,BE Mechanical Engineering,Beed,2021,97,50,37,13,76.44,82.0,97.0,36
COL1203,BE Mechanical Engineering,Beed,2022,100,50,36,14,80.16,77.4,97.8,34
COL1203,BE Mechanical Engineering,Beed,2023,91,50,34,16,80.88,79.0,97.3,35
COL1203,BE Mechanical Engineering,Beed,2024,96,50,35,15,78.85,76.7,94.7,36
COL1204,BSc,Mumbai Suburban,2021,655,280,219,61,58.63,75.2,94.6,230
COL1204,BSc,Mumbai Suburban,2022,757,280,230,50,56.62,79.9,92.2,229
COL1204,BSc,Mumbai Suburban,2023,734,310,229,81,57.23,81.7,96.9,245
COL1204,BSc,Mumbai Suburban,2024,787,290,245,45,59.11,80.8,100.0,235
COL1205,B.Sc Nursing,Akola,2021,214,80,63,17,71.83,82.0,100.0,69
COL1205,B.Sc Nursing,Akola,2022,248,80,69,11,69.15,92.1,100.0,79
COL1205,B.Sc Nursing,Akola,2023,298,90,79,11,68.0,86.9,100.0,68
COL1205,B.Sc Nursing,Akola,2024,249,80,68,12,69.59,87.2,100.0,72
COL1206,BSc Physics,Mumbai City,2021,444,150,128,22,69.29,89.1,100.0,131
COL1206,BSc Physics,Mumbai City,2022,482,150,131,19,65.82,88.3,99.9,123
COL1206,BSc Physics,Mumbai City,2023,462,140,123,17,70.2,90.4,100.0,130
COL1206,BSc Physics,Mumbai City,2024,499,160,130,30,69.71,95.0,100.0,155
COL1207,Diploma in Civil Engineering,Pune,2021,142,80,53,27,59.37,62.8,80.3,58
COL1207,Diploma in Civil Engineering,Pune,2022,152,80,58,22,56.99,63.6,74.7,68
COL1207,Diploma in Civil Engineering,Pune,2023,192,90,68,22,57.21,63.5,80.8,68
COL1207,Diploma in Civil Engineering,Pune,2024,194,90,68,22,59.08,60.0,68.2,51
COL1208,Diploma in Computer Engineering,Parbhani,2021,76,50,32,18,50.24,60.8,79.5,32
COL1208,Diploma in Computer Engineering,Parbhani,2022,71,50,32,18,52.36,65.8,76.0,35
COL1208,Diploma in Computer Engineering,Parbhani,2023,86,50,35,15,55.17,59.7,70.6,29
COL1208,Diploma in Computer Engineering,Parbhani,2024,69,40,29,11,51.44,68.0,83.7,42
COL1209,BE Electronics & Telecommunication,Chhatrapati Sambhajinagar,2021,131,80,53,27,75.9,66.0,84.2,53
COL1209,BE Electronics & Telecommunication,Chhatrapati Sambhajinagar,2022,121,80,53,27,75.33,69.0,77.1,58
COL1209,BE Electronics & Telecommunication,Chhatrapati Sambhajinagar,2023,136,80,58,22,77.0,59.5,75.5,53
COL1209,BE Electronics & Telecommunication,Chhatrapati Sambhajinagar,2024,127,80,53,27,74.11,62.1,81.1,62
COL1210,BA History,Nagpur,2021,506,150,126,24,62.32,93.2,100.0,136
COL1210,BA History,Nagpur,2022,557,150,136,14,61.32,96.8,100.0,139
COL1210,BA History,Nagpur,2023,600,160,139,21,64.32,90.6,100.0,145
COL1210,BA History,Nagpur,2024,642,160,145,15,65.35,90.4,100.0,151
COL1211,BSc,Jalgaon,2021,264,100,80,20,60.88,86.9,100.0,81
COL1211,BSc,Jalgaon,2022,273,100,81,19,59.44,84.8,100.0,81
COL1211,BSc,Jalgaon,2023,293,100,81,19,60.32,80.8,91.7,79
COL1211,BSc,Jalgaon,2024,286,100,79,21,58.89,80.7,97.2,97
COL1212,B.Pharm,Kolhapur,2021,103,50,35,15,70.21,74.6,90.6,36
COL1212,B.Pharm,Kolhapur,2022,101,50,36,14,70.4,70.8,82.5,39
COL1212,B.Pharm,Kolhapur,2023,120,50,39,11,70.39,76.1,85.3,38
COL1212,B.Pharm,Kolhapur,2024,115,50,38,12,72.25,80.9,100.0,30
COL1213,Diploma in Mechanical Engineering,Nashik,2021,210,80,64,16,68.89,82.2,100.0,64
COL1213,Diploma in Mechanical Engineering,Nashik,2022,209,80,64,16,65.9,79.6,88.5,60
COL1213,Diploma in Mechanical Engineering,Nashik,2023,200,70,60,10,66.45,85.3,96.8,64
COL1213,Diploma in Mechanical Engineering,Nashik,2024,221,80,64,16,67.99,80.3,94.8,70
COL1214,BSc Physics,Chandrapur,2021,153,80,60,20,53.86,76.4,95.3,58
COL1214,BSc Physics,Chandrapur,2022,144,80,58,22,52.43,79.4,92.2,58
COL1214,BSc Physics,Chandrapur,2023,153,80,58,22,56.49,83.1,95.3,51
COL1214,BSc Physics,Chandrapur,2024,134,70,51,19,56.6,83.5,92.2,52
COL1215,BE Electrical Engineering,Akola,2021,176,50,43,7,97.6,95.7,100.0,47
COL1215,BE Electrical Engineering,Akola,2022,205,50,47,3,99.95,95.1,100.0,43
COL1215,BE Electrical Engineering,Akola,2023,182,50,43,7,99.95,97.3,100.0,57
COL1215,BE Electrical Engineering,Akola,2024,246,60,57,3,98.08,93.4,100.0,38
COL1216,BA,Ahmednagar,2021,1548,520,431,89,63.27,86.0,100.0,436
COL1216,BA,Ahmednagar,2022,1523,550,436,114,61.12,86.9,100.0,503
COL1216,BA,Ahmednagar,2023,1877,570,503,67,64.01,89.3,100.0,464
COL1216,BA,Ahmednagar,2024,1744,570,464,106,63.84,90.4,100.0,438
COL1217,BBA,Sangli,2021,84,50,36,14,63.73,62.9,78.1,36
COL1217,BBA,Sangli,2022,85,50,36,14,64.07,56.9,67.7,36
COL1217,BBA,Sangli,2023,87,50,36,14,61.02,59.2,76.0,37
COL1217,BBA,Sangli,2024,86,50,37,13,63.78,61.5,75.6,35
COL1218,B.Sc Agriculture,Ahmednagar,2021,301,90,81,9,79.02,98.0,100.0,78
COL1218,B.Sc Agriculture,Ahmednagar,2022,313,90,78,12,75.88,93.4,100.0,75
COL1218,B.Sc Agriculture,Ahmednagar,2023,296,90,75,15,79.8,92.9,100.0,72
COL1218,B.Sc Agriculture,Ahmednagar,2024,282,80,72,8,76.97,89.4,100.0,91
COL1219,Diploma in Computer Engineering,Mumbai City,2021,200,50,44,6,79.42,97.7,100.0,49
COL1219,Diploma in Computer Engineering,Mumbai City,2022,220,50,49,1,77.27,98.0,100.0,50
COL1219,Diploma in Computer Engineering,Mumbai City,2023,240,50,50,0,77.16,98.0,100.0,50
COL1219,Diploma in Computer Engineering,Mumbai City,2024,234,50,50,0,79.42,90.5,100.0,49
COL1220,BBA,Thane,2021,265,100,79,21,82.09,86.0,100.0,80
COL1220,BBA,Thane,2022,278,100,80,20,79.78,88.5,100.0,84
COL1220,BBA,Thane,2023,302,100,84,16,84.01,87.2,97.8,75
COL1220,BBA,Thane,2024,265,90,75,15,80.56,89.9,100.0,84
COL1221,BCom,Mumbai City,2021,1133,410,335,75,61.4,79.4,97.6,360
COL1221,BCom,Mumbai City,2022,1301,420,360,60,61.4,86.5,100.0,316
COL1221,BCom,Mumbai City,2023,1168,400,316,84,63.99,84.0,100.0,308
COL1221,BCom,Mumbai City,2024,1099,370,308,62,59.75,78.3,91.6,329
COL1222,BCom,Mumbai City,2021,444,150,125,25,67.56,78.1,96.4,129
COL1222,BCom,Mumbai City,2022,505,160,129,31,66.34,80.8,100.0,137
COL1222,BCom,Mumbai City,2023,541,160,137,23,66.28,82.1,92.2,163
COL1222,BCom,Mumbai City,2024,616,180,163,17,66.39,84.5,99.2,118
COL1223,BA,Pune,2021,821,280,232,48,62.75,96.7,100.0,241
COL1223,BA,Pune,2022,928,290,241,49,66.87,89.4,100.0,249
COL1223,BA,Pune,2023,923,280,249,31,63.28,98.0,100.0,230
COL1223,BA,Pune,2024,860,280,230,50,67.68,96.0,100.0,247
COL1224,BE Mechanical Engineering,Washim,2021,708,200,170,30,99.49,92.6,100.0,177
COL1224,BE Mechanical Engineering,Washim,2022,769,200,177,23,97.43,98.0,100.0,190
COL1224,BE Mechanical Engineering,Washim,2023,858,200,190,10,98.72,95.7,100.0,225
COL1224,BE Mechanical Engineering,Washim,2024,1002,230,225,5,99.95,94.9,100.0,190
COL1225,BBA,Sangli,2021,147,80,55,25,66.33,66.7,74.6,59
COL1225,BBA,Sangli,2022,147,80,59,21,64.29,70.3,80.3,66
COL1225,BBA,Sangli,2023,185,90,66,24,67.82,63.5,76.3,69
COL1225,BBA,Sangli,2024,187,90,69,21,67.58,71.4,82.9,50
COL1226,BE Electrical Engineering,Washim,2021,212,60,51,9,98.92,96.9,100.0,53
COL1226,BE Electrical Engineering,Washim,2022,220,60,53,7,97.71,95.6,100.0,54
COL1226,BE Electrical Engineering,Washim,2023,232,60,54,6,99.95,96.5,100.0,62
COL1226,BE Electrical Engineering,Washim,2024,280,70,62,8,99.95,93.8,100.0,68
COL1227,BA,Ratnagiri,2021,863,410,315,95,54.85,74.3,88.8,280
COL1227,BA,Ratnagiri,2022,796,400,280,120,52.77,79.1,96.4,310
COL1227,BA,Ratnagiri,2023,967,430,310,120,53.92,78.0,94.9,328
COL1227,BA,Ratnagiri,2024,1000,450,328,122,56.22,78.8,92.3,288
COL1228,B.Ed,Wardha,2021,137,40,34,6,80.22,88.9,100.0,37
COL1228,B.Ed,Wardha,2022,154,40,37,3,81.09,87.5,100.0,37
COL1228,B.Ed,Wardha,2023,159,40,37,3,81.69,91.3,100.0,48
COL1228,B.Ed,Wardha,2024,211,50,48,2,79.06,93.5,100.0,49
COL1229,BE Mechanical Engineering,Ahmednagar,2021,83,60,38,22,69.19,63.1,74.6,39
COL1229,BE Mechanical Engineering,Ahmednagar,2022,91,60,39,21,72.99,68.8,76.6,43
COL1229,BE Mechanical Engineering,Ahmednagar,2023,96,60,43,17,71.19,71.0,89.4,45
COL1229,BE Mechanical Engineering,Ahmednagar,2024,101,70,45,25,74.21,69.3,80.1,34
COL1230,BCom,Jalna,2021,611,220,174,46,63.33,86.3,100.0,176
COL1230,BCom,Jalna,2022,654,220,176,44,62.19,82.9,100.0,179
COL1230,BCom,Jalna,2023,646,210,179,31,62.26,89.5,100.0,199
COL1230,BCom,Jalna,2024,740,240,199,41,64.17,94.8,100.0,191
COL1231,BE Computer Engineering,Jalgaon,2021,224,80,65,15,93.4,88.6,100.0,65
COL1231,BE Computer Engineering,Jalgaon,2022,233,80,65,15,95.13,92.7,100.0,71
COL1231,BE Computer Engineering,Jalgaon,2023,251,80,71,9,95.41,93.1,100.0,59
COL1231,BE Computer Engineering,Jalgaon,2024,213,70,59,11,92.16,87.8,100.0,79
COL1232,B.Tech Agricultural Engineering,Thane,2021,105,50,37,13,59.37,74.3,86.6,38
COL1232,B.Tech Agricultural Engineering,Thane,2022,103,50,38,12,63.89,79.0,98.9,36
COL1232,B.Tech Agricultural Engineering,Thane,2023,97,50,36,14,61.55,76.7,90.4,39
COL1232,B.Tech Agricultural Engineering,Thane,2024,108,50,39,11,59.9,76.1,89.6,37
COL1233,BE Computer Engineering,Thane,2021,134,70,52,18,78.98,76.1,90.1,51
COL1233,BE Computer Engineering,Thane,2022,128,70,51,19,78.63,76.4,91.5,61
COL1233,BE Computer Engineering,Thane,2023,170,80,61,19,78.3,78.7,97.8,54
COL1233,BE Computer Engineering,Thane,2024,141,70,54,16,80.61,76.5,91.7,55
COL1234,B.Ed,Buldhana,2021,137,40,36,4,79.96,86.1,100.0,32
COL1234,B.Ed,Buldhana,2022,123,40,32,8,78.46,89.7,100.0,36
COL1234,B.Ed,Buldhana,2023,138,40,36,4,80.71,88.8,100.0,37
COL1234,B.Ed,Buldhana,2024,154,40,37,3,80.99,90.1,100.0,36
COL1235,B.Ed,Latur,2021,346,80,76,4,82.09,98.0,100.0,79
COL1235,B.Ed,Latur,2022,352,80,79,1,80.17,96.3,100.0,67
COL1235,B.Ed,Latur,2023,317,70,67,3,79.76,98.0,100.0,77
COL1235,B.Ed,Latur,2024,353,80,77,3,80.88,97.7,100.0,86
COL1236,BA English,Ratnagiri,2021,547,210,172,38,51.08,81.8,100.0,171
COL1236,BA English,Ratnagiri,2022,583,210,171,39,54.96,85.4,100.0,180
COL1236,BA English,Ratnagiri,2023,585,230,180,50,56.04,76.9,89.7,207
COL1236,BA English,Ratnagiri,2024,695,240,207,33,55.39,80.6,97.2,187
COL1237,BA History,Kolhapur,2021,165,100,66,34,44.99,67.9,85.3,75
COL1237,BA History,Kolhapur,2022,205,100,75,25,46.76,69.4,87.6,76
COL1237,BA History,Kolhapur,2023,213,110,76,34,48.13,64.1,76.0,76
COL1237,BA History,Kolhapur,2024,207,110,76,34,44.64,65.4,84.0,66
COL1238,Diploma in Civil Engineering,Ratnagiri,2021,121,50,38,12,67.0,78.1,97.3,39
COL1238,Diploma in Civil Engineering,Ratnagiri,2022,124,50,39,11,63.42,87.3,100.0,41
COL1238,Diploma in Civil Engineering,Ratnagiri,2023,128,50,41,9,67.49,79.5,92.7,42
COL1238,Diploma in Civil Engineering,Ratnagiri,2024,140,50,42,8,67.7,81.8,91.6,33
COL1239,BA,Mumbai Suburban,2021,564,210,165,45,62.9,91.2,100.0,176
COL1239,BA,Mumbai Suburban,2022,600,210,176,34,63.32,90.8,100.0,175
COL1239,BA,Mumbai Suburban,2023,648,200,175,25,62.31,94.2,100.0,212
COL1239,BA,Mumbai Suburban,2024,776,240,212,28,60.75,87.3,100.0,179
COL1240,BSc,Nashik,2021,236,110,86,24,51.94,70.9,81.9,86
COL1240,BSc,Nashik,2022,265,110,86,24,53.56,73.5,92.6,87
COL1240,BSc,Nashik,2023,253,110,87,23,53.02,73.9,82.2,84
COL1240,BSc,Nashik,2024,248,110,84,26,53.48,71.3,80.8,88
COL1241,Diploma in Computer Engineering,Satara,2021,394,110,95,15,77.18,82.0,95.5,92
COL1241,Diploma in Computer Engineering,Satara,2022,364,110,92,18,77.25,83.0,100.0,109
COL1241,Diploma in Computer Engineering,Satara,2023,457,120,109,11,77.69,82.2,100.0,122
COL1241,Diploma in Computer Engineering,Satara,2024,505,130,122,8,81.04,85.9,100.0,132
COL1242,BCom,Nanded,2021,144,100,62,38,45.98,65.3,83.0,70
COL1242,BCom,Nanded,2022,157,100,70,30,45.86,61.2,80.1,71
COL1242,BCom,Nanded,2023,166,100,71,29,47.88,66.7,82.1,65
COL1242,BCom,Nanded,2024,159,90,65,25,47.17,62.8,77.5,77
COL1243,LLB,Latur,2021,305,100,83,17,87.93,93.2,100.0,87
COL1243,LLB,Latur,2022,341,100,87,13,85.61,98.0,100.0,79
COL1243,LLB,Latur,2023,322,90,79,11,86.6,89.4,100.0,102
COL1243,LLB,Latur,2024,415,110,102,8,86.64,92.9,100.0,86
COL1244,B.Pharm,Wardha,2021,109,50,36,14,69.8,80.8,92.4,40
COL1244,B.Pharm,Wardha,2022,120,50,40,10,70.08,82.0,100.0,39
COL1244,B.Pharm,Wardha,2023,112,50,39,11,72.52,82.4,99.2,39
COL1244,B.Pharm,Wardha,2024,122,50,39,11,70.87,92.4,100.0,37
COL1245,B.Sc Nursing,Nashik,2021,195,80,59,21,68.5,75.7,85.4,63
COL1245,B.Sc Nursing,Nashik,2022,215,80,63,17,67.4,72.9,93.2,66
COL1245,B.Sc Nursing,Nashik,2023,231,80,66,14,67.8,83.0,96.0,68
COL1245,B.Sc Nursing,Nashik,2024,222,80,68,12,65.78,74.0,85.4,56
COL1246,B.Pharm,Mumbai City,2021,43,50,30,20,51.77,61.2,72.0,28
COL1246,B.Pharm,Mumbai City,2022,45,50,28,22,48.55,61.3,76.1,31
COL1246,B.Pharm,Mumbai City,2023,48,50,31,19,48.8,53.6,71.4,38
COL1246,B.Pharm,Mumbai City,2024,65,60,38,22,48.51,54.0,61.8,32
COL1247,Diploma in Computer Engineering,Palghar,2021,359,100,86,14,78.75,90.9,100.0,91
COL1247,Diploma in Computer Engineering,Palghar,2022,391,100,91,9,80.4,90.2,100.0,103
COL1247,Diploma in Computer Engineering,Palghar,2023,453,110,103,7,77.59,92.4,100.0,97
COL1247,Diploma in Computer Engineering,Palghar,2024,424,100,97,3,76.86,96.3,100.0,119
COL1248,BCom,Nanded,2021,412,230,161,69,50.58,67.1,77.0,170
COL1248,BCom,Nanded,2022,429,240,170,70,51.38,75.3,93.8,165
COL1248,BCom,Nanded,2023,423,220,165,55,48.78,66.9,82.6,186
COL1248,BCom,Nanded,2024,511,250,186,64,49.51,67.3,78.8,147
COL1249,BSc Mathematics,Mumbai Suburban,2021,476,150,125,25,69.5,97.9,100.0,135
COL1249,BSc Mathematics,Mumbai Suburban,2022,543,150,135,15,70.9,94.0,100.0,135
COL1249,BSc Mathematics,Mumbai Suburban,2023,534,160,135,25,72.55,91.5,100.0,144
COL1249,BSc Mathematics,Mumbai Suburban,2024,598,160,144,16,71.39,98.0,100.0,148
COL1250,LLB,Pune,2021,199,80,64,16,77.93,81.7,92.7,64
COL1250,LLB,Pune,2022,218,80,64,16,75.17,73.7,83.1,65
COL1250,LLB,Pune,2023,218,80,65,15,76.52,71.7,82.8,62
COL1250,LLB,Pune,2024,216,80,62,18,74.94,77.0,95.3,70
COL1251,BA,Kolhapur,2021,308,110,90,20,60.69,89.4,100.0,94
COL1251,BA,Kolhapur,2022,325,110,94,16,60.08,86.4,100.0,89
COL1251,BA,Kolhapur,2023,311,110,89,21,60.22,82.6,94.4,81
COL1251,BA,Kolhapur,2024,285,100,81,19,62.36,81.6,93.1,81
COL1252,D.Ed,Solapur,2021,132,40,35,5,75.86,93.4,100.0,33
COL1252,D.Ed,Solapur,2022,123,40,33,7,76.57,93.3,100.0,37
COL1252,D.Ed,Solapur,2023,142,40,37,3,80.8,95.4,100.0,34
COL1252,D.Ed,Solapur,2024,137,40,34,6,78.27,98.0,100.0,44
COL1253,B.Ed,Mumbai City,2021,243,80,69,11,73.33,89.1,100.0,64
COL1253,B.Ed,Mumbai City,2022,220,80,64,16,71.99,89.1,100.0,72
COL1253,B.Ed,Mumbai City,2023,258,90,72,18,74.07,89.8,100.0,69
COL1253,B.Ed,Mumbai City,2024,248,80,69,11,74.67,95.1,100.0,69
COL1254,BCom,Kolhapur,2021,257,120,89,31,54.54,72.1,83.2,104
COL1254,BCom,Kolhapur,2022,305,130,104,26,52.81,73.0,90.0,87
COL1254,BCom,Kolhapur,2023,273,110,87,23,55.38,71.7,90.9,98
COL1254,BCom,Kolhapur,2024,301,120,98,22,53.96,74.0,92.9,93
COL1255,BSc,Thane,2021,463,360,223,137,42.97,65.2,74.0,222
COL1255,BSc,Thane,2022,440,350,222,128,42.33,60.5,71.9,263
COL1255,BSc,Thane,2023,551,390,263,127,42.43,64.1,71.9,250
COL1255,BSc,Thane,2024,581,360,250,110,42.63,66.6,79.2,249
COL1256,LLB,Gadchiroli,2021,276,80,72,8,88.81,98.0,100.0,69
COL1256,LLB,Gadchiroli,2022,274,80,69,11,89.06,97.1,100.0,69
COL1256,LLB,Gadchiroli,2023,271,80,69,11,89.66,92.8,100.0,84
COL1256,LLB,Gadchiroli,2024,344,90,84,6,85.34,98.0,100.0,66
COL1257,BCom,Pune,2021,412,210,146,64,52.25,69.2,82.1,163
COL1257,BCom,Pune,2022,470,210,163,47,51.87,75.4,93.6,167
COL1257,BCom,Pune,2023,497,220,167,53,54.96,76.1,88.9,169
COL1257,BCom,Pune,2024,515,220,169,51,55.62,78.4,95.2,187
COL1258,BA LLB,Ahmednagar,2021,273,100,81,19,79.41,81.2,100.0,86
COL1258,BA LLB,Ahmednagar,2022,307,100,86,14,83.87,82.7,97.7,89
COL1258,BA LLB,Ahmednagar,2023,331,110,89,21,81.7,78.8,99.4,106
COL1258,BA LLB,Ahmednagar,2024,403,120,106,14,83.58,86.2,100.0,103
COL1259,BSc,Pune,2021,1343,410,346,64,66.35,84.5,95.4,386
COL1259,BSc,Pune,2022,1502,430,386,44,68.85,84.8,100.0,385
COL1259,BSc,Pune,2023,1597,430,385,45,66.8,87.0,100.0,393
COL1259,BSc,Pune,2024,1646,440,393,47,67.17,86.0,97.5,406
COL1260,BCom,Nagpur,2021,322,200,132,68,43.82,62.1,74.0,133
COL1260,BCom,Nagpur,2022,296,200,133,67,48.26,65.0,73.1,142
COL1260,BCom,Nagpur,2023,343,210,142,68,47.21,67.3,85.5,126
COL1260,BCom,Nagpur,2024,320,190,126,64,47.66,68.3,76.5,162
COL1261,MBA,Solapur,2021,152,50,42,8,84.41,85.6,100.0,40
COL1261,MBA,Solapur,2022,148,50,40,10,83.29,83.4,97.0,42
COL1261,MBA,Solapur,2023,156,50,42,8,83.33,86.6,100.0,41
COL1261,MBA,Solapur,2024,156,50,41,9,82.39,79.9,96.7,51
COL1262,BCom,Kolhapur,2021,299,170,117,53,51.24,72.8,83.8,120
COL1262,BCom,Kolhapur,2022,326,170,120,50,50.68,68.2,81.3,111
COL1262,BCom,Kolhapur,2023,302,160,111,49,50.28,68.6,84.6,130
COL1262,BCom,Kolhapur,2024,353,170,130,40,54.48,66.8,80.7,133
COL1263,BA Economics,Beed,2021,324,160,120,40,46.14,69.6,86.2,111
COL1263,BA Economics,Beed,2022,305,150,111,39,46.81,80.6,96.7,124
COL1263,BA Economics,Beed,2023,344,170,124,46,50.76,78.8,91.3,124
COL1263,BA Economics,Beed,2024,359,160,124,36,48.66,82.0,100.0,114
COL1264,BA LLB,Ahmednagar,2021,336,100,87,13,89.61,97.8,100.0,87
COL1264,BA LLB,Ahmednagar,2022,337,100,87,13,89.26,89.3,100.0,99
COL1264,BA LLB,Ahmednagar,2023,395,110,99,11,91.02,87.9,98.2,104
COL1264,BA LLB,Ahmednagar,2024,443,110,104,6,86.44,83.3,100.0,105
COL1265,BCom,Nanded,2021,323,110,92,18,60.16,81.4,100.0,94
COL1265,BCom,Nanded,2022,321,110,94,16,61.96,81.7,91.6,80
COL1265,BCom,Nanded,2023,281,100,80,20,63.68,82.7,93.1,98
COL1265,BCom,Nanded,2024,361,120,98,22,61.56,80.4,95.0,90
COL1266,BE Electronics & Telecommunication,Pune,2021,228,90,71,19,89.7,93.5,100.0,75
COL1266,BE Electronics & Telecommunication,Pune,2022,238,90,75,15,90.72,86.4,97.9,71
COL1266,BE Electronics & Telecommunication,Pune,2023,232,90,71,19,87.45,91.1,100.0,61
COL1266,BE Electronics & Telecommunication,Pune,2024,216,80,61,19,88.15,94.4,100.0,80
COL1267,BCom,Akola,2021,322,190,137,53,49.9,64.9,74.6,136
COL1267,BCom,Akola,2022,329,200,136,64,52.3,69.6,84.0,124
COL1267,BCom,Akola,2023,325,180,124,56,52.95,63.7,76.1,146
COL1267,BCom,Akola,2024,398,210,146,64,50.79,71.8,79.7,169
COL1268,BE Mechanical Engineering,Raigad,2021,209,120,85,35,78.75,74.0,90.8,91
COL1268,BE Mechanical Engineering,Raigad,2022,252,120,91,29,80.17,74.0,84.1,75
COL1268,BE Mechanical Engineering,Raigad,2023,206,110,75,35,77.71,71.2,90.5,89
COL1268,BE Mechanical Engineering,Raigad,2024,233,120,89,31,81.12,72.5,90.7,72
COL1269,BE Mechanical Engineering,Yavatmal,2021,334,120,99,21,93.03,98.0,100.0,104
COL1269,BE Mechanical Engineering,Yavatmal,2022,362,130,104,26,94.22,98.0,100.0,110
COL1269,BE Mechanical Engineering,Yavatmal,2023,396,130,110,20,92.49,89.9,100.0,106
COL1269,BE Mechanical Engineering,Yavatmal,2024,378,130,106,24,90.68,95.7,100.0,98
COL1270,MBBS,Jalna,2021,220,170,103,67,94.8,76.8,91.8,117
COL1270,MBBS,Jalna,2022,269,180,117,63,96.93,71.6,87.9,114
