finance_id,college_id,financial_year,annual_budget,government_grant,research_grant,tuition_revenue,expenses,capital_expenditure,operating_expenditure
FIN08390,COL1500,2023,403248000,47979000,9458000,325137000,347235000,80524000,266711000
FIN08391,COL1500,2024,418615000,44492000,14166000,338497000,392355000,91626000,300729000
FIN08392,COL1500,2025,392268000,34033000,16086000,264330000,440166000,114357000,325809000
FIN08393,COL1757,2019,59682000,6675000,2929000,42587000,56383000,13326000,43057000
FIN08394,COL1757,2020,61492000,3081000,3540000,43154000,66915000,18310000,48605000
FIN08395,COL1757,2021,60694000,5620000,1923000,48740000,59715000,12051000,47664000
FIN08396,COL1757,2022,68993000,6187000,1530000,48067000,56433000,12275000,44158000
FIN08397,COL1757,2023,74042000,6313000,3272000,49672000,62801000,18371000,44430000
FIN08398,COL1757,2024,80734000,3657000,4024000,59011000,92144000,20592000,71552000
FIN08399,COL1757,2025,81592000,8255000,1897000,61663000,81134000,15300000,65834000
FIN08400,COL1004,2019,54921000,6186000,964000,40691000,54174000,18411000,35763000
FIN08401,COL1004,2020,56829000,5644000,568000,46249000,49361000,8611000,40750000
FIN08402,COL1004,2021,56266000,5780000,647000,46758000,54797000,11304000,43493000
FIN08403,COL1004,2022,68742000,6792000,753000,54002000,58854000,16553000,42301000
FIN08404,COL1004,2023,60656000,6140000,607000,47624000,48008000,14028000,33980000
FIN08405,COL1004,2024,73473000,2169000,1382000,56447000,67998000,12409000,55589000
FIN08406,COL1004,2025,77734000,3383000,1499000,62021000,77024000,17762000,59262000
FIN08407,COL1556,2019,263954000,153402000,6770000,83513000,245890000,52992000,192898000
FIN08408,COL1556,2020,293126000,178385000,15039000,78164000,295830000,71395000,224435000
FIN08409,COL1556,2021,278215000,186138000,14539000,62442000,310755000,94780000,215975000
FIN08410,COL1556,2022,285979000,168118000,9790000,88269000,256136000,52637000,203499000
FIN08411,COL1556,2023,349676000,217003000,13229000,100883000,272034000,86040000,185994000
FIN08412,COL1556,2024,362647000,217232000,28800000,92000000,331477000,66016000,265461000
FIN08413,COL1556,2025,375241000,215248000,16881000,110217000,281710000,76867000,204843000
FIN08414,COL0871,2019,255896000,15694000,9404000,209572000,237584000,70933000,166651000
FIN08415,COL0871,2020,270135000,8817000,7247000,197311000,269159000,77853000,191306000
FIN08416,COL0871,2021,258551000,17007000,8515000,189396000,231362000,56852000,174510000
FIN08417,COL0871,2022,308823000,30806000,10602000,227652000,334217000,107539000,226678000
FIN08418,COL0871,2023,308163000,34584000,16069000,242734000,287639000,94172000,193467000
FIN08419,COL0871,2024,269906000,16175000,5905000,220298000,204730000,47613000,157117000
FIN08420,COL0871,2025,287756000,22973000,7363000,218384000,253309000,77203000,176106000
FIN08421,COL0067,2019,318325000,21719000,11744000,247305000,331972000,61640000,270332000
FIN08422,COL0067,2020,371310000,38167000,22203000,242394000,398003000,138478000,259525000
FIN08423,COL0067,2021,382793000,24140000,19379000,315482000,368986000,56283000,312703000
FIN08424,COL0067,2022,370944000,11831000,17342000,316804000,291979000,81841000,210138000
FIN08425,COL0067,2023,399319000,27509000,33098000,259731000,431351000,75503000,355848000
FIN08426,COL0067,2024,406053000,29761000,39828000,309240000,382290000,114074000,268216000
FIN08427,COL0067,2025,470942000,36773000,12100000,348389000,380186000,130245000,249941000
FIN08428,COL1136,2019,436125000,20362000,14555000,370035000,428752000,142674000,286078000
FIN08429,COL1136,2020,482830000,35445000,17193000,393837000,532982000,103343000,429639000
FIN08430,COL1136,2021,509684000,58017000,6582000,342891000,567293000,186540000,380753000
FIN08431,COL1136,2022,506627000,34507000,5354000,432921000,527875000,152824000,375051000
FIN08432,COL1136,2023,545926000,24258000,17181000,440948000,495996000,80381000,415615000
FIN08433,COL1136,2024,571177000,26450000,6159000,427581000,500258000,87878000,412380000
FIN08434,COL1136,2025,563155000,66730000,8178000,366732000,561959000,85487000,476472000
FIN08435,COL0045,2019,39142000,13711000,1280000,22630000,38222000,7898000,30324000
FIN08436,COL0045,2020,41675000,12875000,1053000,25482000,42406000,6522000,35884000
FIN08437,COL0045,2021,43647000,13674000,1003000,25014000,46025000,12260000,33765000
FIN08438,COL0045,2022,44772000,17006000,2611000,20303000,44759000,12501000,32258000
FIN08439,COL0045,2023,43131000,18361000,2734000,19485000,48036000,11995000,36041000
FIN08440,COL0045,2024,54824000,17093000,1585000,28477000,56751000,9541000,47210000
FIN08441,COL0045,2025,51022000,18584000,1367000,23679000,50846000,15879000,34967000
FIN08442,COL0640,2019,145451000,108031000,10107000,25208000,164103000,39914000,124189000
FIN08443,COL0640,2020,145889000,107845000,9447000,25166000,119606000,27407000,92199000
FIN08444,COL0640,2021,162373000,111147000,5602000,39079000,163618000,39661000,123957000
FIN08445,COL0640,2022,145919000,97615000,5447000,35997000,129637000,31382000,98255000
FIN08446,COL0640,2023,168312000,108475000,12465000,39515000,148898000,34473000,114425000
FIN08447,COL0640,2024,182165000,124029000,7661000,41391000,183214000,45600000,137614000
FIN08448,COL0640,2025,190148000,123887000,18985000,44312000,205211000,64213000,140998000
FIN08449,COL0885,2019,92509000,8971000,2899000,65315000,101328000,24958000,76370000
FIN08450,COL0885,2020,108199000,4172000,6622000,90292000,119182000,20038000,99144000
FIN08451,COL0885,2021,95489000,11005000,6971000,65749000,99390000,21459000,77931000
FIN08452,COL0885,2022,116802000,9857000,4370000,79217000,97158000,23804000,73354000
FIN08453,COL0885,2023,117022000,11135000,3095000,85180000,89398000,18571000,70827000
FIN08454,COL0885,2024,131490000,4906000,5643000,114394000,137218000,36974000,100244000
FIN08455,COL0885,2025,122561000,5331000,8443000,87518000,137595000,33412000,104183000
FIN08456,COL1335,2019,167271000,12424000,6439000,128184000,145776000,26432000,119344000
FIN08457,COL1335,2020,164475000,5776000,4709000,141080000,136577000,42905000,93672000
FIN08458,COL1335,2021,184585000,14541000,13551000,128390000,189780000,39156000,150624000
FIN08459,COL1335,2022,178684000,18754000,8292000,121950000,196625000,53506000,143119000
FIN08460,COL1335,2023,198731000,16436000,15769000,125895000,206563000,41340000,165223000
FIN08461,COL1335,2024,213940000,6232000,4400000,192101000,240344000,64002000,176342000
FIN08462,COL1335,2025,165348000,17389000,8018000,121583000,146528000,48777000,97751000
FIN08463,COL1307,2019,690038000,24372000,46565000,580446000,787491000,199555000,587936000
FIN08464,COL1307,2020,754736000,35859000,21495000,582108000,805015000,149751000,655264000
FIN08465,COL1307,2021,736674000,50693000,47433000,593533000,647544000,169477000,478067000
FIN08466,COL1307,2022,700105000,81513000,67841000,450181000,692051000,217534000,474517000
FIN08467,COL1307,2023,727142000,16496000,33483000,553800000,791835000,131637000,660198000
FIN08468,COL1307,2024,700946000,14521000,26260000,601639000,731333000,250323000,481010000
FIN08469,COL1307,2025,804470000,39419000,36421000,604479000,718006000,140405000,577601000
FIN08470,COL1460,2019,82201000,8558000,2611000,56559000,81834000,18562000,63272000
FIN08471,COL1460,2020,74853000,18136000,7276000,44651000,56200000,11780000,44420000
FIN08472,COL1460,2021,90702000,15761000,5486000,60985000,83276000,16429000,66847000
FIN08473,COL1460,2022,90247000,11819000,5661000,64198000,92225000,28545000,63680000
FIN08474,COL1460,2023,91511000,9663000,5422000,58471000,68700000,13162000,55538000
FIN08475,COL1460,2024,92310000,14544000,4214000,66770000,88402000,25310000,63092000
FIN08476,COL1460,2025,113176000,19238000,7541000,80699000,111550000,35223000,76327000
FIN08477,COL1314,2019,290317000,23370000,11012000,223568000,224241000,39572000,184669000
FIN08478,COL1314,2020,315538000,7187000,6376000,271751000,265980000,72509000,193471000
FIN08479,COL1314,2021,305845000,30122000,16384000,245379000,310876000,61356000,249520000
FIN08480,COL1314,2022,350998000,37075000,19336000,273314000,382909000,96657000,286252000
FIN08481,COL1314,2023,345889000,23000000,19042000,251880000,374541000,61974000,312567000
FIN08482,COL1314,2024,331774000,13289000,17677000,249823000,256882000,87535000,169347000
FIN08483,COL1314,2025,350702000,19690000,8061000,283185000,329371000,103585000,225786000
FIN08484,COL0556,2019,90257000,7297000,905000,70687000,75359000,13846000,61513000
FIN08485,COL0556,2020,91005000,4435000,1646000,79154000,94172000,16119000,78053000
FIN08486,COL0556,2021,91234000,3196000,912000,79930000,86255000,30156000,56099000
FIN08487,COL0556,2022,89883000,3876000,971000,70407000,90688000,25042000,65646000
FIN08488,COL0556,2023,114103000,6663000,2147000,90394000,95006000,24186000,70820000
FIN08489,COL0556,2024,110084000,8708000,1804000,82152000,124217000,29463000,94754000
FIN08490,COL0556,2025,95066000,7655000,1368000,77370000,79636000,17201000,62435000
FIN08491,COL0190,2019,30711000,3637000,313000,22044000,25624000,4804000,20820000
FIN08492,COL0190,2020,32762000,3667000,431000,23956000,37233000,7236000,29997000
FIN08493,COL0190,2021,38082000,1640000,516000,33227000,29307000,5572000,23735000
FIN08494,COL0190,2022,39008000,3890000,510000,30022000,42022000,11676000,30346000
FIN08495,COL0190,2023,40613000,2932000,715000,30810000,39213000,9442000,29771000
FIN08496,COL0190,2024,39683000,4323000,569000,31333000,43604000,12277000,31327000
FIN08497,COL0190,2025,38527000,4368000,385000,31314000,37920000,9753000,28167000
FIN08498,COL0443,2019,149902000,63969000,14960000,61168000,165669000,28638000,137031000
FIN08499,COL0443,2020,157688000,62056000,14972000,70590000,177972000,44399000,133573000
FIN08500,COL0443,2021,169043000,68413000,10919000,81730000,179883000,33289000,146594000
FIN08501,COL0443,2022,174722000,48545000,14782000,86099000,163623000,52206000,111417000
FIN08502,COL0443,2023,166940000,53694000,14485000,79692000,127683000,25822000,101861000
FIN08503,COL0443,2024,154826000,59975000,15366000,69317000,159429000,42250000,117179000
FIN08504,COL0443,2025,167852000,71900000,14779000,67957000,155499000,44794000,110705000
FIN08505,COL1751,2019,240416000,9340000,7466000,203129000,225399000,38821000,186578000
FIN08506,COL1751,2020,230833000,11600000,3608000,172392000,249031000,64842000,184189000
FIN08507,COL1751,2021,266493000,23391000,9826000,215713000,235105000,63440000,171665000
FIN08508,COL1751,2022,242333000,28225000,5346000,191349000,232378000,68877000,163501000
FIN08509,COL1751,2023,241589000,25419000,3568000,188517000,184096000,54235000,129861000
FIN08510,COL1751,2024,273779000,20151000,9159000,210639000,293484000,44209000,249275000
FIN08511,COL1751,2025,327405000,7779000,8420000,250116000,371135000,99505000,271630000
FIN08512,COL1790,2019,245871000,158134000,15150000,61603000,235371000,72175000,163196000
FIN08513,COL1790,2020,258783000,179948000,24821000,50770000,220847000,60031000,160816000
FIN08514,COL1790,2021,298460000,167147000,32691000,78968000,312244000,89636000,222608000
FIN08515,COL1790,2022,303763000,199732000,21177000,67213000,321678000,106365000,215313000
FIN08516,COL1790,2023,280874000,188990000,17032000,64505000,216476000,50467000,166009000
FIN08517,COL1790,2024,349873000,194635000,41597000,91122000,292072000,59963000,232109000
FIN08518,COL1790,2025,288801000,199948000,22081000,50970000,243929000,80808000,163121000
FIN08519,COL0738,2019,104102000,26151000,8481000,55473000,84274000,21935000,62339000
FIN08520,COL0738,2020,119140000,48428000,14055000,53560000,112827000,20292000,92535000
FIN08521,COL0738,2021,121289000,38338000,6785000,70329000,100094000,23948000,76146000
FIN08522,COL0738,2022,124852000,39641000,11320000,61843000,109463000,28983000,80480000
FIN08523,COL0738,2023,124652000,42766000,6096000,69216000,94572000,29680000,64892000
FIN08524,COL0738,2024,146823000,56392000,8196000,76590000,147729000,35077000,112652000
FIN08525,COL0738,2025,134770000,57501000,13588000,50964000,136554000,35072000,101482000
FIN08526,COL0569,2019,59041000,6094000,713000,41195000,55127000,8572000,46555000
FIN08527,COL0569,2020,60082000,5571000,601000,45144000,61435000,11636000,49799000
FIN08528,COL0569,2021,61242000,6349000,1058000,48517000,64406000,15904000,48502000
FIN08529,COL0569,2022,65893000,6052000,818000,49570000,68140000,21645000,46495000
FIN08530,COL0569,2023,66170000,2525000,1069000,57377000,60833000,14775000,46058000
FIN08531,COL0569,2024,64807000,4120000,1090000,47401000,66188000,18437000,47751000
FIN08532,COL0569,2025,67199000,7246000,848000,47576000,52932000,16475000,36457000
FIN08533,COL1021,2019,214545000,22761000,2145000,159716000,223697000,74677000,149020000
FIN08534,COL1021,2020,232620000,22498000,2326000,180819000,256874000,70297000,186577000
FIN08535,COL1021,2021,247164000,20903000,3027000,179786000,243424000,72409000,171015000
FIN08536,COL1021,2022,266683000,20429000,5047000,202032000,266864000,53517000,213347000
FIN08537,COL1021,2023,257459000,10731000,2575000,221428000,205939000,48288000,157651000
FIN08538,COL1021,2024,270146000,19520000,2701000,223350000,237240000,73652000,163588000
FIN08539,COL1021,2025,266946000,29335000,3352000,204394000,219973000,35652000,184321000
FIN08540,COL1768,2019,107966000,10989000,1995000,84966000,117837000,21372000,96465000
FIN08541,COL1768,2020,111505000,8870000,1503000,78015000,92810000,32157000,60653000
FIN08542,COL1768,2021,109201000,7044000,1552000,83809000,85168000,25878000,59290000
FIN08543,COL1768,2022,113952000,9157000,1140000,96607000,117795000,36878000,80917000
FIN08544,COL1768,2023,120703000,7454000,1207000,86931000,138026000,21744000,116282000
FIN08545,COL1768,2024,119310000,8216000,1193000,92541000,121609000,28087000,93522000
FIN08546,COL1768,2025,138399000,7475000,1384000,115775000,106588000,31485000,75103000
FIN08547,COL1167,2019,311656000,7530000,14671000,268466000,347066000,89483000,257583000
FIN08548,COL1167,2020,330880000,16538000,18728000,267714000,329012000,102757000,226255000
FIN08549,COL1167,2021,383772000,14875000,11295000,306378000,337457000,56519000,280938000
FIN08550,COL1167,2022,348719000,10449000,15499000,293823000,369009000,67888000,301121000
FIN08551,COL1167,2023,402121000,19583000,9823000,350322000,318406000,49429000,268977000
FIN08552,COL1167,2024,409623000,39780000,11220000,274490000,383589000,107468000,276121000
FIN08553,COL1167,2025,420417000,50125000,14864000,311895000,381990000,96259000,285731000
FIN08554,COL1445,2019,91422000,10119000,2053000,65475000,90473000,15256000,75217000
FIN08555,COL1445,2020,88965000,10310000,3430000,66248000,95286000,28861000,66425000
FIN08556,COL1445,2021,107545000,2930000,4255000,92848000,116240000,26585000,89655000
FIN08557,COL1445,2022,104905000,6272000,1369000,92237000,91220000,22597000,68623000
FIN08558,COL1445,2023,124384000,5740000,3708000,107615000,127282000,23254000,104028000
FIN08559,COL1445,2024,108471000,5242000,1917000,91629000,84959000,26879000,58080000
FIN08560,COL1445,2025,137162000,5826000,4981000,111988000,157643000,54324000,103319000
FIN08561,COL1269,2019,377397000,91706000,14108000,215135000,296087000,57655000,238432000
FIN08562,COL1269,2020,395420000,62581000,28730000,265973000,324614000,101184000,223430000
FIN08563,COL1269,2021,424619000,99777000,19049000,279331000,481155000,107663000,373492000
FIN08564,COL1269,2022,471493000,113631000,12379000,281274000,486068000,162023000,324045000
FIN08565,COL1269,2023,483550000,103358000,29018000,315688000,485207000,141968000,343239000
FIN08566,COL1269,2024,419238000,87394000,27471000,254764000,404519000,67210000,337309000
FIN08567,COL1269,2025,468704000,54235000,35840000,340801000,488781000,90371000,398410000
FIN08568,COL0431,2019,298333000,30143000,8917000,207422000,305811000,76047000,229764000
FIN08569,COL0431,2020,338763000,7825000,15632000,248218000,286716000,59113000,227603000
FIN08570,COL0431,2021,322118000,7878000,12954000,263060000,343135000,119302000,223833000
FIN08571,COL0431,2022,380902000,22626000,9496000,324643000,314912000,104074000,210838000
FIN08572,COL0431,2023,360252000,41581000,8895000,248212000,363325000,115105000,248220000
FIN08573,COL0431,2024,414936000,41641000,15677000,322285000,368456000,100353000,268103000
FIN08574,COL0431,2025,413947000,15115000,14865000,350841000,450510000,103898000,346612000
